 	sapeva	che	fa	freddo	e	non	aveva	di	nuotare	</S>
a31	1.8205727e-08	4.343692e-08	1.1116066e-05	0.0010933307	0.4623385	0.11812131	0.15013878	0.18291703	0.08537984	1.2138145e-10
a20	8.6926106e-05	0.002544259	0.10874114	0.004834069	0.47068352	0.18531199	0.104832456	0.05848956	0.06229902	0.0021770815
a31	0.00022762948	0.006773113	0.037318867	0.002663047	0.16484159	0.6932364	0.04759823	0.01127575	0.03606358	1.7493084e-06
a29	3.5213816e-05	0.00012601909	0.0007445049	7.200387e-05	0.026486477	0.026719248	0.12690124	0.28044227	0.53847224	7.8479366e-07
a15	0.19043723	0.27194533	0.21831965	0.013106098	0.10213367	0.12605403	0.027992366	0.009907727	0.040102776	1.0498287e-06
a31	0.047246594	0.76023	0.09246745	0.0014513409	0.018038537	0.044248287	0.015319324	0.0043026377	0.01666787	2.7955668e-05
a18	0.44163698	0.3457994	0.15295053	0.0005345612	0.015140137	0.02840654	0.008856281	0.0032396887	0.0033830137	5.296606e-05
a46	0.38976896	0.14383134	0.014968675	0.005879257	0.024583876	0.09122628	0.10796462	0.10879212	0.11296137	2.355898e-05
a31	0.106411405	0.16598824	0.045177847	0.016952243	0.045122463	0.21096094	0.14041896	0.100307554	0.16815872	0.0005016554
a37	0.36744353	0.058073565	0.11393581	0.0141951945	0.2426254	0.13265601	0.015782636	0.009135552	0.013628849	0.032523405
a31	0.03668149	0.030712197	0.010036109	0.0053253267	0.021344721	0.14953515	0.08720972	0.1383698	0.52017176	0.0006137336
a41	0.06714394	0.012305009	0.04648897	0.025266299	0.14487961	0.15009382	0.042474326	0.037738737	0.30757767	0.16603164
a31	0.021854173	0.029793726	0.01436705	0.008428148	0.022709768	0.12638919	0.07159037	0.12486482	0.579375	0.00062774395
a3	0.010420552	0.004775651	0.032018594	0.027004858	0.06770151	0.0843722	0.047173973	0.054940663	0.5546915	0.11690048
a31	0.01234213	0.017768057	0.021874884	0.014999371	0.0283949	0.09613081	0.03606733	0.06662067	0.7022395	0.0035623724
a23	0.0052594924	0.003904358	0.054151397	0.06373572	0.078255065	0.05106878	0.029131196	0.04120107	0.61853707	0.054755867
a29	0.007787313	0.01098129	0.051425267	0.045690842	0.06322873	0.08759224	0.021041315	0.033648424	0.65734506	0.021259483
a46	0.008074242	0.033905867	0.113424525	0.08985023	0.18831179	0.2540979	0.016992975	0.034329414	0.250646	0.010367035
a23	0.0068058823	0.04791715	0.13083328	0.09088502	0.19767164	0.27215505	0.018212603	0.037290577	0.19431753	0.00391121
</S>	0.004544278	0.016981823	0.14266618	0.13149932	0.18028589	0.15484387	0.015797345	0.038160827	0.23512721	0.08009332
