 	ieri	abbiamo	deciso	di	andare	al	mare	tutti	ma	mio	fratello	non	voleva	venire	</S>
a31	2.2026821e-05	6.9768555e-07	0.00043703523	0.042304926	0.0021247775	0.087282605	0.003857439	0.05720309	0.0001487529	0.2295596	0.5603523	0.0007067076	1.8788917e-07	0.015999805	6.904623e-12
a46	7.909976e-05	1.2574326e-06	0.026873728	0.05638815	0.14855477	0.02511115	0.32698652	0.023761703	0.33711436	0.012896376	0.011198914	0.01295045	0.0012506344	0.016815586	1.7305347e-05
a31	0.51099026	0.009090059	0.053623553	0.09556489	0.0064078355	0.060439978	0.0011099674	0.03216231	0.0037926685	0.029349439	0.16554308	0.013552172	0.008226968	0.010145817	9.984104e-07
a46	3.72943e-07	7.2859294e-08	0.015179746	0.0015007168	0.0058544152	0.019175688	0.17130226	0.12673908	0.12873751	0.015967485	0.0087543335	0.024166998	0.00021515971	0.48240605	7.8768785e-08
a8	0.02873157	0.019299343	0.024090806	0.048689075	0.0066695283	0.01772354	0.00065053586	0.0042682174	0.010152587	0.20273721	0.53651255	0.06428978	0.011011943	0.025173059	1.1540446e-07
a31	0.015688226	0.001326648	0.05288113	0.026516791	0.003380848	0.09655939	0.0022043649	0.015298866	0.09723536	0.29691786	0.2709983	0.063374914	0.0020049955	0.055608366	3.9581905e-06
a28	0.00011990218	1.1863718e-05	0.5242577	0.020341387	0.0050978013	0.31496644	0.01008096	0.08938183	0.016301386	0.0046161255	0.0050907815	0.004537139	0.00057011814	0.0045773624	4.9182327e-05
a8	0.00098942	0.0017203819	0.0028162042	0.0047002314	0.0029338875	0.008191629	0.0020067205	0.0028163882	0.049284082	0.38672695	0.30402768	0.080200374	0.00256006	0.1510197	6.2315407e-06
a31	0.0043729544	0.003100518	0.027228275	0.02184853	0.012103297	0.07804768	0.010136336	0.061092705	0.07300971	0.14826123	0.14629017	0.06746445	0.005280379	0.34119365	0.00057012646
a11	5.0167546e-05	0.00020938649	0.18159045	0.023513831	0.017923173	0.024692286	0.03735891	0.06997359	0.17187992	0.21169473	0.1427877	0.11399514	0.002879151	0.0009766188	0.00047485062
a31	0.0004945185	0.0011001778	0.0040516555	0.003511502	0.003881905	0.028177299	0.004637871	0.029394701	0.04546094	0.37162712	0.3327039	0.1154485	0.0028592898	0.056615457	3.521697e-05
a11	7.5748794e-05	0.00045197716	0.051280264	0.014403957	0.013881011	0.017534738	0.030945148	0.0765964	0.19308218	0.2543154	0.18795332	0.1423489	0.0017609696	0.013520313	0.0018496747
a39	0.0032570078	0.0034439182	0.005569323	0.008615131	0.010294604	0.09251959	0.008337522	0.049269672	0.026335273	0.28112826	0.24448757	0.082861334	0.009352051	0.17441913	0.00010965054
a31	0.0022934754	0.00251284	0.0076073664	0.008485291	0.010579434	0.09815343	0.010606571	0.08145594	0.042918697	0.28908288	0.21686831	0.08583749	0.00786581	0.13487743	0.0008551106
a8	5.048002e-05	0.00028865944	0.04085933	0.012945217	0.011198847	0.0083097145	0.025068527	0.045775056	0.19631791	0.33449432	0.19138078	0.13010684	0.0010556654	0.0016302045	0.00051841076
a46	0.010561336	0.01015123	0.0077203563	0.014817713	0.020064337	0.15504766	0.01420511	0.070635505	0.023502313	0.2216687	0.22852907	0.07607533	0.019228129	0.1275787	0.00021450991
a35	0.008201286	0.0072795036	0.014675843	0.017812619	0.018625395	0.15465866	0.015653694	0.11678126	0.033880547	0.11057421	0.13966963	0.059137378	0.016868332	0.28530413	0.0008775766
a31	0.0038544596	0.0033331716	0.028249511	0.024254369	0.015310728	0.14883852	0.017270984	0.15373068	0.06358728	0.11276404	0.12869874	0.059773453	0.004666866	0.23450091	0.0011662438
a24	8.109232e-05	0.0003885222	0.053281173	0.011472801	0.008629142	0.010160859	0.020770952	0.05382881	0.19997425	0.35002598	0.1775731	0.11139642	0.0005251081	0.0011107905	0.00078106264
a31	0.0028924018	0.0045050336	0.004574941	0.0057380097	0.008217033	0.04864833	0.0075026574	0.038195513	0.027523862	0.3771975	0.2973644	0.09975076	0.00891788	0.0688596	0.00011203577
a28	0.00015944889	0.00058285054	0.011773776	0.004739254	0.005362228	0.009507354	0.011969324	0.043846022	0.17488137	0.40871525	0.1978593	0.11093537	0.0006952509	0.014623372	0.004349817
a18	0.0115434835	0.010515526	0.010401401	0.016712189	0.020993732	0.1609699	0.015092461	0.08606972	0.016417202	0.13962547	0.17160691	0.06333409	0.023748053	0.25260568	0.0003641801
a31	0.0066507584	0.0069342605	0.009183451	0.012269378	0.021097481	0.12140322	0.018952494	0.10738521	0.024164632	0.24557562	0.2004078	0.084665515	0.018312158	0.11883387	0.004164033
