 	mia	sorella	non	è	venuta	mai	qui	come	io	</S>
a31	0.0017778412	0.0030721887	0.028771587	1.160356e-05	0.17613849	0.7726488	0.017533217	4.557454e-05	6.19816e-07	8.3805246e-10
a24	0.010882268	0.0046091718	0.011208633	0.0063243257	0.8409226	0.024734952	0.0072152466	2.601506e-05	0.09407688	1.8824714e-08
a31	0.2042803	0.24431938	0.23458293	0.0032985427	0.008442726	0.24759912	0.00057524914	0.01254358	0.04435008	8.061827e-06
a13	0.0023754109	0.0005614201	0.0013115382	0.008519801	0.9058071	0.002640885	0.045334883	0.00012303241	0.03332593	4.860608e-10
a18	0.73813367	0.01341459	0.029242137	0.0056467974	0.082617514	0.1207949	0.0016238808	0.0051272335	0.0033986105	6.546845e-07
a20	0.6106364	0.0236749	0.034990817	0.00953319	0.18588473	0.112468585	0.0057699876	0.0045130784	0.012521824	6.505396e-06
a31	0.4064945	0.11730337	0.11640794	0.02166812	0.17114097	0.12610278	0.007560378	0.019285101	0.013927815	0.00010901016
a37	0.49313632	0.0069404263	0.018353103	0.00046613195	0.30857256	0.115950994	0.048885327	3.3719214e-05	0.0075443233	0.00011711947
a31	0.122244775	0.043267276	0.05023519	0.106398284	0.23329373	0.14437209	0.010021086	0.103425205	0.18481956	0.0019228506
a11	0.010916205	0.0036854178	0.010393488	0.010128208	0.657724	0.17804979	0.044960417	0.0032538385	0.06493849	0.015950177
a31	0.05072522	0.05546159	0.05455699	0.21499586	0.06898393	0.06078192	0.011217894	0.23295864	0.2434171	0.0069008553
a11	0.008038083	0.006511506	0.013020622	0.020546755	0.64654315	0.15313902	0.03208652	0.011206808	0.08219054	0.026716925
a31	0.048056267	0.057146303	0.054306723	0.22716287	0.058728594	0.05166314	0.011919943	0.24839361	0.23392986	0.00869273
a11	0.011101555	0.010137638	0.016006837	0.052981563	0.5779195	0.11798749	0.037313733	0.03964515	0.09679446	0.04011212
a31	0.044598237	0.046124242	0.046295565	0.23143992	0.08481506	0.061170027	0.01538239	0.26110578	0.19303505	0.016033698
a13	0.017268049	0.015388612	0.020500248	0.08817135	0.5300964	0.10180428	0.035513762	0.08913199	0.06934148	0.032783914
a31	0.048112188	0.04837063	0.047763195	0.23267876	0.08416143	0.06059841	0.012917594	0.26603645	0.18815902	0.0112023465
a18	0.021004593	0.019483939	0.024224525	0.12724495	0.40438032	0.086893015	0.04334785	0.12765974	0.08936284	0.056398164
a31	0.04695528	0.04410629	0.045477986	0.2295466	0.09902176	0.06830366	0.018142607	0.28055403	0.1452402	0.02265158
a10	0.030549355	0.028069532	0.033281926	0.13333546	0.35580236	0.09373328	0.041785993	0.15083124	0.080854535	0.051756326
a7	0.055001143	0.04708211	0.05236064	0.16493464	0.18380861	0.104394086	0.02946808	0.22251318	0.09826973	0.042167794
a31	0.040319424	0.04983492	0.0474201	0.2721612	0.05533104	0.04342023	0.0064693578	0.32465744	0.15053526	0.009851109
a20	0.043149404	0.04136771	0.047729492	0.13184395	0.24560592	0.094851084	0.05652995	0.14174308	0.10465559	0.09252383
a31	0.04410779	0.050759595	0.047321916	0.25796115	0.04220786	0.0487054	0.006400406	0.3663497	0.1282448	0.007941401
</S>	0.02558777	0.023966204	0.028460497	0.2117223	0.13569751	0.04828661	0.06666847	0.1886094	0.13703129	0.13396996
