 	che	impara	una	cosa	che	studia	una	cosa	</S>
a31	2.1786855e-06	0.00013970395	0.00044602627	0.0017597147	0.0037526798	0.31117806	0.6573389	0.025382658	2.3022258e-10
a24	0.0028765793	0.3053014	0.0033411158	0.16899979	0.45038185	0.000119087075	0.009427543	0.05933938	0.00021331233
a31	0.104531005	0.12105929	0.3565039	0.029120527	0.29401377	0.0029863156	0.04110853	0.050672583	4.097857e-06
a20	0.001778947	0.5273074	0.007910327	0.009776672	0.044054143	0.012356456	0.063364595	0.33344924	2.3065882e-06
a0	0.5006155	0.14772284	0.2689253	0.008653889	0.05864286	0.0011419432	0.009501412	0.004795783	4.855283e-07
a31	0.14188701	0.639124	0.059963476	0.015995638	0.017709784	0.024524922	0.09337529	0.007413352	6.52081e-06
a20	0.05553945	0.8975058	0.0023941363	0.0024496063	0.0156324	0.0008994855	0.002885414	0.022136481	0.0005571948
a11	0.28550762	0.120425366	0.11769993	0.029446596	0.030967576	0.05585517	0.30957228	0.05048457	4.0890904e-05
a20	0.01894376	0.048441473	0.07835064	0.026828557	0.03032597	0.059118804	0.6217209	0.11596576	0.00030409868
a39	0.045938503	0.086091354	0.10261426	0.024479667	0.045007404	0.0571084	0.4220493	0.21540773	0.0013033563
a10	0.05062481	0.08035987	0.10576461	0.0281748	0.05535016	0.057597473	0.37454897	0.24428098	0.003298268
a31	0.048673857	0.2000767	0.087095484	0.028163249	0.06720723	0.05079722	0.23918264	0.2635561	0.015247517
a20	0.0401275	0.6804322	0.026727786	0.012314298	0.084157415	0.005158116	0.01367297	0.020295842	0.117113866
a31	0.036503006	0.19133751	0.087367296	0.07555095	0.050709847	0.16450837	0.20409046	0.17641212	0.013520357
a11	0.0100165615	0.19395348	0.010660721	0.041454673	0.07858905	0.07600118	0.045127023	0.07766646	0.46653083
a20	0.02764454	0.15197586	0.06316438	0.11922831	0.058642797	0.29144704	0.08298477	0.19086386	0.014048424
a39	0.007162728	0.12813014	0.02109846	0.20417348	0.09071214	0.38027036	0.02438002	0.102854595	0.041218042
a20	0.0071509476	0.12093971	0.032089416	0.07923458	0.046400804	0.35885286	0.07082178	0.26185754	0.02265229
a31	0.00080036186	0.083823696	0.010727581	0.084868476	0.035904404	0.3718958	0.033457745	0.16818264	0.21033926
a46	0.0049160994	0.07613877	0.0051624454	0.05536516	0.073565	0.06331323	0.010450089	0.021809002	0.68928015
a31	0.00632453	0.11142896	0.03372109	0.0967033	0.04195318	0.41968167	0.050671812	0.22297697	0.016538512
</S>	0.0020951356	0.020227507	0.0024108654	0.06442835	0.054677393	0.1233649	0.008145072	0.043520827	0.68113
