 	Marika	cerca	una	macchina	che	consuma	fa	poco	consumo	in	benzina	</S>
a31	4.847921e-07	0.121529475	0.00059673405	0.01992675	0.07310835	4.4234504e-05	0.00038408066	0.044591617	0.09974422	0.640074	1.7898246e-09	9.2075965e-12
a10	3.1927724e-05	0.11376503	0.10436426	0.24424724	0.06851562	0.028835084	0.34146082	0.08888669	0.0066627013	0.002508347	0.00065027544	7.200172e-05
a20	0.070735954	0.0051033297	0.037120257	0.019128429	0.83154595	0.0044091544	0.00176786	0.018940188	0.0018462952	0.009375826	2.3246945e-05	3.5024414e-06
a31	0.007824524	0.04875027	0.019712713	0.058230616	0.32348216	0.03416478	0.01060998	0.05545589	0.034280643	0.40736476	0.00012359522	1.5283884e-07
a20	1.259922e-05	0.16077273	0.08247349	0.3714531	0.009801458	0.016148888	0.18060826	0.12637706	0.010229052	0.012654295	0.028725756	0.0007433289
a31	0.011520892	0.026357833	0.05066535	0.04660309	0.65504646	0.018356554	0.0027851076	0.04420385	0.017545447	0.12689333	2.1898619e-05	2.4499948e-07
a17	5.4703454e-05	0.116691306	0.1934617	0.18290779	0.013903986	0.014426456	0.13202798	0.16346107	0.020358479	0.0659918	0.08265252	0.014062141
a31	0.004852991	0.015643492	0.051339336	0.049200524	0.18682897	0.08244759	0.020871216	0.50194824	0.02556099	0.060786106	0.00043321817	8.727981e-05
a26	0.00012458084	0.03831811	0.07247241	0.10779847	0.17123286	0.05081619	0.12572278	0.30194607	0.050869524	0.072827145	0.0040243235	0.0038475217
a23	0.019499257	0.010097387	0.046451926	0.028504588	0.09448515	0.080536895	0.030466	0.5332617	0.024061404	0.13080843	0.0014351284	0.00039210136
a31	0.006466442	0.010408921	0.09692563	0.031667583	0.12167196	0.040329557	0.060456	0.41111144	0.024897797	0.15564337	0.020153772	0.020267488
a20	0.00018593865	0.043844484	0.05380029	0.14184353	0.24425472	0.170056	0.14019275	0.06269888	0.07167788	0.048496906	0.0078120725	0.015136499
a31	0.019965772	0.0149493795	0.066664405	0.031043684	0.12889215	0.12026456	0.0483928	0.35640526	0.021673342	0.18932661	0.0018046243	0.00061741925
a41	0.0004651564	0.025235007	0.054641396	0.09745059	0.27605113	0.13088752	0.1537691	0.08632314	0.052435983	0.07718318	0.024037527	0.021520207
a35	0.028679244	0.016687432	0.079097815	0.031082269	0.11177082	0.08026586	0.04617627	0.37088746	0.023289125	0.20771232	0.0033897911	0.00096160383
a24	0.03141913	0.01600908	0.09357972	0.028553039	0.10833339	0.06721552	0.060133237	0.31005517	0.022783916	0.24457863	0.00937753	0.007961687
a31	0.0192845	0.018588837	0.1337616	0.045998354	0.13148002	0.037142992	0.053600557	0.37120932	0.036883064	0.13384774	0.015143988	0.0030590717
a3	0.00094686495	0.030799024	0.08293462	0.09298172	0.23307464	0.09852615	0.11603302	0.06268378	0.0391929	0.039796043	0.07343404	0.12959728
a31	0.02493674	0.019879369	0.1011858	0.035623167	0.1093417	0.047008716	0.04754394	0.3895738	0.027293712	0.1862537	0.009124796	0.0022345283
a35	0.0023735669	0.029973153	0.06981524	0.0825156	0.24601328	0.13749705	0.12409211	0.099912345	0.04786545	0.05379451	0.060113687	0.04603406
a24	0.04239159	0.032337945	0.096110925	0.044577863	0.10783137	0.06936267	0.053433433	0.31468016	0.035662133	0.18928646	0.011216624	0.0031088695
a31	0.051614918	0.04230046	0.060678877	0.05621849	0.10050774	0.23433949	0.06396882	0.061776973	0.05428618	0.25126776	0.014270315	0.008769926
a7	0.0061405743	0.0322194	0.08344541	0.0725395	0.20165332	0.12076311	0.11513336	0.11482728	0.050388817	0.054402564	0.08571449	0.06277214
a31	0.056319088	0.04392886	0.08827082	0.05616361	0.11728361	0.1352723	0.064106666	0.15727621	0.046668373	0.22065854	0.01007347	0.003978458
a28	0.016621733	0.040173657	0.058765348	0.06569256	0.13524011	0.14613183	0.106656596	0.12911266	0.0562437	0.056333818	0.11999788	0.06903014
a38	0.0554274	0.050882787	0.09847062	0.062087864	0.11444143	0.09459875	0.064254194	0.21998885	0.052407164	0.16590287	0.016245823	0.0052922936
a31	0.13889144	0.05397265	0.086804114	0.057076983	0.11536439	0.18212591	0.06674861	0.028690796	0.04659535	0.18734528	0.013114669	0.023269836
a38	0.02915109	0.059771586	0.07568926	0.08718484	0.15221363	0.15197666	0.10722891	0.14302401	0.077314705	0.0487364	0.03626836	0.031440586
a24	0.07772216	0.052630335	0.07700907	0.06227099	0.118609615	0.1951184	0.06572659	0.08884023	0.051272452	0.1982865	0.007307871	0.0052057975
a31	0.1271582	0.049014166	0.08168914	0.04751745	0.09887805	0.22413868	0.077280916	0.014257046	0.0447177	0.21734482	0.0085523585	0.009451546
a27	0.024209227	0.034974724	0.050798718	0.04827322	0.082215145	0.0790189	0.092774235	0.1037492	0.048962373	0.04964965	0.23194653	0.15342811
a31	0.1252556	0.059888348	0.09705655	0.057698447	0.091171056	0.10837986	0.050280504	0.038455397	0.05413292	0.3063995	0.007547864	0.0037339255
a28	0.046127353	0.051492076	0.047365457	0.06117284	0.07900366	0.11311793	0.1070673	0.07990498	0.06763957	0.054809842	0.16081518	0.13148382
a37	0.08346609	0.06669923	0.099385455	0.07213961	0.11064375	0.111413	0.06835305	0.10923594	0.064835146	0.18999611	0.017167546	0.006665046
a46	0.19427708	0.06265552	0.079834	0.055624902	0.09824628	0.20783356	0.055448264	0.004438669	0.046255406	0.16790758	0.009743373	0.017735403
a31	0.2325491	0.06703897	0.06455488	0.044696417	0.05196481	0.1393228	0.032916095	0.0025548001	0.05204255	0.3011818	0.006052577	0.005125217
a33	0.032945257	0.03466711	0.028451022	0.03887885	0.042385064	0.060426455	0.08210949	0.04976966	0.049309973	0.030890662	0.3119755	0.23819101
a23	0.15672897	0.07759914	0.0857467	0.066412844	0.07698916	0.11398747	0.04534664	0.01675963	0.06701751	0.27935848	0.008998235	0.005055184
a31	0.19645695	0.05776639	0.0723905	0.050532892	0.08289447	0.1628886	0.06477476	0.002248724	0.046727654	0.12521562	0.03705705	0.10104639
</S>	0.05321605	0.06908189	0.06309805	0.079789944	0.09464677	0.09870092	0.106935084	0.09576261	0.08620719	0.039096616	0.091904156	0.12156069
