 	quando	divento	vecchio	vendo	mia	casa	e	vado	a	vivere	al	mare	</S>
a31	0.0014938931	0.4923634	0.14566308	7.427515e-08	0.0053904494	0.025549835	0.16096972	0.001063725	0.00038274948	0.15301442	0.013694667	0.0004139381	5.3988255e-12
a39	0.007491448	0.0024046903	0.45861942	3.112437e-06	0.03725327	0.06250037	0.035691418	6.7576046e-05	0.15847188	0.07759989	0.026009755	0.1337951	9.198075e-05
a31	0.015488889	0.028418189	0.005486833	0.0021836637	0.001940566	0.016265541	0.073342934	0.0005637205	0.09442001	0.7484565	0.003952928	0.0094751995	5.015761e-06
a18	0.0025866723	0.008882313	0.12340789	1.3662925e-06	0.0019171457	0.0011339462	0.00054720097	2.6294567e-06	0.002637275	0.036766376	0.06624696	0.75587016	4.9747744e-08
a37	0.15500109	0.0149758505	0.038322587	0.033110507	0.0009182757	0.041416444	0.12311629	0.0156476	0.21228053	0.31726637	0.028264325	0.019680034	9.753826e-08
a11	0.12981123	0.013737142	0.08538265	0.03994256	0.005840085	0.020727769	0.047663704	0.054996733	0.3336707	0.1899647	0.04880828	0.029403048	5.1445757e-05
a18	0.07587542	0.038858227	0.08337177	0.03394794	0.015716352	0.04012713	0.042394307	0.03378649	0.15865335	0.12932722	0.24874137	0.09892041	0.000279932
a31	0.040537994	0.01678422	0.08219287	0.049499575	0.025256174	0.050438456	0.046525877	0.06639192	0.26635844	0.12542759	0.16470174	0.06472365	0.0011614928
a18	0.0033152457	0.0002438119	0.509545	0.00049059157	0.0026324566	0.020702805	0.06817406	0.011425703	0.27518657	0.020688053	0.004027148	0.036101874	0.047466677
a46	0.031057814	0.059050586	0.019071864	0.05053635	0.010944971	0.016259233	0.023452714	0.019796478	0.07568084	0.14466426	0.18289064	0.36616433	0.00042985938
a31	0.054199103	0.107084684	0.011398217	0.09136984	0.017788732	0.020729119	0.023236994	0.02201378	0.07694582	0.1406798	0.104427	0.32873026	0.0013966252
a46	0.004251218	0.0006519929	0.44478345	0.0014888536	0.0052290675	0.030150006	0.10654284	0.024352042	0.29370466	0.024964603	0.0057606753	0.031539224	0.026581405
a31	0.07409378	0.11423776	0.017144544	0.107226275	0.020570697	0.022911413	0.028539395	0.029423354	0.07508932	0.15002207	0.15623052	0.2038188	0.0006919774
a15	0.007050767	0.0054253554	0.14819086	0.0070533645	0.0047559896	0.016474223	0.052397877	0.0403375	0.23269163	0.022059776	0.0846524	0.20738848	0.17152174
a46	0.06357527	0.13178448	0.021700328	0.10539973	0.0197695	0.021680703	0.02447142	0.022037955	0.054540526	0.12293793	0.18985364	0.22095503	0.001293497
a31	0.07959831	0.15461376	0.021064416	0.12675528	0.025125721	0.025432676	0.02697852	0.024708074	0.06198821	0.12708467	0.14251243	0.18112527	0.003012736
a13	0.015459784	0.009219127	0.20800136	0.013279171	0.015622224	0.036583845	0.09180431	0.082416594	0.23646851	0.028873248	0.065631784	0.09334631	0.103293695
a39	0.11279926	0.16331945	0.018065743	0.15416472	0.033673927	0.03278562	0.03783102	0.040484007	0.069864586	0.14367785	0.08230661	0.11008003	0.00094717863
a20	0.10131933	0.17580569	0.018295776	0.15491116	0.032191947	0.030111127	0.03310345	0.04099915	0.081251115	0.09108091	0.08587792	0.1273059	0.02774654
a46	0.0413536	0.14105143	0.021519369	0.07813367	0.029350441	0.03213041	0.032837674	0.02437718	0.03337913	0.08055431	0.160451	0.31956285	0.0052989703
a31	0.07004271	0.21473514	0.012997524	0.14542079	0.030846518	0.030968696	0.03225329	0.029907396	0.033591732	0.077995114	0.07579347	0.22458582	0.020861799
a24	0.020692967	0.014885376	0.14214672	0.015485264	0.023316342	0.03257383	0.047639076	0.04330639	0.06799641	0.012585145	0.07623701	0.03962039	0.4635151
a31	0.09028809	0.21915847	0.016588408	0.17275795	0.029743597	0.02972297	0.03374751	0.034128614	0.03717217	0.10016752	0.077730596	0.15527782	0.0035163385
a24	0.022868775	0.046083383	0.048897937	0.032655325	0.020477733	0.02131242	0.029445823	0.044067245	0.025206324	0.004860853	0.20457205	0.045020092	0.45453206
