 	i	bambini	piccoli	li	vestono	i	genitori	</S>
a17	0.863105	0.00996985	1.5053419e-06	0.021135552	0.006921269	0.094616644	0.0042500873	1.4437505e-08
a20	0.7455433	0.0013834113	2.7312832e-05	0.04336606	0.0801363	0.084621705	0.037101977	0.00781991
a28	0.45233312	0.009034923	0.0004753763	0.04944258	0.06221434	0.06425122	0.19676526	0.16548318
a7	0.3390927	0.012892939	5.2077805e-05	0.09440479	0.012731259	0.1166754	0.42308322	0.0010675541
a20	0.74963516	0.003470336	2.9850518e-05	0.017747644	0.0012384537	0.040726125	0.18631195	0.00084045465
a31	0.45446	0.0069513014	0.00022319364	0.039026007	0.007203385	0.07207229	0.4200423	2.1473146e-05
a11	0.9864331	0.0006074835	4.60994e-06	0.0022839825	0.00036790717	0.0018678862	0.006407533	0.002027497
a31	0.78935915	0.011134195	0.0016156408	0.025178237	0.020558197	0.023651263	0.1238028	0.004700564
a11	0.96408504	0.00049533765	2.8727782e-05	0.0030933341	0.0016070028	0.0027904825	0.015939444	0.011960615
a41	0.12624289	0.33304834	0.02800481	0.17734824	0.06605775	0.06817436	0.19369754	0.007426067
a8	0.07558541	0.0502263	0.07534935	0.05429599	0.054618306	0.09588496	0.55292326	0.041116334
a30	0.21105982	0.044499878	0.05555809	0.06214685	0.06964905	0.06964772	0.39588147	0.09155718
a31	0.4453736	0.031049415	0.027794998	0.067637555	0.10647367	0.058812514	0.18763115	0.07522707
a13	0.30478567	0.055035867	0.0031077242	0.12657739	0.039989	0.03365161	0.07209156	0.3647612
a31	0.06435723	0.054905567	0.17863816	0.053350225	0.05945319	0.14886308	0.43358693	0.006845581
a41	0.055094156	0.07024488	0.008124195	0.084364384	0.022694454	0.03688339	0.20877509	0.5138194
a20	0.057238914	0.050502304	0.21765026	0.05027219	0.059643492	0.17000669	0.38891655	0.0057695615
a31	0.042598784	0.03548741	0.13447939	0.04308996	0.040669832	0.15671337	0.45769277	0.089268446
a20	0.16134861	0.15384114	0.017020596	0.19296615	0.06669221	0.06924715	0.11982663	0.21905752
a31	0.053356215	0.077640355	0.19856057	0.060823664	0.05412129	0.18028185	0.36560392	0.009612104
a13	0.023066614	0.069713786	0.027717995	0.06117253	0.016034488	0.04806576	0.25374988	0.5004789
a24	0.049665675	0.04882498	0.28636506	0.048598163	0.06555491	0.20931992	0.28764603	0.0040252595
a18	0.03751027	0.04127453	0.2320818	0.037079245	0.047701124	0.2383148	0.31060427	0.055434
a31	0.042384762	0.04057259	0.18214805	0.03789559	0.037190232	0.14942244	0.4468424	0.063543975
a8	0.0057466826	0.016185412	0.01077261	0.017270844	0.0040360973	0.014317918	0.04009083	0.8915796
a31	0.039290544	0.053448338	0.24797878	0.050925035	0.047838777	0.15856908	0.3938915	0.00805793
a8	0.006979214	0.06484935	0.05491664	0.06303298	0.009339104	0.052613113	0.10167767	0.6465919
a31	0.03880899	0.056311347	0.3139997	0.05198737	0.050856978	0.1826038	0.2999278	0.005504017
</S>	0.004041417	0.053012803	0.056408312	0.05665226	0.006829143	0.053657565	0.13992688	0.62947166
