 	pure	che	ti	ho	visto	una	volta	solamente	non	ti	dimentico	mai	</S>
a38	1.2260837e-06	4.8792666e-05	0.0014840744	0.02741052	0.43286574	0.39603958	3.34837e-07	4.4516217e-09	0.014916708	0.12722822	2.4438838e-09	4.8405313e-06	1.9056333e-10
a31	0.0003366271	0.005783661	0.15955035	0.015011635	0.15085897	0.019950071	0.0020273014	1.4842326e-05	0.057267148	0.56831056	1.7099419e-05	0.019520639	0.0013511134
a21	0.00013098004	0.005270911	0.026847184	0.05657634	0.064873144	0.04034685	0.038888242	3.4105156e-05	0.1361894	0.036725596	0.031441163	0.51178825	0.050887812
a24	0.0004921464	0.0038053181	0.052997913	0.117778644	0.5787833	0.2291914	0.0008797521	0.00023071034	0.0069181495	0.0030415931	2.6928435e-06	0.005877391	1.0098663e-06
a31	0.012485634	0.016042056	0.08856384	0.05580237	0.27181733	0.29968205	0.05256094	0.0023501136	0.07881728	0.09433319	0.00093042443	0.026592271	2.2574399e-05
a17	0.000182641	0.0074393977	0.020042172	0.08209598	0.121915445	0.069739565	0.33073166	0.00034592501	0.05759809	0.14426078	0.0010404274	0.16457291	3.5012134e-05
a31	0.001691841	0.04885699	0.20760666	0.14110576	0.35488582	0.18344642	0.008751455	0.0064061517	0.03510235	0.003719487	3.6088513e-05	0.008390887	1.09531705e-07
a20	1.5985885e-05	0.03566059	0.2612768	0.06136909	0.26835915	0.17219366	0.031165482	0.009914358	0.034689672	0.10326172	0.00012580265	0.021935811	3.188972e-05
a13	0.00089172856	0.009287109	0.020365715	0.0346535	0.04119479	0.03784483	0.013158418	0.8213066	0.009328406	0.005315224	7.756406e-05	0.006571872	4.2666134e-06
a17	0.0029496765	0.004463899	0.009569816	0.018846145	0.024529383	0.06575144	0.0905061	0.68405706	0.02421338	0.016089588	0.004230117	0.054551292	0.00024210052
a8	0.0018732656	0.005274384	0.03996117	0.03102456	0.051356304	0.09329855	0.14972097	0.45686427	0.057317823	0.04438797	0.0027339915	0.064603694	0.0015830615
a31	0.001631983	0.005889983	0.07244891	0.058869336	0.0929607	0.1483119	0.13798742	0.23332688	0.11369983	0.08559703	0.0014748813	0.045887906	0.0019132491
a39	0.0008498162	0.03391594	0.26290768	0.28602225	0.22085778	0.02197407	0.018825825	0.056271646	0.050230384	0.04029187	0.00027810456	0.005222683	0.0023518878
a31	0.0022385507	0.007079711	0.017136516	0.0451312	0.054561123	0.2686366	0.044294544	0.3837352	0.09443592	0.034268785	0.0017663041	0.045828186	0.0008872942
a37	0.002055094	0.022926101	0.10926095	0.29294044	0.21913752	0.03987865	0.034517594	0.08401653	0.08141982	0.051500805	0.0018525566	0.04320534	0.017288592
a8	0.0037166888	0.008311698	0.015681542	0.034122407	0.045758214	0.33357897	0.03366692	0.33723986	0.097931184	0.036191985	0.0032386759	0.04941241	0.0011494893
a31	0.010866243	0.01938313	0.02502686	0.056041054	0.05871886	0.21812469	0.037021223	0.21162964	0.15166245	0.058884073	0.032933913	0.10530129	0.014406548
a8	0.0074985265	0.024918552	0.07976564	0.2549947	0.19248644	0.06382502	0.07142295	0.03972088	0.12514062	0.08851838	0.009832159	0.018013991	0.023862168
a23	0.022133032	0.03917685	0.034213662	0.079327	0.08061021	0.28707317	0.02708986	0.119369015	0.12922063	0.06335769	0.0136050815	0.10237974	0.0024440447
a8	0.027013108	0.03723908	0.03308068	0.075674996	0.060728896	0.09582241	0.020337535	0.09232975	0.13161086	0.06536565	0.12260996	0.16469775	0.07348933
a20	0.025686147	0.028497536	0.05083316	0.057234325	0.07556287	0.20064953	0.06457182	0.11617467	0.096130535	0.07037648	0.0111782225	0.19545384	0.007650901
a31	0.026202	0.028977057	0.043515783	0.053980578	0.061236106	0.09790403	0.040660433	0.07113178	0.08813304	0.06381895	0.061221432	0.25588056	0.10733824
