 	se	vieni	ogni	giorno	a	casa	mia	compra	il	pane	</S>
a31	1.4594191e-05	0.00011798821	4.504337e-06	0.00032998214	0.007751003	0.7722766	0.20856723	9.28842e-07	0.007612343	0.0033248886	4.2816872e-10
a37	0.0015287531	0.052736953	0.0002811149	0.016870571	0.28536475	0.34346288	0.24955674	1.2299518e-05	0.019729434	0.030185657	0.00027091333
a31	0.010094592	0.079065904	0.014419942	0.049823247	0.38664824	0.34415206	0.02937394	0.00075296813	0.06842548	0.01724108	2.6319972e-06
a20	0.0015536322	0.0123276245	0.0034333537	0.00057329214	0.06679206	0.16908692	0.2396841	1.6406628e-05	0.108379684	0.39815205	8.090719e-07
a31	0.24502622	0.13631359	0.1414979	0.033444453	0.09890182	0.20102422	0.014846483	0.017397236	0.06225272	0.049295295	1.7302548e-07
a20	0.0670601	0.029426089	0.008953348	0.00069178187	0.04673072	0.12960605	0.10301344	0.0014581375	0.15872745	0.4529448	0.0013880294
a31	0.14187261	0.033704024	0.25314078	0.018259466	0.026725784	0.09315591	0.10891393	0.15049267	0.055258173	0.118457474	1.9141607e-05
a11	0.04359606	0.0019783524	0.0029089828	0.005418285	0.07005923	0.3285485	0.23239893	0.0074003045	0.07436152	0.21342695	0.019902991
a31	0.055388585	0.06666934	0.29691038	0.021169383	0.039590184	0.08340152	0.1026339	0.07349065	0.09216261	0.16748409	0.0010993136
a20	0.009425057	0.0017244491	0.012832023	0.004334564	0.04587692	0.34709287	0.45263377	0.0066077635	0.028352	0.068865865	0.022254791
a31	0.04540602	0.065385856	0.22003148	0.020276489	0.03974814	0.103257716	0.13644595	0.09905275	0.09362914	0.17488138	0.0018851402
a29	0.0039729937	0.002813436	0.012981009	0.0059062093	0.044878025	0.33619174	0.44865704	0.014586557	0.021118483	0.09241064	0.01648384
a46	0.046934202	0.056069937	0.15647297	0.019931983	0.039573394	0.13051364	0.18644413	0.12969443	0.07354877	0.15917024	0.0016462237
a18	0.053663388	0.10898299	0.22074667	0.05708927	0.09494046	0.11959453	0.048029203	0.11563639	0.105581515	0.07463623	0.0010992839
a31	0.036409765	0.12680988	0.188378	0.040254604	0.07844466	0.09835501	0.037812985	0.1285468	0.14002381	0.12289566	0.0020688279
a28	0.0037609	0.009123776	0.025360983	0.015869968	0.060817085	0.1982867	0.29999757	0.03178886	0.016750157	0.1407914	0.19745265
a20	0.04704614	0.14830616	0.12724009	0.04779224	0.07527673	0.085280225	0.040048506	0.14947975	0.10907737	0.16733332	0.0031194142
a41	0.019142322	0.12248172	0.047174446	0.08111813	0.11179937	0.11364592	0.05565353	0.18851072	0.07464822	0.16565257	0.020173056
a28	0.027133795	0.1577537	0.07669684	0.04680933	0.077921525	0.08159017	0.037797034	0.18098006	0.12046134	0.18802309	0.004833133
a8	0.0067344233	0.10902346	0.018728908	0.045697432	0.07318744	0.074861355	0.045336712	0.18635383	0.07897682	0.26789477	0.093204916
a23	0.018079737	0.11929218	0.04267889	0.05475616	0.080097914	0.08470983	0.057379544	0.12255881	0.04798545	0.34653336	0.02592816
a31	0.009528521	0.058572996	0.029592378	0.067676246	0.1081961	0.123979434	0.093936846	0.0975161	0.031612016	0.26661173	0.11277765
a39	0.008698451	0.011767391	0.04130595	0.060225684	0.13937762	0.15567161	0.19035158	0.0638484	0.00971295	0.033441775	0.28559858
a20	0.012187943	0.15306294	0.017899485	0.056362484	0.07430698	0.07498083	0.0595058	0.20134185	0.0507431	0.28910092	0.010507646
a39	0.004604983	0.10049122	0.006486205	0.07039407	0.086184315	0.060838226	0.04854914	0.25164458	0.024801077	0.27371505	0.07229118
a8	0.008156195	0.080945775	0.013212448	0.07412378	0.10234482	0.10259254	0.08722766	0.14686884	0.033371918	0.2948308	0.056325294
a31	0.0032695006	0.051679228	0.0049111964	0.07209415	0.08424682	0.05702824	0.061821945	0.15434746	0.012474917	0.30032498	0.19780156
a28	0.008137477	0.014974412	0.026012385	0.12929048	0.20017345	0.11748973	0.17864172	0.13820991	0.009150661	0.03493784	0.14298195
a20	0.0059748213	0.10965128	0.0067863706	0.07363882	0.08827357	0.07827561	0.07833722	0.19919801	0.024903549	0.3173188	0.017641868
a8	0.0023563784	0.0744881	0.00284098	0.06752871	0.08317098	0.05626275	0.053636946	0.2526085	0.019318538	0.25802594	0.12976213
a23	0.0048538065	0.06396275	0.006032437	0.09042875	0.103907324	0.07644525	0.08239337	0.16414486	0.0143777765	0.31080332	0.082650326
a8	0.0030025356	0.042541802	0.0040539075	0.09428672	0.11682573	0.090818524	0.10032357	0.16012408	0.014792479	0.20727406	0.16595657
</S>	0.0029418503	0.044012375	0.0037407137	0.0812227	0.096014135	0.06679309	0.07613437	0.15440518	0.011815727	0.25259188	0.21032803
