 	questa	canzone	è	scritta	da	un	poeta	nostro	</S>
a31	0.019859053	8.857655e-06	0.00010960921	3.283751e-05	0.00037995272	0.08214606	0.6781599	0.21930367	1.8100097e-08
a24	0.04458479	0.00036766232	0.014440375	0.09000923	0.012176249	0.11440361	0.7159636	0.007880754	0.00017380259
a31	0.79322004	0.004567479	0.016897634	0.0008037977	0.0063479627	0.11434679	0.04909025	0.014707804	1.837889e-05
a20	0.0035326108	0.00016929554	0.01566223	0.062383763	0.003237356	0.0020348944	0.448002	0.4649729	4.92447e-06
a0	0.9501847	0.0027867167	0.0020486284	0.00060300523	0.003879174	0.014451644	0.015424042	0.010620774	1.2142236e-06
a13	0.17317952	0.06555502	0.014310486	0.10273462	0.108423114	0.033349566	0.2941171	0.20807512	0.00025546268
a31	0.6115516	0.028435016	0.039688602	0.035082843	0.039315324	0.055529255	0.05401751	0.1361677	0.00021214066
a24	0.4782682	0.00091931573	0.00012368003	0.003748695	0.0037906212	0.03945476	0.45044485	0.013746794	0.009503044
a31	0.16188191	0.062783934	0.17207445	0.06913688	0.101699136	0.073028214	0.08627798	0.27160367	0.0015138804
a37	0.019576108	0.007282721	0.0022797997	0.016399184	0.02093934	0.05159226	0.6430909	0.16990355	0.068936035
a31	0.072766036	0.05997835	0.22532266	0.07056312	0.10043997	0.070546806	0.12019174	0.27772826	0.0024629682
a20	0.016023261	0.0130113205	0.005742502	0.025389567	0.032943655	0.055394333	0.5691058	0.21329494	0.06909463
a31	0.0663972	0.062625684	0.21256943	0.074581124	0.10727503	0.06766973	0.13208976	0.27406803	0.0027239928
a39	0.01000856	0.019461563	0.013689803	0.03526397	0.046250235	0.03739423	0.4076688	0.36038482	0.06987803
a31	0.056281053	0.0558862	0.21406591	0.06649121	0.094813496	0.05647354	0.120280154	0.3314729	0.004235604
a20	0.0072019077	0.03490336	0.024211291	0.056791738	0.072855376	0.027221357	0.2477832	0.49242237	0.036609393
a31	0.046466567	0.051968165	0.18335615	0.062423125	0.08745872	0.049697943	0.11662828	0.39597157	0.006029533
a20	0.00514886	0.05305513	0.037570555	0.078803964	0.09911318	0.01757198	0.11826743	0.57115686	0.01931195
a39	0.03774172	0.05242798	0.16547942	0.06280115	0.08515776	0.044112027	0.102077365	0.4427474	0.007455131
a31	0.026970638	0.09239142	0.2565553	0.10606312	0.14959608	0.04406962	0.06758091	0.2509715	0.0058013797
a46	0.004480795	0.06330206	0.08246669	0.08570039	0.10223292	0.0124214655	0.06010141	0.53890616	0.05038804
a31	0.049222324	0.069853604	0.30263233	0.07142683	0.103300825	0.055380028	0.0789317	0.26580498	0.00344739
a18	0.0018498491	0.041927785	0.12185582	0.061730128	0.073078245	0.005780374	0.028460301	0.5735856	0.09173189
a31	0.053068966	0.060230535	0.28756174	0.057023305	0.07601573	0.05654223	0.07026695	0.33290833	0.0063822367
a8	0.0032192923	0.048936035	0.13434532	0.06941993	0.079120375	0.009466182	0.037047148	0.52469623	0.09374942
</S>	0.08420661	0.076866396	0.18065186	0.074796416	0.0837573	0.08653713	0.110536	0.28143468	0.021213638
