 	pure	che	ti	vedo	una	volta	non	ti	dimentico	mai	</S>
a31	2.2322547e-06	0.00027480873	0.00029969556	0.00039807527	0.6137063	4.1727517e-08	0.0046070586	0.3807014	4.0756682e-09	1.0465426e-05	1.0571575e-09
a10	1.705173e-05	0.008852179	0.005136114	0.0022097337	0.038961105	0.03873437	0.5369576	0.28368267	0.00016973392	0.085262366	1.7037539e-05
a31	0.0014468724	0.039260123	0.1987636	0.0027186056	0.6788149	0.0003164408	0.016368575	0.003628209	1.16674255e-05	0.05866787	3.21533e-06
a10	1.4731759e-06	0.0016273636	0.0085597	0.005144371	0.18916334	0.0036348237	0.37855226	0.3044694	1.0911752e-06	0.10884612	6.225573e-08
a28	0.0005068091	0.06276233	0.5995532	0.04108722	0.26481813	2.0397252e-05	0.01987632	0.0011749709	6.547704e-06	0.010193785	1.7605343e-07
a10	0.00030529767	0.032889694	0.1166195	0.5868349	0.16279748	0.00055744284	0.06800088	0.028619884	0.00010771241	0.003265328	1.7639707e-06
a21	0.00048497034	0.014946001	0.18387362	0.6687318	0.08517313	0.006895005	0.02410098	0.0074670897	0.00021166993	0.008107605	8.031606e-06
a38	0.00048350758	0.0042994567	0.15647805	0.7478439	0.04325096	0.019066626	0.012867845	0.005330489	0.00042935784	0.009889141	6.0570444e-05
a41	0.0005510693	0.00397524	0.20207842	0.6336784	0.063122384	0.035671942	0.033682898	0.015792979	0.00047135452	0.010658888	0.0003164339
a31	0.0019614932	0.007850202	0.22025895	0.40443555	0.12696199	0.08310182	0.0751362	0.031025596	0.0016945418	0.045791514	0.0017820408
a18	0.00152985	0.05317778	0.35966173	0.12201024	0.026054667	0.01670568	0.32291734	0.074452326	0.0007619319	0.01623332	0.006495129
a31	0.0037087987	0.0121106105	0.10107322	0.27187908	0.32780752	0.07516891	0.096849784	0.0334592	0.0028418738	0.07366406	0.0014369675
a21	0.003427491	0.03519784	0.13617551	0.056633662	0.052046143	0.060179323	0.44063026	0.07946716	0.0060266485	0.09005812	0.04015791
a31	0.009841154	0.019885533	0.10416837	0.17925984	0.37067485	0.06173635	0.09169783	0.043256454	0.006274723	0.11063185	0.002573058
a18	0.007331674	0.04235378	0.10555912	0.03684658	0.07026091	0.06933675	0.46304324	0.091779694	0.0075579416	0.08406055	0.021869667
a17	0.018156247	0.043792125	0.09470477	0.13379249	0.37059855	0.056427002	0.10904471	0.064330734	0.011124134	0.09589513	0.002134053
a20	0.03272824	0.052869704	0.057336606	0.03077507	0.18095082	0.08512325	0.1538243	0.09684202	0.12712614	0.14019996	0.042223845
a3	0.015850252	0.01927305	0.13076878	0.19254418	0.25291267	0.06689945	0.07496705	0.05173928	0.0071891653	0.18134958	0.006506523
a35	0.017114073	0.022187032	0.050647225	0.041836157	0.14456056	0.12163794	0.102652766	0.05248791	0.09475817	0.20230775	0.14981043
a37	0.014872353	0.019482452	0.13088483	0.18795119	0.19968966	0.10236649	0.091939464	0.048595224	0.011754416	0.17407195	0.018392002
a38	0.015877662	0.019306816	0.08995038	0.08991082	0.13544597	0.12351199	0.098515004	0.050453164	0.039259776	0.19588271	0.14188567
a31	0.012212966	0.017437724	0.13212729	0.1406909	0.18190119	0.13071682	0.112364404	0.05107826	0.014716178	0.158654	0.04810029
a37	0.009500879	0.016722351	0.0851898	0.1480698	0.045788318	0.08943009	0.15184453	0.046117987	0.028493438	0.034371022	0.34447178
a21	0.03281886	0.042829264	0.09148258	0.06906632	0.288941	0.05605946	0.0769719	0.06989809	0.019764591	0.23920134	0.012966546
a31	0.038067885	0.03611559	0.025759954	0.013279704	0.06693924	0.064928815	0.08667231	0.06465177	0.2501069	0.1657081	0.18776971
a29	0.042134337	0.02960036	0.05791929	0.08676997	0.06765706	0.12185499	0.177526	0.079314396	0.11360808	0.02333119	0.20028429
a31	0.053713895	0.06500993	0.08687675	0.031046739	0.25902495	0.038907673	0.074289344	0.094784304	0.0273597	0.2533886	0.015598126
a33	0.014691505	0.007684789	0.00632533	0.011514812	0.010857017	0.03071663	0.031988673	0.016889535	0.17228414	0.060167518	0.63688004
a20	0.06310819	0.066853985	0.09968685	0.03597122	0.29698795	0.021022597	0.056517206	0.09665475	0.013486446	0.2432199	0.006490842
a31	0.051704917	0.044669256	0.029621938	0.0058712387	0.07402604	0.035836354	0.06421946	0.08601418	0.2242939	0.20453286	0.17920989
</S>	0.036411863	0.015912298	0.016145641	0.027306529	0.021279741	0.054928157	0.06709139	0.038630202	0.23805076	0.046430275	0.43781322
