 	avete	cucinato	le	verdure	</S>
a39	0.9999696	1.16429e-05	1.8766323e-05	3.633413e-08	1.5932809e-08
a31	0.12032587	0.00021121622	0.5368903	0.04046433	0.30210826
a35	0.0071127843	0.00047906008	0.98948264	0.00023549037	0.0026900847
a31	0.82981235	0.10970119	0.059319086	0.0010577423	0.00010962436
a20	0.8792902	0.00827319	0.054567087	0.049303886	0.008565631
a31	0.4647222	0.16840957	0.28878987	0.07785998	0.0002183434
a20	0.790974	0.040779993	0.068268105	0.09959121	0.0003866029
a39	0.58891743	0.093320295	0.22613524	0.05788076	0.033746313
a28	0.4886918	0.08800042	0.24020784	0.0691983	0.11390167
a31	0.13447523	0.36824897	0.4145545	0.07372388	0.008997393
</S>	0.04253024	0.36674768	0.4323175	0.030579535	0.12782504
