 	il	vestito	della	sposa	deve	essere	bianco	</S>
a20	0.0059408545	0.163116	0.8251423	0.0025353045	0.0004672701	0.0023548554	0.00044311982	2.235696e-07
a31	0.3086533	0.033986706	0.0010388239	0.00058362866	0.0007594311	0.00036235029	0.6450131	0.009602645
a7	0.004722569	0.0023067526	2.6414618e-05	1.3641702e-06	5.752328e-06	2.009088e-06	0.9151614	0.0777738
a31	0.16943091	0.14012171	0.0021431271	0.002020039	0.0027831804	0.012572066	0.6545183	0.016410746
a21	0.007279112	0.013284761	0.00013459289	5.3499945e-05	3.2970198e-05	0.00014930306	0.9740626	0.005003015
a31	0.5682716	0.048903048	0.0050929817	0.009185329	0.025099117	0.08498237	0.2583065	0.0001590893
a11	0.645362	0.2852215	0.0005298128	0.0008535974	0.0010612134	0.0063534747	0.06008633	0.00053206476
a31	0.13780022	0.06652335	0.07840641	0.13153905	0.12978148	0.193619	0.25795034	0.0043801377
a46	0.14263351	0.12517104	0.063660264	0.176608	0.045723964	0.08687976	0.30248922	0.05683417
a31	0.107106425	0.05177932	0.038468838	0.1418477	0.15650322	0.23273306	0.26055852	0.011002932
a17	0.018884933	0.010279878	0.021907704	0.056547865	0.08096801	0.15844497	0.4083612	0.2446054
a20	0.14169395	0.07089056	0.027245266	0.051707532	0.19291916	0.29735368	0.21332811	0.004861738
a31	0.053569015	0.018729422	0.029073656	0.039845042	0.19472721	0.36188263	0.28809813	0.014074895
a20	0.0033013127	0.002425247	0.036179274	0.04333031	0.07986176	0.1929078	0.29274914	0.34924525
</S>	0.14926553	0.058313325	0.029648941	0.043011308	0.15852778	0.349747	0.20732579	0.004160357
