 	le	canzoni	più	belle	sono	scritti	nella	notte	</S>
a31	0.04600275	6.3501498e-06	0.016708657	0.082721174	0.6533535	2.652324e-08	0.1991139	0.002093615	2.2549386e-08
a1	0.064340636	8.118786e-06	0.66948324	0.010645602	0.00011671541	6.9318565e-07	0.13687885	0.11836583	0.00016035778
a20	0.21923545	3.64362e-05	0.017369442	0.60661864	0.0070405607	0.00067121454	0.07659993	0.07242705	1.3021379e-06
a31	0.28834763	5.5857996e-05	0.1059989	0.16386038	0.024000995	0.00013106447	0.24122028	0.17637074	1.4106704e-05
a13	0.19662209	8.93757e-05	0.5478214	0.04053297	0.00034179247	1.3836846e-07	0.13233002	0.08201816	0.00024406979
a17	0.06720368	0.010884738	0.00257816	0.88588303	0.024240037	0.00082665717	0.003311768	0.0050710463	8.484352e-07
a29	0.031684734	0.01048524	0.010271009	0.9437144	0.0011403507	7.3891155e-05	0.000937763	0.0016385382	5.4093394e-05
a18	0.006105952	0.14574932	0.0023197315	0.8439443	0.00088186073	0.00019133168	0.0005122746	0.00029055396	4.624536e-06
a31	0.0068296255	0.063420966	0.0032264267	0.92267597	0.0016619217	0.00019771648	0.00083305757	0.0009867983	0.00016747606
a13	0.037551776	0.14520378	0.035667893	0.7299794	0.016174128	0.0002910912	0.008461443	0.011935791	0.0147347385
a18	0.026689552	0.3750694	0.021771373	0.3598319	0.019776614	0.008156232	0.05777295	0.12975124	0.0011807818
a31	0.03536378	0.15062165	0.039944798	0.31929109	0.03305866	0.014166627	0.09900614	0.279598	0.028949343
a3	0.026271578	0.08088123	0.08315767	0.5817709	0.10630496	0.004395157	0.028262088	0.0457044	0.043252055
a31	0.0703783	0.13413914	0.0464014	0.20025592	0.078059174	0.025880171	0.1545295	0.28396052	0.0063958797
a46	0.017350437	0.03227461	0.05229582	0.18023577	0.16041169	0.014660521	0.0442308	0.2872277	0.21131265
a31	0.098740876	0.09873605	0.05808406	0.11749847	0.049795594	0.044623896	0.21508092	0.3136304	0.0038097715
a20	0.010008352	0.004957035	0.05259928	0.03500749	0.08154532	0.023073006	0.056518145	0.41719896	0.31909236
a17	0.107116796	0.108145036	0.06073676	0.12337907	0.051478185	0.05033174	0.2104386	0.2850406	0.0033332407
a20	0.04912989	0.008891023	0.08116336	0.020085316	0.050809987	0.048673034	0.23035634	0.40971896	0.101172015
a31	0.054173425	0.07083219	0.06730124	0.307833	0.050466623	0.048628308	0.078398034	0.3108524	0.011514759
a8	0.004171982	0.0067977738	0.031064713	0.0226494	0.035148576	0.016378567	0.018531676	0.110614724	0.7546426
a31	0.06961084	0.035348795	0.06265788	0.1274003	0.056135863	0.05632818	0.14456603	0.44006753	0.007884526
a1	0.0075578857	0.0035154892	0.055867907	0.016095242	0.0735899	0.039234716	0.041029464	0.3034201	0.45968926
a46	0.06600413	0.06496032	0.058002915	0.15372443	0.049986526	0.04818224	0.14030164	0.41111797	0.0077198152
a31	0.06481466	0.010488564	0.0754776	0.023190387	0.05773366	0.056765936	0.24643283	0.4215879	0.043508463
a17	0.017549139	0.0127205	0.1093362	0.05443146	0.14539644	0.09003556	0.060104597	0.17010729	0.34031883
a23	0.073562816	0.01633363	0.06535049	0.06721104	0.0662704	0.06174117	0.18624382	0.4520181	0.011268576
a8	0.050882895	0.00719908	0.08113945	0.014339647	0.055609256	0.05609135	0.23359837	0.4115639	0.08957593
a31	0.05817963	0.014975082	0.06555613	0.079529904	0.057854988	0.0594129	0.14629239	0.5016265	0.016572451
a8	0.004826712	0.0030165394	0.046554346	0.010065508	0.053946633	0.039617203	0.025496123	0.11846647	0.69801044
a23	0.071051225	0.01992159	0.068358876	0.091881946	0.06500118	0.067803584	0.14260477	0.4636929	0.009683902
a8	0.02758249	0.0040923855	0.0695094	0.008143525	0.050514784	0.05222873	0.18742454	0.44482115	0.15568307
a23	0.062017534	0.013391889	0.078543626	0.09366528	0.07358392	0.07629384	0.11403742	0.47048894	0.01797761
a8	0.015973851	0.0028235011	0.05520746	0.011018855	0.04510634	0.044729378	0.09828025	0.51831055	0.20854981
a31	0.050018273	0.009514516	0.07661336	0.06851577	0.072092816	0.072918504	0.10682722	0.49776042	0.04573912
a28	0.0033086124	0.0039929203	0.032331135	0.007340498	0.048306085	0.037649583	0.014887233	0.047071997	0.80511194
a24	0.06015767	0.008409381	0.07741311	0.060898986	0.07990357	0.08107714	0.12044133	0.49269775	0.019001046
a8	0.022670971	0.0049227336	0.04604795	0.01039788	0.04127679	0.040508546	0.14486459	0.46685383	0.22245666
a31	0.026864745	0.0054974845	0.06311315	0.027015751	0.059730202	0.05952286	0.089717485	0.49687192	0.17166637
a20	0.01226348	0.023636857	0.08896372	0.03791939	0.14466749	0.11317076	0.03927493	0.08116131	0.45894206
a31	0.044451624	0.0055089514	0.07125884	0.034335054	0.080600604	0.0749254	0.117640495	0.52982	0.041458983
a17	0.0023305279	0.0024291063	0.019759446	0.003791387	0.034539074	0.028209694	0.010264606	0.059823193	0.83885294
</S>	0.055384446	0.00582875	0.07396106	0.038940333	0.07915436	0.08295358	0.13133994	0.51497364	0.017463962
