 	e	forse	è	entrato	dalla	finestra	il	ladro	</S>
a33	0.027080528	0.2514858	0.7117198	0.009471527	1.14474986e-07	3.0160632e-07	0.00020337288	3.8541915e-05	3.0437317e-08
a31	0.014601811	0.040864833	3.2093772e-05	8.71558e-06	1.8320588e-05	4.6738805e-05	0.22425815	0.70385027	0.016318994
a37	0.028223159	0.06130442	0.008811052	0.0007743351	0.0027401454	0.0018181403	0.19266309	0.4693341	0.23433158
a20	0.14493613	0.6427164	0.015711032	0.014946169	0.0053566033	0.0010175254	0.035374038	0.13280688	0.0071351836
a28	0.3919645	0.54359806	0.003037232	0.0013921782	0.008117136	0.0058675227	0.02358649	0.017517686	0.0049193045
a37	0.52183217	0.39596903	0.01734949	0.015874123	0.021208758	0.00939602	0.014325472	0.0038138337	0.00023108389
a18	0.5561452	0.25337857	0.027191427	0.037877046	0.03800835	0.06107093	0.019860996	0.0055265613	0.0009409918
a31	0.7867837	0.16770269	0.0018627323	0.001416295	0.007522793	0.020886058	0.008884176	0.0019719428	0.0029697262
a0	0.77937347	0.15965556	0.00484889	0.002628323	0.010013243	0.016571663	0.015553702	0.010953707	0.00040146033
a13	0.27450016	0.083004735	0.035441983	0.036819402	0.010736382	0.08748514	0.28661543	0.18424733	0.0011494821
a31	0.6512519	0.03993644	0.010731754	0.012994497	0.0313932	0.05322147	0.066335805	0.13244815	0.0016867558
a41	0.47061986	0.11576508	0.042655308	0.04101021	0.055059247	0.06200899	0.083364286	0.1289529	0.00056406425
a24	0.09732328	0.049134724	0.077898115	0.091298655	0.048544776	0.15018542	0.2853611	0.19557902	0.0046748826
a37	0.57893425	0.023401573	0.01457107	0.021560255	0.023315698	0.04242559	0.09763997	0.18996675	0.008184815
a31	0.09001225	0.10180207	0.16720013	0.1544208	0.16330998	0.14978711	0.09517947	0.076842375	0.0014458213
a28	0.16331014	0.05767357	0.09519228	0.119619064	0.052903406	0.07757878	0.14198187	0.286813	0.004927925
a11	0.06977427	0.10519516	0.15531924	0.18296027	0.028325344	0.109005295	0.20691337	0.1418891	0.000617915
a39	0.021157121	0.08277741	0.19947919	0.27589983	0.013942569	0.08435552	0.13227035	0.18947381	0.00064419385
a46	0.009872848	0.064695716	0.13744782	0.25583977	0.004641466	0.044058964	0.15439458	0.3230996	0.00594926
a49	0.01949859	0.073563404	0.1676765	0.33055085	0.008280964	0.046958655	0.11707737	0.23268749	0.0037061833
a31	0.011735108	0.060377467	0.093205996	0.23986381	0.0024803001	0.024864567	0.16118976	0.33530518	0.07097774
a33	0.04667975	0.03871324	0.07112964	0.12152485	0.016477067	0.03845488	0.25435838	0.086721584	0.32594058
</S>	0.023455698	0.041179523	0.20292374	0.2961728	0.03417756	0.07058059	0.08907419	0.22992228	0.01251372
