 	ora	io	sto	studiando	di	di	imparare	di	diventare	maestra	</S>
a33	1.867565e-05	5.748131e-08	5.6548794e-05	0.0016872076	0.0012109908	0.0048936782	0.7224595	0.26967248	2.3590562e-07	5.240118e-07	3.2773761e-10
a31	9.330345e-08	0.0018948158	0.9046401	0.008761794	0.014351825	0.053347483	0.0064931894	0.00907049	0.0001352433	0.000797926	0.0005071685
a7	1.5597997e-06	0.0052491	0.15111189	0.005838032	0.085560225	0.37717295	0.05164326	0.151853	0.010872426	0.120008804	0.04068871
a0	0.03299575	0.45511797	0.3852537	0.011525539	0.03454095	0.030192876	0.009168909	0.029203383	0.00019794983	0.005290299	0.0065127076
a31	5.3079777e-05	0.030932209	0.032156892	0.053068187	0.11377295	0.49377564	0.091642685	0.13572454	0.0015309639	0.04722515	0.000117717034
a37	3.861066e-06	0.023403393	0.0464093	0.026792359	0.1318756	0.40287298	0.06708267	0.102336615	0.008354323	0.18650761	0.004361316
a8	0.011198283	0.09368753	0.01436476	0.028757788	0.100253284	0.12963246	0.30956393	0.3106878	0.0001860397	0.0016670864	1.1023591e-06
a37	0.06602423	0.31267685	0.018260855	0.08199775	0.045275398	0.15022396	0.24704304	0.06909788	0.0016393306	0.0077166166	4.408453e-05
a31	0.45413622	0.43622652	0.0042438232	0.005875838	0.00751962	0.029722748	0.04144529	0.016848223	0.0005986134	0.0033742404	8.883049e-06
a17	0.023335572	0.86774427	0.021476343	0.0016288719	0.008300198	0.026265053	0.022915833	0.017157584	0.003275696	0.007741916	0.00015865077
a37	0.9057451	0.018022986	0.0019337455	0.0027001444	0.0038819392	0.013108207	0.023630632	0.014658216	0.0006999198	0.015457022	0.0001620062
a31	0.28248307	0.07001146	0.011764948	0.01064005	0.023498418	0.11931805	0.203982	0.12183947	0.0072247633	0.14370468	0.0055331513
a14	0.03076745	0.021976262	0.0063269422	0.013885663	0.042209413	0.2152911	0.43990245	0.17257372	0.016991755	0.03556471	0.0045105177
