 	il	cibo	vuole	mangiato	appena	lo	cucini	</S>
a8	0.0007579621	6.332578e-05	0.0011629668	0.0007747425	0.68973005	0.3075106	3.6478758e-07	1.6639674e-10
a31	0.022293206	0.035844423	0.01805142	0.05418456	0.057241134	0.15600488	0.07082429	0.58555615
a39	0.0027353708	0.004407707	0.030925028	0.24857442	0.01083412	0.073032536	0.28225133	0.3472395
a21	0.059086457	0.015448302	0.0031436442	0.00067067734	0.8745263	0.04675338	0.00035232888	1.8819128e-05
a31	0.054068398	0.06269425	0.0060835853	0.010269253	0.78818387	0.07866392	3.1205025e-05	5.533275e-06
a37	0.0865397	0.25775132	0.08116103	0.057544544	0.33714053	0.178302	0.0013189473	0.00024195602
a31	0.1376673	0.080902345	0.0017563982	0.0038327244	0.7568287	0.018969646	4.2502365e-05	2.9483206e-07
a41	0.4551384	0.29585364	0.0031310702	0.0076758503	0.22577767	0.010866102	0.0014902647	6.708512e-05
a10	0.15252027	0.06352576	0.01250993	0.038216393	0.5392307	0.18531784	0.008115639	0.0005634619
a31	0.045413654	0.0735259	0.09065596	0.114324115	0.17494103	0.21650565	0.26233655	0.022297122
a46	0.08258117	0.07997217	0.057297252	0.18784533	0.026608076	0.024635803	0.34744838	0.1936118
a20	0.108902015	0.13178842	0.16871586	0.047444347	0.2214917	0.30120832	0.01940863	0.0010406869
a13	0.069062196	0.09640035	0.19985725	0.14212765	0.13497604	0.2065115	0.124585934	0.026479049
a31	0.06882245	0.08977912	0.11078392	0.09045333	0.2578314	0.2407601	0.13875647	0.0028132207
a39	0.010021269	0.009385266	0.0122740185	0.08674073	0.050132252	0.02468552	0.298389	0.50837195
a16	0.106571	0.12651347	0.18952383	0.06707425	0.17881238	0.24717525	0.080157466	0.0041723815
a13	0.079859056	0.067534804	0.20970063	0.15077692	0.13626543	0.14537285	0.15787172	0.052618563
a31	0.0809824	0.07227418	0.12740764	0.08823578	0.21355885	0.16442397	0.24126093	0.011856216
a37	0.005089045	0.0043930723	0.008172723	0.054441012	0.09963941	0.039112862	0.19067493	0.59847695
a31	0.13853107	0.09985923	0.27360827	0.099894345	0.094842054	0.10711295	0.16340499	0.022747092
a8	0.007599851	0.006986061	0.015923236	0.07461708	0.114212394	0.04153323	0.22097723	0.5181509
</S>	0.17808554	0.12847516	0.4026463	0.15293252	0.025716705	0.035054076	0.061797887	0.015291818
