 	ha	pensato	che	il	ladro	è	entrato	dalla	finestra	</S>
a31	2.7159243e-05	2.0138872e-07	2.1066888e-05	0.0047588064	0.3730734	0.5687318	0.05321352	2.194323e-07	0.00017382504	9.589642e-10
a28	2.4103205e-05	0.0005298848	0.3648132	0.16318505	0.4454903	0.003561455	0.003979507	0.0016944036	0.015560797	0.0011613276
a31	0.00535991	0.0099457	0.3308593	0.18318754	0.40371946	0.03920672	0.01687408	0.0018194066	0.008964679	6.31893e-05
a17	0.0006941728	5.9474555e-06	0.015456855	0.00905259	0.11912969	0.0060100523	0.1309371	0.0017273529	0.7168869	9.939404e-05
a31	0.072593324	0.0040356824	0.23459518	0.21591392	0.32927793	0.10068555	0.028729595	0.004032743	0.010130371	5.706379e-06
a20	0.059420653	0.006407117	0.29203403	0.015928064	0.07858666	0.053488202	0.08753938	0.016984532	0.38897356	0.00063785416
a31	0.3063214	0.058170155	0.017496407	0.04792093	0.22419344	0.16761898	0.05157713	0.08609288	0.04058321	2.5482563e-05
a20	0.009457581	0.0020313386	0.0073470175	0.042395376	0.27910966	0.3684193	0.07396304	0.008044875	0.1886993	0.020532465
a35	0.13010481	0.21145725	0.039080683	0.04423042	0.110344775	0.11918193	0.10481029	0.07785254	0.1626643	0.00027294658
a36	0.041784644	0.31425607	0.069813415	0.039086428	0.05679821	0.16929384	0.18875436	0.037164297	0.08200852	0.001040288
a31	0.03181084	0.34488863	0.07576517	0.055206776	0.08620355	0.13475879	0.12916408	0.045218028	0.09625471	0.00072939735
a20	0.012308794	0.006920129	0.021316117	0.03957732	0.43496907	0.07879595	0.012084686	0.035988003	0.043698475	0.3143414
a17	0.048333734	0.34014273	0.069640264	0.044480428	0.07204726	0.12768972	0.15444858	0.05306074	0.087230735	0.002925786
a28	0.010902884	0.39750192	0.094086505	0.054949064	0.07285111	0.10648421	0.0973345	0.10114166	0.04521954	0.019528594
a31	0.019962052	0.34526038	0.084857576	0.056208838	0.08618534	0.109828554	0.098188005	0.059203822	0.12796113	0.012344285
a24	0.011482807	0.06381131	0.045037523	0.08468607	0.3307103	0.03648977	0.008883892	0.11585733	0.069839634	0.23320137
a31	0.009156142	0.44207546	0.098242335	0.05608896	0.07674974	0.100360006	0.14162794	0.018995535	0.045283668	0.011420272
a15	0.0045102607	0.21052065	0.04984529	0.090987734	0.17666124	0.01795231	0.007363938	0.18896103	0.08041063	0.17278685
a31	0.0045809164	0.5908353	0.08964371	0.07052327	0.0807177	0.0611439	0.055501863	0.008885336	0.022875238	0.015292755
a46	0.0034992741	0.39050665	0.07527725	0.17189676	0.2025947	0.014738705	0.0072477986	0.044070993	0.046815515	0.043352384
a41	0.0035074982	0.5210891	0.10150057	0.1024131	0.12651287	0.05168355	0.028963083	0.008458417	0.026974732	0.028897075
</S>	0.0009854771	0.61397505	0.12211467	0.08394469	0.09989221	0.035093248	0.027792068	0.0015753551	0.005306411	0.00932087
