 	i	bambini	non	possono	mangiare	non	possono	mangiare	il	gelato	prima	di	mangiare	</S>
a31	0.00135049	0.00089227816	0.0013902957	0.0037711724	0.029835425	0.0084462045	0.12738726	0.075698204	0.24233384	0.28102243	0.032299303	0.1917239	0.0038492193	8.5879734e-11
a27	0.029748226	0.0017127951	0.06352034	0.06514409	0.13278885	0.10299618	0.2218532	0.24221319	0.10339673	0.011593713	0.00078127475	0.0049807904	0.01917134	9.934385e-05
a20	0.038766995	0.002832687	0.030812401	0.09984951	0.016296472	0.16773082	0.48436406	0.004494745	0.007437039	0.089175686	0.025249088	0.015960213	0.017028432	1.8404389e-06
a31	0.0023947803	0.0077841915	0.062377695	0.06792209	0.0543793	0.09328535	0.24686578	0.026878789	0.05589904	0.065243	0.061349243	0.17647894	0.07914134	4.2178948e-07
a37	0.052483585	0.0029910507	0.03127607	0.027897146	0.047883518	0.03771542	0.23542574	0.18910559	0.10523154	0.021152409	0.008987361	0.06299139	0.17425975	0.0025994717
a31	0.0162967	0.0016600391	0.023219675	0.054038815	0.03772246	0.13920933	0.19308668	0.014770531	0.07121226	0.19941968	0.12849185	0.08281291	0.03805906	5.3159326e-08
a27	0.025118556	0.0002899577	0.00094899186	0.0010464478	0.005534233	0.002418983	0.016350841	0.049777847	0.05755279	0.017210755	0.018366922	0.102710746	0.69371885	0.00895411
a37	0.005263417	0.0050429753	0.010679828	0.018993799	0.06438902	0.11135085	0.111459225	0.1804924	0.28050363	0.1444236	0.02174757	0.023745747	0.021903759	4.15933e-06
a31	0.0011257058	0.0012405061	0.0031873526	0.0046306057	0.026079316	0.0365321	0.032626268	0.16703092	0.33506927	0.06441621	0.07129248	0.09850647	0.15780896	0.0004538165
a22	0.0057778354	0.00028995247	0.0067115817	0.017395258	0.08054485	0.10332981	0.08656065	0.22036418	0.28147054	0.10917873	0.02778151	0.0075481934	0.04347983	0.00956705
a31	0.0065794564	0.0062985853	0.015517347	0.014096172	0.041118328	0.08369594	0.110399865	0.21650764	0.29014963	0.1421022	0.024533173	0.027358638	0.021606555	3.649739e-05
