 	quando	divento	vecchia	vendo	la	casa	in	in	Trieste	e	vengo	qui	da	vivere	al	mare	</S>
a31	0.0020416284	0.0037668168	0.005616492	9.854588e-09	0.00054773496	0.0052912473	0.10710274	0.0012536714	0.030947154	0.10910402	0.035301823	1.3942632e-05	0.00052110845	0.6920517	0.0063288575	0.000111124595	1.2476086e-11
a8	0.043172188	0.0032322586	0.00036731173	6.8086007e-07	0.050635513	0.11235704	0.0032318658	0.001274097	0.04264574	0.04229247	0.022787686	0.010892262	0.2155127	0.14285243	0.057857137	0.2503706	0.00051793177
a31	0.005353336	0.0035174573	0.00055995624	0.00029001097	0.0010791222	0.019772591	0.0028324912	0.0023156393	0.6507623	0.0064490135	0.07630821	0.0004968565	0.0065940917	0.22215492	0.00082788145	0.00068538316	6.8722846e-07
a41	0.0028104982	0.0011902016	2.8926504e-05	7.347413e-08	0.0006047122	0.00027510518	4.4069475e-05	3.59711e-05	0.0012332634	0.0032850222	0.0015742751	0.0011315248	0.031304948	0.1368204	0.17384563	0.64580804	7.3363785e-06
a10	0.001476165	0.005069517	0.0029523792	0.0028216152	0.00596752	0.023788124	0.010176126	0.010633975	0.51372546	0.020998342	0.2181509	0.0034636592	0.019394195	0.15912804	0.0006122906	0.0016416606	2.4672202e-08
a20	0.0063132658	0.0017838557	0.00068354234	0.0007156552	0.0033550118	0.0195937	0.0109532215	0.01181404	0.28228885	0.043951094	0.33590505	0.01659014	0.11712845	0.12415297	0.009018127	0.015743019	9.972826e-06
a31	0.007036722	0.0013179723	0.0012032179	0.0010920615	0.0035721688	0.02540014	0.03635005	0.044268608	0.2438226	0.20574339	0.32638556	0.016914982	0.059289534	0.016929608	0.006639719	0.004017571	1.6146287e-05
a37	0.011606774	0.00018066533	0.000513246	0.00011821607	0.012463978	0.081529	0.008089685	0.0066413805	0.151257	0.10143125	0.17555022	0.045270957	0.27829945	0.045815278	0.006855204	0.067821264	0.0065564387
a31	0.0017389174	0.0023554761	0.0011125654	0.0018217008	0.0023851746	0.014518555	0.037314348	0.040503673	0.15580356	0.1714481	0.299794	0.03171575	0.069062404	0.076381914	0.031586107	0.06242138	3.6357604e-05
a18	0.00046280536	0.00019562924	0.00031472908	0.00019650244	0.0038762325	0.038019374	0.0068786507	0.0062185875	0.069127455	0.08219574	0.23340686	0.03704292	0.33397678	0.022384107	0.011733568	0.14470595	0.009264086
