 	è	che	sono	ancora	svegli	che	ha	la	luce	accesa	</S>
a8	2.8932387e-05	2.1277212e-06	2.237843e-06	0.00078197796	0.004267338	0.0033536658	0.00038140433	0.9911476	1.177345e-05	2.2949978e-05	6.153671e-12
a31	0.00075277116	0.0012023745	2.5295914e-05	0.012038626	0.19620457	0.3499116	0.000942769	0.25564703	0.0003228556	0.18102227	0.0019297904
a20	0.00085543917	0.00079197856	4.1316736e-05	0.017933102	0.02110635	0.36085764	0.009963038	0.4077188	1.3160061e-05	0.17802906	0.0026901306
a46	0.119170055	0.14136161	0.0018284001	0.0018137554	0.49512807	0.06130723	0.017195128	0.14113058	0.0010598162	0.01995206	5.3322296e-05
a10	0.03492275	0.023106335	0.00014292295	0.0029388962	0.28359792	0.111830674	0.16859144	0.35686484	0.00022770894	0.017713716	6.289011e-05
a17	0.011416498	0.021873474	2.9433764e-05	0.00082901365	0.24650878	0.07771059	0.4942993	0.14246167	9.502527e-06	0.0048575373	4.171344e-06
a31	0.032610144	0.095943846	0.0001791	0.005791929	0.31358314	0.039340667	0.16826485	0.3213753	0.00052318483	0.022386722	1.1287688e-06
a20	0.048815906	0.19415507	0.000137468	0.018384106	0.3208815	0.06920544	0.07927995	0.226921	0.00029500856	0.041863404	6.1154424e-05
a8	0.0023989915	0.005061061	0.00089558575	0.009214214	0.036267076	0.036004435	0.12439243	0.75120974	0.0019538924	0.03247959	0.00012309555
a20	0.029185127	0.1281048	0.011185979	0.017217489	0.12253106	0.07003935	0.28538552	0.24361624	0.010000419	0.07456611	0.00816794
a31	0.01143578	0.10143908	0.0043989005	0.01958658	0.22779526	0.14496054	0.1047383	0.24516587	0.003995143	0.1339198	0.0025647478
a39	0.006492805	0.13884047	0.0013289001	0.06285988	0.14270736	0.14296822	0.03179533	0.30602053	0.0019326975	0.11800015	0.047053568
a31	0.030156229	0.030890109	0.032302104	0.01321744	0.062187947	0.14019811	0.19200584	0.13501877	0.019698877	0.34272823	0.0015963662
a33	0.007464235	0.015428106	0.007167135	0.033722878	0.053111766	0.13593285	0.04943351	0.2857085	0.0073417374	0.26699537	0.13769393
a31	0.072046064	0.04774054	0.08778685	0.023393093	0.049570575	0.13064118	0.15305746	0.06576195	0.054549024	0.31375366	0.0016995803
a18	0.006499666	0.013496169	0.0068217926	0.041317116	0.069435045	0.1669367	0.05115642	0.36091113	0.0076373206	0.22948669	0.046302043
a31	0.07205371	0.056510422	0.07923282	0.027866116	0.049360882	0.14338394	0.21856447	0.051948924	0.06172006	0.23811883	0.0012398977
a23	0.021101527	0.014087366	0.037953503	0.034638107	0.031971302	0.12696847	0.07320558	0.10972034	0.02824074	0.36207163	0.16004139
a31	0.11008043	0.068646215	0.13328882	0.035500668	0.042861335	0.11679847	0.1140062	0.03249283	0.0956922	0.24882549	0.0018073424
a39	0.04805643	0.019316487	0.11703437	0.064560026	0.021313993	0.081071705	0.08269377	0.05114185	0.082987756	0.26489508	0.16692854
a31	0.13552183	0.07857852	0.16797307	0.043053742	0.040347286	0.099706024	0.06209037	0.022590926	0.12042618	0.22792712	0.001784978
a24	0.069299676	0.019027853	0.2115156	0.08318108	0.010667215	0.036935918	0.033311304	0.0147885755	0.14813696	0.17062113	0.20251468
a20	0.10168757	0.054702308	0.14080185	0.035666447	0.042120762	0.09610354	0.08902949	0.05954269	0.08515751	0.2911112	0.0040766327
</S>	0.14648327	0.09955201	0.19234122	0.097025044	0.04485862	0.08037337	0.008845333	0.007568954	0.16070056	0.15326673	0.0089849355
