 	avete	fatto	già	le	verdure	</S>
a6	0.00046092903	0.9989127	0.0005982685	2.4638222e-05	3.3689773e-06	1.0230794e-07
a46	0.018530618	0.7541571	0.018146314	0.18585564	0.016348178	0.0069622756
a21	0.01088018	0.86125064	0.007435509	0.04139814	0.07851088	0.00052476756
a20	0.0047210148	0.88891685	0.002919041	0.09697228	0.006451847	1.8992812e-05
a24	0.014360035	0.9791965	0.0004630675	0.0044020345	0.0015784526	3.2111448e-08
a31	0.02982613	0.96762687	0.0010322095	0.0009903471	0.000524519	5.1778038e-08
a14	0.006996714	0.98596686	0.00062803936	0.005626797	0.0007774142	4.183764e-06
a41	0.058624152	0.930407	0.0008808668	0.0019691116	0.0081085665	1.0344234e-05
a37	0.0370226	0.9233293	0.0033939083	0.013684215	0.019215854	0.003354309
a31	0.064713396	0.71576977	0.019876204	0.05611582	0.1374721	0.0060526007
a6	0.044132512	0.528224	0.034849986	0.12415644	0.022489702	0.24614729
a46	0.08399914	0.40723494	0.065225415	0.15811859	0.27656087	0.0088610435
a31	0.06512448	0.24116744	0.16693023	0.37783185	0.11172757	0.037218414
a17	0.022423327	0.45704398	0.11415711	0.24350098	0.01705704	0.14581758
a20	0.08307564	0.17537251	0.2406171	0.34978637	0.13337599	0.017772341
a31	0.035909064	0.12446081	0.2230594	0.45834708	0.08209838	0.076125264
a17	0.010565936	0.18279551	0.13494208	0.22295329	0.015705554	0.4330376
a20	0.10431532	0.14734294	0.29731962	0.2951204	0.14377777	0.012123949
a31	0.027107479	0.057424065	0.23610036	0.49906084	0.053426966	0.12688021
a20	0.006623596	0.07906858	0.11510327	0.17604536	0.010210492	0.61294866
a17	0.111314185	0.15655816	0.27908432	0.2725104	0.16834337	0.012189558
a31	0.016457276	0.022556538	0.23595664	0.49876952	0.02687056	0.19938949
a23	0.008642857	0.081481874	0.17633273	0.21566768	0.010900264	0.50697464
a31	0.08987927	0.11746129	0.33772808	0.3116363	0.1218805	0.021414554
a8	0.0022784777	0.009303984	0.059543185	0.21747288	0.013836807	0.69756466
a31	0.13006036	0.16550624	0.22379355	0.18407132	0.28663877	0.0099297585
a28	0.0024511747	0.011280862	0.0782163	0.26663974	0.015702417	0.6257095
a21	0.14626198	0.16481611	0.17898665	0.11707492	0.38578036	0.0070799557
a31	0.027867464	0.038575735	0.22561273	0.44860974	0.043980874	0.21535346
</S>	0.013174679	0.087461375	0.18921077	0.21634938	0.013413402	0.48039034
