 	avete	cucinato	le	verdure	</S>
a29	0.9999696	1.16429e-05	1.8766323e-05	3.633413e-08	1.5932809e-08
a38	0.19930553	0.00020926975	0.11683718	0.33281738	0.35083058
a31	0.019651921	0.00394986	0.97296506	0.0027798752	0.00065336016
a11	0.033978067	0.0023873132	0.95657426	0.0022513864	0.0048089568
a37	0.7615588	0.018786917	0.116974965	0.10253803	0.00014124515
a11	0.72815704	0.09606106	0.1402372	0.03526738	0.00027727045
a31	0.6598107	0.08079755	0.18830572	0.06101709	0.010069028
a20	0.34163922	0.25408295	0.3098123	0.05484541	0.03962007
a31	0.025555206	0.10246495	0.75379926	0.008146829	0.11003382
a39	0.20963699	0.35251576	0.30893934	0.026961861	0.10194605
a13	0.028262787	0.32537514	0.5766722	0.015007365	0.05468255
a18	0.058674227	0.32174283	0.50022566	0.10261863	0.016738638
a39	0.021547882	0.3629009	0.47674346	0.07955901	0.059248745
a31	0.016135573	0.42859071	0.46454707	0.06362156	0.02710515
a46	0.002709456	0.17547818	0.16446899	0.008430884	0.64891243
</S>	0.015863804	0.5186448	0.39729932	0.024046538	0.04414545
