 	nella	pasta	metti	sale	vuole	il	sale	</S>
a28	0.2323872	0.7484633	0.004040214	0.004191551	0.0022293879	0.008657814	3.0544288e-05	3.420887e-10
a31	0.0145007875	0.0024744233	0.0029377458	0.00020793597	0.02335634	0.3642356	0.0014979616	0.59078926
a7	0.0013036767	0.0016309984	0.001122777	0.00032523766	0.045652296	0.91804856	2.7924443e-05	0.031888515
a46	0.19312462	0.6516073	0.039298017	0.007612331	0.060039837	0.04664746	0.00080425164	0.00086620357
a10	0.004765868	0.0069522355	0.022925187	0.7192967	0.04330251	0.03142914	0.17129342	3.488889e-05
a14	0.0378223	0.030990142	0.037522398	0.698971	0.015472367	0.043311197	0.13575134	0.00015927062
a31	0.43178925	0.24975988	0.028114732	0.058989078	0.037639085	0.19090092	0.0026915232	0.00011551047
a0	0.6723223	0.051546942	0.01843003	0.035751913	0.03170836	0.17880212	0.008623795	0.0028146317
a20	0.79740316	0.09171247	0.057802375	0.0020853523	0.03516701	0.012822067	0.00045607242	0.002551421
a31	0.30691773	0.11901517	0.12965201	0.021591486	0.17235732	0.21603166	0.004699315	0.02973532
a10	0.050657522	0.03708596	0.052484937	0.14783667	0.071425065	0.29575616	0.054129537	0.29062408
a0	0.3736602	0.21523893	0.23049733	0.009958198	0.10560072	0.048819717	0.0041186865	0.012106177
a18	0.22185345	0.16820036	0.21013959	0.05336098	0.14113514	0.12802172	0.027629256	0.049659543
a17	0.03170109	0.038858283	0.08291488	0.1520919	0.08891117	0.18839139	0.31723872	0.0998925
a8	0.007568904	0.014124267	0.032283567	0.30578944	0.044848487	0.09042035	0.28557175	0.2193932
</S>	0.022362731	0.021474594	0.044594124	0.15651771	0.046533298	0.11915958	0.46403542	0.12532249
