 	quando	venne	arrivò	Giovanni	Anna	ancora	aveva	di	cucinare	</S>
a23	2.0890384e-06	0.00018895473	8.212389e-05	0.0007301422	0.00016507682	0.00302112	5.2074123e-05	0.002845492	0.99291295	1.4268518e-12
a31	0.010936438	0.113197215	0.20305443	0.026102658	0.45294756	0.01988704	0.13821585	0.022523	0.010288746	0.0028470668
a10	0.0002543735	0.010068011	0.010017131	0.007768064	0.30920595	0.04802091	0.41318718	0.18764764	0.00569611	0.0081346175
a41	0.0033684701	0.024634786	0.010921257	0.0005045624	0.061505202	0.030735008	0.050889798	0.07568116	0.7417557	4.110128e-06
a24	0.0001001917	0.0016457995	0.006701143	0.004929819	0.18359584	0.020087408	0.093282744	0.052194707	0.63746	2.280075e-06
a46	0.010344015	0.08008004	0.09261756	0.035827026	0.14535242	0.0561568	0.02289905	0.012853818	0.5437119	0.00015739308
a24	0.07781171	0.7092864	0.07363274	0.045834787	0.01793374	0.027247693	0.003124605	0.007605744	0.036981408	0.0005411988
a37	0.021823647	0.94058806	0.0063990485	0.018220754	0.001812125	0.006483626	0.00053355773	0.001819626	0.0022846393	3.4977737e-05
a46	0.040289603	0.27417472	0.008499335	0.02399454	0.10432116	0.061543353	0.11462776	0.3465191	0.025820004	0.00021030086
a31	0.07382397	0.5161431	0.030939985	0.024999311	0.06068585	0.059085753	0.070986	0.14237249	0.02073446	0.00022912053
a20	0.04563434	0.51730216	0.016400443	0.015992189	0.13963169	0.06737408	0.07543711	0.07226509	0.04839273	0.0015702035
a8	0.005946386	0.031307206	0.0075395443	0.01725768	0.06641539	0.07398446	0.120437406	0.5243445	0.15259147	0.00017594546
a31	0.060883433	0.11324044	0.03376842	0.020633038	0.049994733	0.056134988	0.14256707	0.3680207	0.1515193	0.003237927
a10	0.0021033892	0.024483224	0.0063321427	0.04255876	0.3002166	0.24943137	0.15528987	0.20152743	0.016577834	0.0014794006
a31	0.0051610325	0.0074950033	0.004749586	0.0189889	0.048353802	0.06749392	0.07874208	0.44045055	0.32822892	0.00033624918
a10	0.0016642918	0.0058664307	0.0032170198	0.029835666	0.1618028	0.13509251	0.15519261	0.31659383	0.18315095	0.007583867
a11	0.040687118	0.03775259	0.031733856	0.016917242	0.028523887	0.047382146	0.07688955	0.20790072	0.511415	0.0007979029
a37	0.04415621	0.031012306	0.03452115	0.022347586	0.041364226	0.060384825	0.09724527	0.24478786	0.41861054	0.005570025
a31	0.024587553	0.059836123	0.025313538	0.017948475	0.04062668	0.041300897	0.0899469	0.1636182	0.5345662	0.002255369
a20	0.0022164774	0.0074634454	0.0043179253	0.039199978	0.18019293	0.15011181	0.1326283	0.3415887	0.12674832	0.015532154
a41	0.0637586	0.042381763	0.04841989	0.020863097	0.028511578	0.057849433	0.07312618	0.16406666	0.50026697	0.00075582264
a11	0.08190847	0.03680379	0.057275854	0.030463852	0.04337737	0.070429645	0.09994093	0.21177997	0.3577366	0.0102835605
a27	0.03262414	0.078571394	0.033226654	0.02590723	0.05275352	0.05029143	0.10613134	0.16539416	0.44948137	0.005618742
a0	0.066361345	0.083458	0.049759217	0.041014336	0.061277054	0.072923034	0.1030087	0.19884478	0.31588316	0.0074702967
a20	0.0471015	0.074307546	0.037258133	0.03301568	0.06056053	0.05693123	0.11260186	0.19836989	0.32252425	0.057329368
a31	0.03223976	0.16354252	0.0356073	0.026132941	0.07403717	0.06380436	0.18801251	0.2904217	0.112898126	0.013303646
a17	0.014445944	0.03213166	0.011843029	0.0557274	0.1765893	0.13875127	0.089792356	0.19449337	0.14698125	0.13924439
a20	0.054987513	0.043347966	0.042310193	0.024463367	0.03342116	0.042861816	0.062040366	0.10256562	0.58965516	0.004346845
a37	0.06421659	0.031554073	0.047803186	0.047728308	0.05795954	0.062101994	0.049869835	0.056660444	0.55384564	0.028260298
a31	0.04570864	0.051896993	0.04275082	0.044719893	0.066979736	0.06456854	0.07680491	0.09223719	0.48728392	0.027049346
a0	0.024341151	0.019379303	0.023163876	0.08790916	0.15532818	0.12761118	0.066494115	0.12311826	0.23885141	0.13380337
a17	0.13582073	0.054362528	0.09064326	0.048336223	0.04665453	0.07979397	0.057958096	0.069048315	0.41098887	0.0063935304
a28	0.19257079	0.022589061	0.12332889	0.07078921	0.064826354	0.09033589	0.053020008	0.04904812	0.27780855	0.055683143
a31	0.08433849	0.08181985	0.07837411	0.07256288	0.06981632	0.0818099	0.05153498	0.039114434	0.4240712	0.016557809
a20	0.038072933	0.011378521	0.03531537	0.092451386	0.09420764	0.06912373	0.032264564	0.044459585	0.25064328	0.33208302
a28	0.1645649	0.07230637	0.11452499	0.0732944	0.05528389	0.09179878	0.039749026	0.031042721	0.34714532	0.010289585
a15	0.20209435	0.02496818	0.1306255	0.08229293	0.06572114	0.094234094	0.043762513	0.035331562	0.21407232	0.10689742
</S>	0.10598688	0.067697	0.094888695	0.092940085	0.08010555	0.09305238	0.0440622	0.026323905	0.36643597	0.028507242
