 	non	deve	parlare	davanti	a	Anna	di	questo	</S>
a31	0.0022323916	1.2105298e-06	1.8822595e-06	0.00027941365	0.9870716	0.010408694	4.436942e-06	3.228909e-07	3.4771743e-09
a28	0.0057802433	9.455978e-05	0.003249707	1.0185241e-05	0.19310845	0.052533362	0.7282748	0.016948566	8.457392e-08
a37	0.0472891	0.027657585	0.0010041355	0.009432738	0.39569047	0.4914989	0.026204761	0.0012217199	6.0852017e-07
a20	0.007401676	0.00025356605	0.0002758051	0.008682214	0.22352663	0.41932574	0.33935824	0.0011760336	3.8408134e-09
a37	0.015983053	0.0022543368	0.011862948	0.12755567	0.5751378	0.24215302	0.017557103	0.007492474	3.5945525e-06
a24	0.017775564	0.0022353535	0.06141615	0.4430959	0.35404947	0.072106235	0.0060233395	0.043225467	7.254685e-05
a21	0.014502929	0.0024098088	0.088961475	0.7342199	0.09543144	0.011472898	0.0010922017	0.051669564	0.00023976673
a28	0.062625095	0.0024030828	0.80281806	0.08869934	0.0056164004	0.003058702	0.0011921597	0.03331091	0.00027631066
a24	0.058962446	0.0064906147	0.71103907	0.08503235	0.063040555	0.03564053	0.018985324	0.020588586	0.00022049986
a31	0.018500749	0.032350317	0.23698337	0.30102813	0.3367173	0.04485793	0.011388164	0.017555399	0.00061855733
a20	0.000600214	0.000483922	0.01612043	0.21230555	0.74262685	0.010640986	0.0016284728	0.007556351	0.00803715
a24	0.017168205	0.06687074	0.21681172	0.5016925	0.07604018	0.0484718	0.024434794	0.04826584	0.00024416877
a20	0.021285899	0.18747832	0.04018772	0.24885696	0.3497466	0.059675355	0.02266648	0.06023089	0.009871803
a33	0.007990077	0.18813741	0.09169907	0.38402107	0.16757162	0.01857625	0.0118510295	0.114010274	0.01614315
a20	0.009203977	0.32055858	0.076001175	0.33749568	0.13100538	0.016201634	0.011048956	0.08722651	0.011258082
a31	0.0075637237	0.32026792	0.033539545	0.19106562	0.3159318	0.014018147	0.009564327	0.06543885	0.042610005
a3	0.002860768	0.025986634	0.15895812	0.22639984	0.403503	0.0071718604	0.004507819	0.08580459	0.0848074
a20	0.015555816	0.65193725	0.011417503	0.0923683	0.15148973	0.026207373	0.016579784	0.023434363	0.011009842
</S>	0.010243014	0.75513715	0.008723671	0.031884745	0.07153336	0.0140287075	0.011650612	0.030429551	0.06636924
