 	che	sapeva	che	non	può	fare	il	bagno	</S>
a31	0.052332837	2.2166141e-05	0.06542796	0.07474097	0.2855453	0.3089468	0.21298374	7.8239964e-08	1.5676635e-07
a20	0.19341075	0.0021364358	0.68856823	0.021231715	0.00034354907	0.093116686	0.0011120269	3.7616566e-05	4.3031265e-05
a28	0.1045172	0.007329673	0.5299407	0.0464204	0.0015698747	0.30569214	0.0045057824	1.4463915e-05	9.694809e-06
a31	0.7585336	0.029267427	0.1625493	0.0021044642	0.039250482	0.0072323126	0.0010619924	4.713054e-07	1.9689613e-08
a39	0.82789785	0.07642946	0.08814856	0.0006384872	0.0024746628	0.004196052	0.00020147013	1.235195e-05	1.0405706e-06
a24	0.15481576	0.7795383	0.023735397	0.011749524	0.013635418	0.008027301	0.008426623	6.666497e-05	5.052821e-06
a31	0.042240515	0.684889	0.030681556	0.03105468	0.0298137	0.14208339	0.037161347	0.0018911408	0.00018457997
a17	0.04319406	0.31078443	0.09562158	0.100072965	0.010485691	0.20845006	0.024654463	0.058650374	0.14808631
a31	0.1313459	0.30839232	0.06526524	0.03765331	0.11290206	0.15274464	0.13136092	0.053406395	0.0069292486
a39	0.017978977	0.027293153	0.0758586	0.081133954	0.055701625	0.21339862	0.03418649	0.25615484	0.2382938
a41	0.15877284	0.17343494	0.07165537	0.041498147	0.15829413	0.10019879	0.16109365	0.112870805	0.022181267
a31	0.13070694	0.02989205	0.10353918	0.057081867	0.2624831	0.11296604	0.19483632	0.08713586	0.021358626
a33	0.008026353	0.011315823	0.057846174	0.052419882	0.06145104	0.100503854	0.019950908	0.29991427	0.38857168
a31	0.13468772	0.066097	0.07785293	0.05286048	0.16560744	0.11058421	0.15427415	0.19331928	0.04471675
</S>	0.005886352	0.0031340423	0.039848898	0.025195751	0.08433009	0.02985837	0.013770271	0.4416805	0.35629565
