 	il	lupo	non	cammina	mai	nemmeno	con	la	volpe	</S>
a39	2.0252142e-07	1.9869777e-08	2.6512739e-08	2.705446e-06	0.00016348457	0.99973494	2.0894955e-05	1.14384675e-05	6.629361e-05	1.3308346e-12
a3	0.0016343299	0.014488449	0.026052263	0.024281712	0.119047485	0.7965278	0.00044839183	0.011861378	0.0044702003	0.0011879865
a39	0.0005503099	0.017102422	0.0021718484	0.02872756	0.0085976785	0.93098956	0.0005703086	0.0089474	0.002306479	3.6520083e-05
a3	0.0005096827	0.009882338	0.0004967169	0.0070305066	0.0067899586	0.972243	0.00029123886	0.0020303535	0.0007252796	8.4859823e-07
a10	0.0014019056	0.004677558	0.00031398394	0.0017352025	0.01176955	0.9788634	6.0164017e-05	0.00092242914	0.0002559131	4.316046e-09
a38	0.0034648373	0.004235908	0.0012618983	0.001858223	0.02959458	0.95471185	0.00014248556	0.0040596807	0.0006705613	2.148567e-09
a37	0.0043787654	0.004146242	0.0011771718	0.00076697103	0.012539237	0.972969	0.0005826995	0.0027341575	0.0007057358	1.9200092e-08
a24	0.0625432	0.009572098	0.007878667	0.00060581113	0.008035071	0.9012501	0.0014826629	0.00742694	0.001204117	1.1964916e-06
a31	0.16086246	0.009607107	0.00641942	0.0015828998	0.00971049	0.7477023	0.023369763	0.034558617	0.0061743027	1.2726722e-05
a3	0.034545846	0.0023114728	0.0011034594	0.004150288	0.1735469	0.7155711	0.0023028366	0.02985141	0.032827552	0.0037891218
a20	0.024112832	0.006776541	0.00801134	0.009019697	0.039497066	0.74724454	0.02348276	0.054129343	0.08729733	0.00042847093
a31	0.0146117555	0.013148995	0.019065015	0.014994045	0.09371113	0.6181509	0.022795903	0.064004965	0.116778724	0.022738582
a11	0.005965801	0.004537817	0.0024762377	0.009351852	0.4439542	0.44739905	0.0069004125	0.015502855	0.059296384	0.004615275
a7	0.006300853	0.005277987	0.0065301023	0.0096670315	0.04986368	0.7245605	0.05135832	0.038996063	0.106962584	0.00048281808
a31	0.012495392	0.0191984	0.039056122	0.022038221	0.107351035	0.42335567	0.08417141	0.107518815	0.17750911	0.0073058666
a24	0.0014727741	0.0036778536	0.0019482943	0.010932384	0.4209695	0.46929166	0.013302858	0.01591941	0.05493384	0.007551423
a46	0.023084432	0.026216071	0.043819077	0.031210234	0.06185558	0.4021181	0.15041783	0.071530536	0.1888662	0.0008819275
a39	0.027981926	0.05796113	0.11337399	0.047297165	0.07725376	0.17986296	0.13536023	0.10137555	0.2517111	0.007822218
a31	0.027466265	0.020543423	0.028640006	0.017100865	0.08455079	0.617229	0.018254412	0.08921096	0.089466445	0.0075377785
a14	0.002766413	0.00574928	0.0034214717	0.015187667	0.3469681	0.52371913	0.023939347	0.011145097	0.025419472	0.041684046
a38	0.023726603	0.025647236	0.045879126	0.025900159	0.058885165	0.41339895	0.08487333	0.08079159	0.23740964	0.0034881765
a31	0.011704523	0.05147597	0.09658613	0.05263266	0.097588174	0.18038817	0.15322208	0.058245864	0.26019257	0.03796389
a37	0.0019176736	0.011985362	0.0095389085	0.026269782	0.30096546	0.5297039	0.045606688	0.016283644	0.025034895	0.032693706
a20	0.015006021	0.042752236	0.070937715	0.0489242	0.072592795	0.21606399	0.20891781	0.047412314	0.27394828	0.003444671
a39	0.0110385865	0.08939606	0.16302574	0.08765737	0.0904719	0.04551251	0.23218161	0.0384881	0.2066445	0.035583586
a20	0.019755205	0.050141335	0.07468881	0.04584406	0.075094216	0.25536013	0.08030004	0.056780636	0.32835075	0.013684785
a35	0.008531364	0.05250859	0.085232064	0.059802912	0.085010245	0.12349459	0.10479108	0.034733366	0.2787355	0.16716029
a20	0.017227978	0.06377802	0.08207211	0.058284238	0.09913244	0.23362632	0.08041631	0.042149562	0.26552832	0.057784673
a31	0.011489841	0.053767566	0.07140877	0.056495383	0.102791645	0.22647236	0.071991436	0.03569694	0.17685609	0.19302998
a24	0.00800444	0.039768264	0.030719794	0.048836887	0.17364383	0.23389718	0.05604051	0.013933479	0.013692582	0.38146308
a31	0.01669046	0.05406772	0.09921298	0.055668127	0.06544207	0.11146508	0.16619316	0.04625302	0.370724	0.014283409
a8	0.003262568	0.04873273	0.032889415	0.06829113	0.08404426	0.058613803	0.08172464	0.006206903	0.02151913	0.59471536
a31	0.013460794	0.07501334	0.1339115	0.07269245	0.06667658	0.032958034	0.1868063	0.02422648	0.38792366	0.006330865
a41	0.003406626	0.117999315	0.07111074	0.17710243	0.12809837	0.036567118	0.1655933	0.008425858	0.021463228	0.27023304
a8	0.0123297	0.07160354	0.1441948	0.07031744	0.05627504	0.02344909	0.21832009	0.024195768	0.37317595	0.0061385883
a31	0.0037896011	0.10180272	0.15923963	0.13206504	0.06635803	0.0033981805	0.28022283	0.009354759	0.113210484	0.13055871
</S>	0.0042906846	0.15416451	0.09091818	0.21340917	0.1712135	0.05749473	0.19648056	0.010812621	0.020385819	0.08083029
