 	lo	sentii	ee	che	arrivava	</S>
a15	4.475127e-10	0.999997	2.8538109e-06	1.7561531e-07	1.5878872e-09	3.781604e-10
a31	0.010012197	0.40750352	0.010870304	0.49629673	0.022366477	0.052950785
a46	0.00036219796	0.4117861	0.00070311065	0.5143337	0.009062629	0.063752286
a8	8.511186e-05	0.02433422	0.016732484	0.08310474	0.8756106	0.0001329069
a31	0.0017839643	0.5338413	0.0059892368	0.29573798	0.16262875	1.8724388e-05
a23	0.0066045984	0.031734798	0.00050063635	0.3864542	0.57411444	0.0005913445
a8	0.0015552394	0.0002462515	0.00047972408	0.007555264	0.9901574	6.0222947e-06
a38	0.03150066	0.001606476	0.00096282037	0.013895404	0.9519677	6.6921246e-05
a20	0.26749992	0.060647912	0.0018151333	0.062205724	0.6053665	0.0024647876
a28	0.18259434	0.058465637	0.013490425	0.24437092	0.49895447	0.0021242544
a20	0.1392126	0.05859636	0.030888136	0.3379145	0.42857018	0.004818261
a23	0.119348794	0.026505694	0.012400143	0.15254714	0.6807531	0.0084451055
a31	0.06328756	0.025717944	0.013303706	0.22033669	0.6486619	0.028692171
a29	0.06347415	0.018354768	0.003055417	0.09748251	0.7861728	0.03146025
a33	0.091510564	0.0023018892	0.06597848	0.25766543	0.5709493	0.011594323
a29	0.08135111	0.047019362	0.15182959	0.4072046	0.26502806	0.047567297
a27	0.08155845	0.018075049	0.030050492	0.1840269	0.6585431	0.02774595
a46	0.061297636	0.079837054	0.12747648	0.49869034	0.17318192	0.059516575
a20	0.0515039	0.017154297	0.07109146	0.3714992	0.4158069	0.07294422
a31	0.046128307	0.053424146	0.06843124	0.23548639	0.24603839	0.35049152
a7	0.49024594	0.024671523	0.041605294	0.047004756	0.15157303	0.24489953
a1	0.025023531	0.0063248402	0.18872777	0.4394995	0.13931356	0.20111081
a20	0.021797394	0.006776944	0.3550964	0.38182878	0.044665825	0.1898346
a31	0.008016854	0.06095955	0.16508225	0.17036326	0.041339844	0.55423826
a20	0.04516345	0.040724795	0.28911787	0.043375056	0.022269854	0.559349
a31	0.008627234	0.015842492	0.2086976	0.4534998	0.05642911	0.25690374
a23	0.012260094	0.017698897	0.142429	0.028291728	0.018795831	0.7805245
</S>	0.008007882	0.024944609	0.245719	0.48978287	0.06324725	0.16829836
