 	non	vieni	alle	sette	perchè	io	non	sono	pronta	</S>
a8	2.8842877e-07	3.7266057e-07	7.851583e-07	2.3552602e-06	7.3787356e-07	0.0072975066	0.9461078	0.046590175	3.0329639e-09	2.6092054e-11
a31	4.1845365e-06	6.144939e-05	6.770641e-05	9.0404996e-05	0.9836955	0.01562992	0.00032088085	2.9781628e-05	7.294252e-06	9.283149e-05
a7	0.0002657424	0.0029880344	0.0011392471	0.01430032	0.66617084	0.27987924	0.028382791	0.002821568	0.00011746828	0.0039346893
a24	0.0022346764	0.0038287966	0.00016715268	0.00025388843	0.23941703	0.2565955	0.49709138	7.911683e-05	0.00031529093	1.7179867e-05
a38	0.0064801127	0.12345893	0.002175109	0.013942594	0.116989665	0.057475973	0.6767224	0.0017989011	0.00094699336	9.268784e-06
a31	0.014765681	0.06754805	0.00039834977	0.016948564	0.06251122	0.428749	0.40178302	0.0071576084	0.00013827534	8.297603e-08
a10	0.03746317	0.1678112	0.00059633254	0.0040082163	0.086907335	0.25613105	0.44467005	0.002399127	1.2985634e-05	5.8252544e-07
a11	0.4837987	0.071678355	0.00021904487	0.000718489	0.04070671	0.22049177	0.17731439	0.00491453	0.00015665706	1.4164492e-06
a31	0.71466535	0.11115919	0.0020382395	0.0017371419	0.011270542	0.048766207	0.09982251	0.006361228	0.0037213224	0.0004582181
a20	0.5239345	0.011030552	7.166096e-05	0.00021846284	0.103205815	0.32260942	0.023936005	0.014171765	4.63816e-05	0.00077545963
a10	0.0991762	0.020531587	0.016196346	0.00991539	0.028619684	0.165498	0.6105349	0.011425914	0.03669809	0.0014038928
a31	0.030649632	0.025092814	0.032664314	0.020392008	0.13465293	0.43865016	0.0911306	0.03326273	0.1155951	0.07790977
a21	0.013965454	0.006432161	0.00081750803	0.0012223629	0.1442037	0.78803456	0.0062072063	0.031140415	0.001267718	0.0067090304
a31	0.05123038	0.053723056	0.124937885	0.0427987	0.10168638	0.27051818	0.21071248	0.04270004	0.09812739	0.0035655112
a20	0.004165409	0.003321511	0.0010519827	0.0020318867	0.11649188	0.8210227	0.008596	0.019467477	0.009487591	0.014363529
a13	0.06270571	0.06641558	0.17061365	0.05763815	0.083760716	0.18698542	0.23228617	0.055216186	0.08181268	0.0025656682
a31	0.032962535	0.07317059	0.18131375	0.08546731	0.086077735	0.18588677	0.12880976	0.08954509	0.120247886	0.016518619
a41	0.004665751	0.005781524	0.004358084	0.008207498	0.12650406	0.5110631	0.020685304	0.01597969	0.08536572	0.2173893
a35	0.04032453	0.08092836	0.2445964	0.0789861	0.0879967	0.12879421	0.13832082	0.06288142	0.13320844	0.003963049
a31	0.006615478	0.051072966	0.19847709	0.13365714	0.079086795	0.07881931	0.029561408	0.06496745	0.2322026	0.12553978
a24	0.003593932	0.012012983	0.015750086	0.038481683	0.17313588	0.3915355	0.06403761	0.0164189	0.17522532	0.10980809
a37	0.018393109	0.08911779	0.30334407	0.11589137	0.109084845	0.121347815	0.050750136	0.059118222	0.12468589	0.008266661
a27	0.0045288038	0.045235515	0.1721398	0.16644181	0.07588362	0.05694123	0.016318759	0.061250802	0.24250455	0.15875508
a20	0.018976053	0.06367085	0.15226988	0.050940525	0.08178713	0.09987013	0.099050604	0.047765616	0.36705643	0.018612819
a31	0.0009769085	0.0095037725	0.044205993	0.0218942	0.022092644	0.017717939	0.009987312	0.026540725	0.40653428	0.4405462
a37	0.0052684494	0.007968272	0.009905831	0.029577017	0.12931414	0.15675297	0.04775593	0.009691818	0.14212912	0.46163642
a31	0.0064866054	0.052889988	0.18894213	0.07165644	0.09020895	0.082921974	0.030243782	0.05437277	0.39828777	0.023989601
</S>	0.0006119445	0.0019490779	0.005212045	0.019755566	0.02157159	0.013086442	0.010510052	0.0033919013	0.3440987	0.5798127
