 	qui	dentro	deve	mettere	un	tappeto	</S>
a20	8.88748e-05	0.99988794	2.1867954e-05	1.7174412e-10	1.2815668e-08	1.2577707e-06	5.335682e-10
a31	0.29900083	0.008398807	0.0004151387	0.0011914909	0.03163071	0.025065238	0.63429785
a4	0.0032215465	0.00010804838	2.2864104e-05	0.00022829014	0.98562026	0.009221787	0.0015771757
a46	0.044344127	0.007553913	0.0062806737	0.0033196288	0.00060943846	0.93755066	0.00034153048
a31	0.48494428	0.0033070373	0.0017306892	0.008406948	0.2677509	0.23375651	0.000103578364
a28	0.08882796	0.0021981231	0.0012371261	0.002554655	0.8549874	0.04989921	0.00029557393
a27	0.10073343	0.006681251	0.0207818	0.038397178	0.31200913	0.5212406	0.00015664553
a31	0.0804273	0.013126816	0.0105494885	0.028837647	0.81592274	0.04942023	0.0017157495
a49	0.005139152	0.011780134	0.0025942086	0.0031023172	0.82768	0.14771393	0.0019903353
a23	0.029627172	0.15471298	0.03306488	0.03687667	0.6958171	0.04629484	0.0036064275
a31	0.18594828	0.06850094	0.19511653	0.1937504	0.25283363	0.07873283	0.025117368
a29	0.019190907	0.31684175	0.027167426	0.025140023	0.5129127	0.049747754	0.048999447
a17	0.30466196	0.07001852	0.34398472	0.23870058	0.026680673	0.012987664	0.002965995
a20	0.25662813	0.043267656	0.2889137	0.27254498	0.07986434	0.020101305	0.038679942
a17	0.14937268	0.08635861	0.21903315	0.22141847	0.04929073	0.24195336	0.032572925
a31	0.10983484	0.047644638	0.17762041	0.24153413	0.14335252	0.066779636	0.21323384
a20	0.0508433	0.43612587	0.05105052	0.030558558	0.17543937	0.06553061	0.19045176
a31	0.21105076	0.10639391	0.31121603	0.2660005	0.043320715	0.04824352	0.013774479
a3	0.035133682	0.08594105	0.052639134	0.054134693	0.18925206	0.07193707	0.5109623
a31	0.26542622	0.049264103	0.37514746	0.25599962	0.012443577	0.036102075	0.0056169573
a8	0.058823846	0.07705565	0.085745074	0.09963094	0.18003437	0.0755848	0.4231254
</S>	0.26683447	0.047042534	0.37414837	0.24667627	0.009552559	0.05070498	0.005040818
