 	la	donna	vuole	pulire	la	casa	ogni	giorno	per	stare	pulita	</S>
a31	3.4810982e-05	1.5870489e-08	8.672104e-05	0.3386054	0.15966651	0.10055279	0.0009652553	0.34945866	0.0483221	2.0688166e-08	0.0023077528	2.3667365e-11
a18	0.0016834957	0.00011027727	0.19628151	0.09191365	0.21347627	0.16784045	0.060642157	0.034513388	0.18718366	0.039009914	0.007117124	0.00022812704
a31	0.47857013	0.11294024	0.0045284727	0.003346835	0.18324818	0.040487327	0.10451791	0.006835234	0.021331994	0.028314065	0.015877951	1.6374909e-06
a24	0.00030097473	1.5209348e-07	0.0071028853	0.040222306	0.02384784	0.14592749	0.026561713	0.07140611	0.48275468	0.001799503	0.20007508	1.3457636e-06
a31	0.3832988	0.007873857	0.0011589384	0.005677748	0.051162783	0.040834628	0.4091803	0.018018808	0.053455804	0.0020555009	0.027282692	5.161664e-08
a17	0.0039697797	0.000111055895	0.00860787	0.009691088	0.027701218	0.09269632	0.22335593	0.05496746	0.29702464	0.030282963	0.24868003	0.0029116883
a31	0.032516677	0.0042110197	0.0011632837	0.0306455	0.050120156	0.15172479	0.4568003	0.13327998	0.08793392	0.009484947	0.042114947	4.4727017e-06
a20	0.008440288	0.00050414645	0.0019599774	0.012483339	0.06733438	0.12683679	0.4093102	0.068064906	0.21131311	0.013498094	0.07961104	0.0006436587
a7	0.023835381	0.028339377	0.007053581	0.0196086	0.026226798	0.08985015	0.40317512	0.13512693	0.091929935	0.11290383	0.061745524	0.00020480485
a31	0.015178883	0.020690417	0.0073432396	0.013811229	0.025845502	0.07146482	0.3785018	0.08728293	0.11381162	0.18697101	0.07758082	0.0015176652
a18	0.0018653636	0.0003210876	0.001582561	0.0285846	0.080875576	0.31424758	0.068692364	0.3298026	0.10762281	0.014533401	0.03926849	0.012603644
a41	0.03170106	0.041327424	0.011669187	0.01155062	0.024969881	0.06366477	0.36595935	0.06820491	0.115424804	0.19534852	0.06977368	0.00040581333
a31	0.026989266	0.046264	0.013744069	0.010473177	0.025007753	0.056224156	0.28554896	0.053140417	0.12152896	0.2587107	0.099535346	0.0028332286
a46	0.0012378254	0.00065063086	0.0029679108	0.029624525	0.066994175	0.29555833	0.03768649	0.41335404	0.0812121	0.017512184	0.024542397	0.028659299
a20	0.041298334	0.06890571	0.018592756	0.012073051	0.02796298	0.055200346	0.31462517	0.046459988	0.11464553	0.19990827	0.09966334	0.0006645193
a31	0.022768183	0.055582307	0.01730232	0.013676611	0.027910177	0.06131323	0.2355478	0.06038858	0.11385253	0.23812772	0.13744155	0.016089004
a39	0.001198836	0.0018031724	0.00566608	0.034303937	0.063480586	0.26251185	0.050789516	0.40929422	0.09031589	0.027090201	0.027192412	0.026353288
a31	0.04495596	0.079520054	0.023699114	0.0136511065	0.032425303	0.062351644	0.28139216	0.04954107	0.12135635	0.18664849	0.10362096	0.0008378354
a24	0.0012838236	0.0139079215	0.010807461	0.037885334	0.039993275	0.14834864	0.06494063	0.28443038	0.061546683	0.04123303	0.18620905	0.10941379
a31	0.04161843	0.07809987	0.020015104	0.015134016	0.030603351	0.05686233	0.28506252	0.04635989	0.11345653	0.19029054	0.12157486	0.0009225075
a17	0.0016047083	0.020396119	0.0127749825	0.038766395	0.03996659	0.14034912	0.06748662	0.2665073	0.062235717	0.046315137	0.2097392	0.0938582
a31	0.019351522	0.057833612	0.020062853	0.028081823	0.037175123	0.065719746	0.28492048	0.07779127	0.08781694	0.10877072	0.20894013	0.0035357822
a8	0.0016170488	0.024480252	0.01740766	0.082684465	0.049218222	0.1521903	0.04987221	0.3526181	0.034662757	0.013190708	0.20242457	0.01963372
a24	0.010435198	0.025805771	0.015705379	0.04560329	0.044530477	0.104917355	0.2554995	0.18408144	0.08246066	0.061384607	0.16328317	0.0062931655
a20	0.012166001	0.05039439	0.01254662	0.0706633	0.04777666	0.16956678	0.071461804	0.31865555	0.06117657	0.034253284	0.1488525	0.0024865577
a41	0.041224293	0.12771279	0.04412392	0.031531908	0.05425528	0.114131674	0.09006243	0.12423086	0.108899444	0.100984104	0.15799926	0.0048441077
a31	0.04827129	0.13644202	0.048229363	0.022099707	0.04609334	0.07526584	0.08224195	0.050277863	0.11216045	0.1551849	0.21558848	0.008144801
a46	0.0012247561	0.019604463	0.02293191	0.029945973	0.02856942	0.056288756	0.048080996	0.089348145	0.024498558	0.020447552	0.21234773	0.44671175
a31	0.044904914	0.12998305	0.034635473	0.026571402	0.039224233	0.04985102	0.14941803	0.031802308	0.08574635	0.13373584	0.2713186	0.0028087834
a20	0.0014730867	0.043101035	0.03506281	0.04069377	0.031276233	0.056526326	0.030345218	0.09240116	0.017664047	0.015685447	0.38005358	0.25571728
a8	0.028552825	0.10596719	0.03486123	0.03520225	0.043878857	0.05779584	0.15803637	0.050345816	0.07597084	0.09030894	0.31452003	0.0045597395
</S>	0.022398273	0.2272872	0.08333177	0.031770557	0.05947768	0.0869683	0.018028626	0.05938791	0.06964446	0.051183704	0.2525628	0.037958715
