 	il	cibo	ee	vuole	mangiato	subito	e	presto	</S>
a8	0.00013968641	1.38217565e-05	7.755291e-06	0.0061365445	0.0021615524	0.16318943	0.8224948	0.005856484	2.0695414e-09
a31	0.029179888	0.052804857	0.052098557	0.114226185	0.4260112	0.022401456	0.11585205	0.016382966	0.1710428
a20	0.0074610407	0.007541412	0.000117062824	0.0013943386	0.0046792524	0.000897186	0.7947601	0.013482758	0.16966681
a29	0.0016418151	0.0011168404	0.00028273824	0.0007778435	0.0005751099	0.9927262	0.0023003025	0.0005738443	5.3127246e-06
a37	0.22928914	0.20561394	0.022831116	0.008302228	0.003610098	0.46762183	0.04948814	0.012724407	0.0005191013
a8	0.027586637	0.13652593	0.0008133662	0.069847725	0.04089248	0.23895691	0.09101607	0.3941761	0.0001847643
a20	0.020775294	0.090199366	0.003287323	0.15652752	0.15253504	0.36699277	0.026562491	0.18300399	0.000116179115
a31	0.0811156	0.13780889	0.0071036895	0.26349264	0.20727772	0.2614794	0.011610284	0.030032681	7.8999365e-05
a29	0.15823662	0.21722177	0.00041977374	0.14798029	0.14556964	0.28748626	0.022039993	0.018436996	0.0026086143
a37	0.014815823	0.010186105	0.021443844	0.29190752	0.21439925	0.34097517	0.07971062	0.026541613	2.0118108e-05
a29	0.015827252	0.024167756	0.008863959	0.21223278	0.15071145	0.08499279	0.36242336	0.13513848	0.005642213
a31	0.03873577	0.058501914	0.028078776	0.22515137	0.15384355	0.13629211	0.26502872	0.09307169	0.0012961258
a20	0.0011726497	0.005406059	0.0082133245	0.39438355	0.38759363	0.025988478	0.030754173	0.057753984	0.08873405
a31	0.03983322	0.04381691	0.017407605	0.18535708	0.11382485	0.15541275	0.3467003	0.096484005	0.0011633012
a37	0.0007135821	0.0044286516	0.012199176	0.42438006	0.3802071	0.03345989	0.046124738	0.058416784	0.040070035
a46	0.059278544	0.071728915	0.02230931	0.23190677	0.1432338	0.108685285	0.29858205	0.06252192	0.0017533234
a31	0.038125448	0.09933281	0.028064845	0.21953093	0.13374424	0.06107016	0.33161554	0.07911721	0.009398719
a0	0.00081781816	0.0055551333	0.015370393	0.46912968	0.45601863	0.008457144	0.01675974	0.009730101	0.018161349
a31	0.031435538	0.070036456	0.038587615	0.35192513	0.26974943	0.04184709	0.16974807	0.023699125	0.0029715796
a1	0.001077547	0.009971284	0.035467263	0.29655543	0.32995775	0.03329228	0.055919368	0.16108412	0.07667492
a13	0.08951202	0.16363895	0.04735681	0.25938654	0.16581175	0.057050373	0.20067933	0.014049362	0.002514835
a39	0.058973573	0.17505844	0.07399074	0.22578758	0.12018029	0.034701556	0.27535933	0.015527339	0.020421106
a18	0.03439522	0.12644148	0.07458842	0.1471538	0.08367398	0.07101857	0.34168354	0.08049534	0.04054972
a8	0.026162745	0.088294074	0.07642943	0.10469728	0.057813235	0.074204184	0.30348095	0.1264381	0.14248002
a28	0.015560176	0.10549015	0.06880055	0.13271928	0.10163457	0.05109294	0.17720956	0.17401108	0.17348169
a31	0.024230458	0.101402305	0.073857926	0.14497729	0.105536155	0.052090704	0.16470599	0.205011	0.1281882
a8	0.003556172	0.02528835	0.0602013	0.09564111	0.12780115	0.013788278	0.017120993	0.13397141	0.5226312
a37	0.044331897	0.16955802	0.090966925	0.21456051	0.1401264	0.052966334	0.24433947	0.025187364	0.017963057
a31	0.012209416	0.1283869	0.17807952	0.13672845	0.12160417	0.042890158	0.09425683	0.073877774	0.21196677
a21	0.0055398447	0.052660882	0.20602483	0.14462708	0.21045202	0.013512964	0.02463067	0.09562067	0.24693102
a31	0.025539288	0.17947204	0.15729345	0.2220965	0.16020964	0.042497408	0.15415442	0.017261475	0.04147575
a20	0.0022821487	0.020697236	0.092233814	0.035784606	0.057582095	0.00943472	0.011952182	0.15649176	0.6135415
</S>	0.050499104	0.21779504	0.17127272	0.17282593	0.08832775	0.05386842	0.21107341	0.007210501	0.027127193
