 	puoi	non	parlare	di	questa	cosa	con	Anna	</S>
a8	0.0005052281	0.011044146	1.2317532e-06	0.00020921521	0.014251247	0.9739856	1.3420364e-06	1.9557247e-06	9.810605e-10
a28	0.650898	0.07098775	0.0007287156	0.040772785	0.1442809	0.08553632	0.00032459703	0.0052286508	0.0012422309
a31	0.9675464	0.009840158	0.0028048311	0.007008381	0.008623432	0.003015456	0.00084269774	0.00028009966	3.8475104e-05
a8	0.090958625	0.08729196	0.020458978	0.07145415	0.31383508	0.18153381	6.3480056e-06	0.23172228	0.0027386916
a31	0.7202497	0.02957114	0.21658646	0.020810707	0.0029637967	0.0082475785	0.0007827528	0.00078596367	1.8054913e-06
a28	0.7249356	0.0757753	0.09892175	0.029736646	0.03830811	0.02791804	8.020108e-06	0.0043351417	6.146519e-05
a10	0.22889048	0.023643482	0.67099184	0.0067562694	0.0057811756	0.039312407	0.018137844	0.006461406	2.5042375e-05
a39	0.020690192	0.00642156	0.9232578	0.0057588685	0.0047809514	0.029104084	0.0027451213	0.00717687	6.4491585e-05
a31	0.004543832	0.003139963	0.9706927	0.0073632337	0.001963485	0.009096357	0.0008316091	0.0023481692	2.0613224e-05
a20	0.31299692	0.0416926	0.41487524	0.042385064	0.048036266	0.12413061	0.0007241226	0.014196474	0.0009628174
a31	0.016951535	0.018323516	0.6981667	0.044235896	0.021264005	0.059995815	0.039170597	0.101269096	0.00062277797
a18	0.1113077	0.06603395	0.030692052	0.06599853	0.12693943	0.37270507	0.012984404	0.19280683	0.020532073
a41	0.023707403	0.035789106	0.5501638	0.09174653	0.04000565	0.06440916	0.080807954	0.11247593	0.0008945381
a7	0.02995433	0.04585163	0.26051697	0.14746948	0.067824036	0.10211213	0.09639923	0.23699033	0.012881888
a38	0.029487602	0.041332413	0.36285907	0.15582223	0.05174056	0.100859955	0.016943717	0.23681062	0.00414383
a10	0.0322563	0.045276366	0.25594628	0.16930147	0.07130714	0.12030578	0.06104314	0.23163398	0.012929532
a31	0.028082145	0.043521415	0.29891822	0.17304762	0.05932717	0.095146134	0.041663427	0.2542998	0.0059940903
a46	0.13521686	0.08770538	0.054727107	0.107672565	0.15101473	0.33319542	0.019676836	0.08124641	0.029544692
a31	0.04058539	0.06610502	0.30440417	0.14522196	0.07158845	0.069958106	0.1500607	0.14977726	0.0022988985
a24	0.051549368	0.06037064	0.045784395	0.105956905	0.12042762	0.17028825	0.097776264	0.20137908	0.14646752
a28	0.048486557	0.07743116	0.27104887	0.1583937	0.07830781	0.06603809	0.16554666	0.13273959	0.0020075769
a24	0.04346922	0.085877694	0.06895605	0.17144711	0.124016896	0.0821996	0.20737238	0.17417853	0.0424825
a15	0.04767973	0.049519178	0.2845669	0.12287808	0.056829073	0.046569336	0.110860035	0.27234727	0.008750352
a24	0.030087119	0.04440962	0.06652604	0.09608597	0.07376837	0.0435064	0.18714733	0.24490678	0.21356237
a21	0.04413266	0.047979515	0.38110462	0.12009052	0.055112034	0.06978168	0.041928474	0.21083048	0.029040035
a31	0.027385864	0.036383733	0.050312895	0.066550575	0.057546996	0.029422296	0.15029952	0.19308984	0.3890083
a20	0.0889108	0.10342504	0.2596067	0.19426781	0.15219428	0.107338555	0.02808388	0.01794285	0.04823007
a31	0.06006702	0.07091436	0.039536137	0.10289485	0.086867385	0.052451313	0.3656877	0.20337288	0.018208306
a8	0.020966258	0.03191001	0.026950937	0.026212312	0.04889282	0.014982817	0.082015015	0.039953787	0.7081161
