 	ogni	giorno	bisogna	che	compriamo	il	pane	</S>
a20	0.09136648	0.088385545	0.087246835	0.09248124	0.11404286	0.1705671	0.1832388	0.17267117
a0	0.08633615	0.06414131	0.060127936	0.066136934	0.17583075	0.14967832	0.19394082	0.20380779
a28	0.13461813	0.08069452	0.080400884	0.09080939	0.22756104	0.13018943	0.129149	0.12657762
a31	0.25453717	0.1491929	0.13379082	0.13037926	0.18536273	0.070091665	0.044328365	0.032317054
a24	0.33051237	0.18741544	0.17145823	0.11237506	0.06646838	0.043202262	0.04023371	0.04833461
a46	0.1431783	0.09086548	0.082698375	0.08442825	0.210318	0.131668	0.13028616	0.12655744
a31	0.14601162	0.09034631	0.1129645	0.12534617	0.2057405	0.11692931	0.10663344	0.096028246
a24	0.29606414	0.19205949	0.17324273	0.11908996	0.08074637	0.04862447	0.04348634	0.046686485
a31	0.17504144	0.14263947	0.11807334	0.10226875	0.16841477	0.09299028	0.09454305	0.10602888
a20	0.25243098	0.19666235	0.15823817	0.12180779	0.10316277	0.06054032	0.053643987	0.05351366
a29	0.21134974	0.17954706	0.14536262	0.1089739	0.13273355	0.07579376	0.0700627	0.076176666
a20	0.19823752	0.14928657	0.12277735	0.0943518	0.15947726	0.0850968	0.08884913	0.101923555
a29	0.19789757	0.14258108	0.13073009	0.095070206	0.15842102	0.08194337	0.087789565	0.10556713
a13	0.20221497	0.14610742	0.125797	0.088629656	0.1487298	0.080648765	0.09246083	0.11541151
a17	0.18051113	0.1407677	0.13546672	0.10034186	0.121775456	0.08223476	0.0943623	0.14454012
a31	0.19646987	0.16761686	0.13667834	0.11656199	0.1180521	0.08602924	0.079211764	0.09937986
a44	0.2233943	0.20347555	0.13228866	0.098141424	0.12488566	0.07444419	0.07220926	0.071160965
a8	0.13501741	0.126148	0.09958583	0.0948541	0.10144202	0.15621358	0.15621655	0.13052253
a6	0.1212092	0.117845036	0.0891445	0.09185471	0.10345872	0.17676449	0.1741094	0.12561393
</S>	0.09389791	0.09295711	0.08609182	0.09112734	0.11065473	0.19848582	0.1830729	0.14371234
