 	è	che	sono	ancora	svegli	che	ha	la	luce	accesa	</S>
a8	0.054504916	0.05422278	0.058015097	0.06217373	0.063487485	0.04807599	0.04539222	0.052069563	0.1266777	0.23840332	0.19697718
a31	0.052333497	0.04779644	0.038031965	0.03928244	0.037897255	0.045395315	0.083249725	0.08431659	0.10118705	0.16113056	0.3093791
a20	0.18583743	0.14518501	0.12844718	0.07996118	0.033678964	0.028040184	0.083053544	0.08725672	0.09622639	0.07930653	0.053006835
a46	0.10960128	0.08488823	0.071262576	0.10870341	0.061229512	0.055643428	0.08868421	0.08898047	0.09616817	0.1038865	0.13095224
a10	0.08563788	0.0616923	0.05296355	0.12032068	0.06780338	0.08167852	0.09814824	0.09563792	0.10508104	0.10901652	0.12201998
a17	0.17587933	0.12315446	0.11599034	0.14144227	0.048836198	0.042095616	0.068612635	0.07201987	0.072979	0.07457472	0.06441553
a31	0.1108238	0.08192834	0.07483884	0.15846567	0.0615799	0.05408734	0.08507167	0.084614724	0.094840996	0.10348941	0.09025925
a20	0.16412318	0.13160983	0.115639135	0.10045406	0.03438428	0.031256426	0.07807081	0.0886617	0.11206286	0.08173296	0.062004767
a8	0.12655137	0.12393515	0.106787	0.107499585	0.054038018	0.033402193	0.06612516	0.07683891	0.09588849	0.09294219	0.115991905
a20	0.0632077	0.05925184	0.05379955	0.0626122	0.045287643	0.05527821	0.10367884	0.104717	0.12578431	0.15445806	0.17192468
a31	0.12783164	0.11151304	0.111881934	0.13479082	0.07959018	0.036670826	0.059445765	0.070505776	0.07497865	0.06836029	0.12443112
a39	0.139707	0.11795354	0.10225362	0.10518176	0.037415106	0.03749782	0.08716185	0.09011945	0.11341533	0.092847764	0.07644677
a31	0.12112104	0.121878624	0.10540132	0.080416486	0.045982644	0.035349026	0.059560664	0.06305742	0.08158349	0.0972501	0.18839923
a33	0.15866424	0.1391542	0.116935104	0.09874404	0.04276345	0.037433546	0.06805075	0.07469337	0.10389287	0.093456805	0.06621166
a31	0.084644325	0.08996904	0.078665756	0.06493928	0.04726666	0.034713507	0.0672794	0.07782185	0.13448563	0.15828641	0.1619281
a18	0.15971045	0.13691208	0.12647632	0.108557604	0.065949515	0.043972466	0.055062205	0.065835506	0.086441316	0.07815807	0.072924495
a31	0.11114733	0.114935495	0.103437684	0.063102685	0.04843558	0.0290576	0.04272411	0.04508281	0.08221875	0.13172475	0.22813322
a23	0.18180084	0.15559047	0.13604048	0.079620905	0.056960717	0.04029432	0.051980425	0.061124846	0.084932365	0.08025943	0.07139519
a31	0.10081036	0.10530605	0.09640553	0.06502928	0.05603833	0.031689804	0.03731207	0.04108268	0.12496621	0.1702505	0.17110918
a39	0.16536339	0.14362742	0.13250303	0.09018736	0.07045619	0.04150887	0.053004663	0.056538112	0.074035846	0.07427656	0.09849858
a31	0.08933369	0.090023056	0.09459483	0.07498883	0.07116498	0.03247331	0.0361455	0.044312023	0.115262136	0.18272433	0.16897732
a24	0.17891236	0.15317856	0.13677052	0.08296253	0.06985186	0.035801176	0.045370948	0.0494756	0.066485666	0.06912246	0.11206829
a20	0.083805375	0.08451692	0.09602566	0.08308562	0.0861803	0.040641073	0.04287447	0.060261384	0.12721664	0.16298352	0.13240904
</S>	0.06578768	0.06598	0.07286918	0.070039704	0.070223086	0.03341675	0.039963372	0.05426947	0.14558211	0.20607993	0.17578869
