 	quando	divento	vecchia	vendo	la	casa	in	in	Trieste	e	vengo	qui	da	vivere	al	mare	</S>
a31	0.037250433	0.036884595	0.037727255	0.046611723	0.042689893	0.044959366	0.04793425	0.048989467	0.03734638	0.03759187	0.03716218	0.03939595	0.042553157	0.062434852	0.11371941	0.15746763	0.12928154
a8	0.04240107	0.04391	0.07291144	0.10130842	0.09749267	0.097380646	0.11675519	0.12573378	0.036609065	0.04427025	0.03356068	0.035771165	0.032383334	0.029581493	0.028175361	0.030661395	0.031094067
a31	0.044696197	0.024809573	0.054856677	0.08096694	0.08869416	0.0942741	0.10448944	0.10750105	0.05289428	0.061822254	0.025147421	0.031770777	0.022548508	0.023109393	0.030498156	0.07725264	0.07466842
a41	0.0820953	0.036937594	0.09455995	0.12837382	0.10460149	0.10547444	0.08119941	0.089992754	0.039184514	0.041349236	0.044115096	0.029286066	0.025386604	0.019804735	0.018589018	0.03411479	0.024935167
a10	0.065829724	0.03598994	0.072574206	0.107685074	0.099683374	0.11220646	0.09919502	0.10084682	0.06049514	0.055429116	0.032890663	0.031878013	0.027411591	0.022789173	0.025485024	0.028999723	0.020611009
a20	0.0947112	0.039554536	0.078078404	0.094835274	0.08714436	0.09615224	0.08884036	0.09721763	0.055447493	0.047385413	0.054823663	0.03402005	0.03139061	0.026092548	0.02895401	0.027155735	0.01819652
a31	0.11032719	0.040627543	0.07020681	0.0793187	0.078717306	0.08323562	0.08617533	0.099605516	0.058156706	0.051650867	0.05454297	0.038606223	0.035920344	0.03180702	0.032381706	0.029611379	0.019108731
a37	0.06900351	0.03755316	0.070259325	0.09748585	0.09027907	0.09809265	0.09118983	0.09292427	0.063261636	0.059321053	0.02878097	0.029797371	0.024952658	0.022341792	0.03257375	0.058470793	0.033712342
a31	0.06817532	0.05073355	0.08656354	0.08599442	0.082710825	0.07315174	0.088440314	0.09523653	0.068341	0.059078313	0.046459954	0.04072514	0.038432777	0.038476493	0.029635651	0.027932951	0.01991148
a18	0.071859494	0.038544524	0.06810252	0.08738818	0.08642652	0.08960195	0.08799452	0.09056108	0.07268101	0.06506429	0.027710266	0.03100331	0.026058652	0.02420241	0.033141	0.06528895	0.03437134
a31	0.0699242	0.04301421	0.072989725	0.07861722	0.08290975	0.07795839	0.096891716	0.10979737	0.066360734	0.059384413	0.038396772	0.0432843	0.039572336	0.03914308	0.033667807	0.026948579	0.021139406
a46	0.07643915	0.038953494	0.0699796	0.0888212	0.0886988	0.09434916	0.08768063	0.0919376	0.07534536	0.06733697	0.03363262	0.030935103	0.027781704	0.02360861	0.026188169	0.051534712	0.026776979
a20	0.06604022	0.04052721	0.07320881	0.07709319	0.084974535	0.07775446	0.099345535	0.11457129	0.07001172	0.060608312	0.03598776	0.045081962	0.039059326	0.03856876	0.030878043	0.025615256	0.020673698
a31	0.10379419	0.047654975	0.06865033	0.079368696	0.07941031	0.08627944	0.07742061	0.08612607	0.06481317	0.05498318	0.05287257	0.041421533	0.040583562	0.038187776	0.031243367	0.025715346	0.021474859
a20	0.078038275	0.04030111	0.06927272	0.081778586	0.08866112	0.08900974	0.09139343	0.097466126	0.08757033	0.06884382	0.031010512	0.035089854	0.02970944	0.02579782	0.023249038	0.03951518	0.023292901
a29	0.07370957	0.054068185	0.080771446	0.07871271	0.079569876	0.07217458	0.08214747	0.094358824	0.07416398	0.05628502	0.040258855	0.04717471	0.043989707	0.045780506	0.028565114	0.025394492	0.02287498
a8	0.103518434	0.041522283	0.058568258	0.06789501	0.07788952	0.08524617	0.0857808	0.09591891	0.07296961	0.056172036	0.043678436	0.044158477	0.038365737	0.038887363	0.036735855	0.027597608	0.025095452
a20	0.069116674	0.042625822	0.055090476	0.06106012	0.06550979	0.07055622	0.12023848	0.12806799	0.081030816	0.06701344	0.031326592	0.029313557	0.023170754	0.022577384	0.037133053	0.056248914	0.03991993
a31	0.09147838	0.03730333	0.06719245	0.08762763	0.09047361	0.10358865	0.09105601	0.10952649	0.051621452	0.052090343	0.04594496	0.03426196	0.03302379	0.02241128	0.02353642	0.035899494	0.02296365
a10	0.09788264	0.04522415	0.08997541	0.085194826	0.08601091	0.082432374	0.0730513	0.08577509	0.08187543	0.06208293	0.042465765	0.03757551	0.032713555	0.027962724	0.01930389	0.029803365	0.020670088
a31	0.11076055	0.040986493	0.063566424	0.072996356	0.08076051	0.088953555	0.08988222	0.10809635	0.06938966	0.052250512	0.045024477	0.039895274	0.035763144	0.03083645	0.025974335	0.025170052	0.019693702
a20	0.1056388	0.03974972	0.06524888	0.076223105	0.08513559	0.09105854	0.0863393	0.10358202	0.07224159	0.05835491	0.04393087	0.041665375	0.035333548	0.02587895	0.018916989	0.030153982	0.020547861
