 	il	vestito	della	sposa	deve	essere	bianco	</S>
a20	0.07997354	0.062273104	0.05078188	0.06985252	0.14357075	0.23415065	0.15011637	0.2092811
a31	0.06409078	0.05144858	0.075425066	0.05715588	0.07276405	0.15106103	0.28476807	0.24328658
a7	0.29185614	0.11033407	0.10028198	0.08674657	0.095569365	0.11137598	0.112872645	0.09096324
a31	0.09020263	0.053452887	0.12944849	0.0724947	0.09568472	0.18242724	0.2117122	0.16457714
a21	0.27736408	0.11339436	0.106410846	0.081050284	0.09279684	0.11813061	0.11804479	0.092808224
a31	0.13028458	0.08000246	0.15212701	0.06513935	0.095957875	0.18140012	0.16781488	0.12727368
a11	0.21169621	0.1129606	0.09995335	0.09059754	0.099966355	0.13601072	0.13444534	0.114369966
a31	0.15539804	0.084000595	0.14479987	0.07559469	0.10188227	0.16647948	0.1450202	0.12682489
a46	0.18404013	0.092335686	0.09246636	0.108438246	0.11587911	0.15118994	0.1399901	0.115660354
a31	0.123180255	0.081647255	0.09488307	0.096665695	0.13547297	0.21411519	0.15117997	0.1028556
a17	0.3057254	0.13644318	0.08530677	0.07716919	0.08860799	0.13101602	0.10404423	0.071687244
a20	0.16691123	0.10490186	0.055286754	0.07769325	0.121375546	0.21534348	0.12729862	0.1311893
a31	0.10725449	0.079530224	0.03928819	0.05319584	0.11921533	0.2423924	0.18987	0.16925357
a20	0.3161609	0.14203413	0.06805099	0.07013333	0.079149365	0.115322806	0.12810996	0.08103852
</S>	0.14349218	0.10973786	0.04338335	0.04780421	0.14879276	0.22377455	0.13625294	0.14676224
