 	lui	sapeva	che	oggi	fa	freddo	e	non	ha	voluto	venire	</S>
a48	0.03687265	0.041177165	0.039416723	0.041930716	0.04789186	0.052361757	0.088980205	0.12820566	0.1571648	0.1765697	0.08879346	0.10063526
a31	0.034025688	0.052266482	0.054166045	0.053170424	0.060715687	0.056188025	0.07845468	0.1289336	0.18241705	0.14394705	0.07047171	0.08524356
a0	0.16840617	0.13229027	0.13503632	0.10082436	0.09814174	0.069496155	0.060211726	0.05576419	0.06845515	0.06873432	0.021800065	0.020839535
a37	0.04610806	0.053703334	0.055600505	0.054079603	0.058992572	0.06472644	0.0727537	0.09983068	0.17471413	0.1454962	0.07572516	0.09826958
a25	0.081066065	0.099351466	0.10735449	0.1001483	0.091059595	0.07780328	0.07528554	0.07830271	0.106723405	0.09667653	0.03982255	0.04640609
a31	0.04626793	0.05715984	0.058315746	0.05956521	0.064927116	0.0745791	0.08026202	0.10021496	0.15631495	0.13293043	0.071372986	0.098089784
a3	0.13663082	0.11696183	0.121625856	0.09712669	0.09983309	0.07592675	0.06527593	0.061401222	0.07997113	0.0820411	0.033487447	0.029718153
a20	0.06035696	0.07275861	0.07131062	0.06632222	0.07099481	0.07508526	0.07203588	0.075379476	0.116607055	0.14564452	0.06960181	0.10390286
a24	0.07645878	0.094774544	0.09915555	0.0923872	0.08505007	0.084032886	0.0731671	0.071874686	0.09998351	0.113171384	0.05448371	0.055460542
a18	0.058378413	0.070592046	0.06943541	0.06673686	0.07103145	0.08284448	0.07776593	0.08284135	0.1257527	0.1417004	0.0616459	0.091275044
a31	0.06334289	0.07530873	0.07394889	0.067704916	0.072150044	0.076784514	0.07029226	0.0782141	0.120611146	0.12756626	0.06873683	0.1053394
a28	0.10535179	0.10169453	0.10724357	0.08394562	0.070023	0.08160856	0.06999285	0.06304583	0.07762104	0.100765325	0.07342363	0.06528427
a37	0.06086678	0.070325166	0.065968364	0.052322812	0.05388631	0.056549314	0.052899957	0.063798286	0.11493302	0.15044567	0.093283325	0.164721
a31	0.058578666	0.07041344	0.06674853	0.051718917	0.05617458	0.05517268	0.052730206	0.06786777	0.1271269	0.14324059	0.09627502	0.15395267
a20	0.08642974	0.08678441	0.088904336	0.066407815	0.057035312	0.07427576	0.06313161	0.0609371	0.09605963	0.16492255	0.06936358	0.08574815
a13	0.053774025	0.066777326	0.06330767	0.04624597	0.05007039	0.04071978	0.040612835	0.06302014	0.13418081	0.18219383	0.09145339	0.16764386
a20	0.05538066	0.067681715	0.06589923	0.053672727	0.059443686	0.046916794	0.053375497	0.08581291	0.13732149	0.17537071	0.07517728	0.123947255
a31	0.050956007	0.06375262	0.05926141	0.05051638	0.05367121	0.052929208	0.06894016	0.104352884	0.15188737	0.18848518	0.057555363	0.09769229
a44	0.09816677	0.09086308	0.08867164	0.06582921	0.06836441	0.050724532	0.04913328	0.054997146	0.08853546	0.16257364	0.05602616	0.12611471
a31	0.04634981	0.05319746	0.050847974	0.04663133	0.052538984	0.048332606	0.07245155	0.11587016	0.1815543	0.19995698	0.057060424	0.07520839
a23	0.10108554	0.09364687	0.09303204	0.075698756	0.07833712	0.0536737	0.04870071	0.056896698	0.092544764	0.10182302	0.07359823	0.13096257
</S>	0.05458129	0.054520264	0.048605148	0.046643857	0.059125748	0.07124639	0.11170879	0.12012079	0.13559273	0.16594183	0.05993244	0.0719807
