 	questa	casa	la	costruirono	cinquanta	anni	fa	</S>
a8	0.09312913	0.0917443	0.09106913	0.09085878	0.09345297	0.16966397	0.17759757	0.19248414
a31	0.110432886	0.10075191	0.09096485	0.11190147	0.05711321	0.14282806	0.22256586	0.16344173
a8	0.30883607	0.21568485	0.16411334	0.14135282	0.050202567	0.042202633	0.045894757	0.031713
a31	0.16183403	0.12092992	0.07653996	0.10227181	0.11636541	0.08751197	0.16652589	0.16802101
a20	0.27191374	0.20620385	0.19518885	0.1470664	0.051737763	0.04606407	0.048464395	0.033360917
a31	0.20387432	0.16342862	0.15032063	0.18922839	0.077578105	0.0737044	0.075967945	0.06589754
a24	0.2793849	0.20261541	0.17320298	0.1299524	0.070841834	0.05040157	0.05187186	0.04172901
a31	0.21926457	0.19391793	0.13590081	0.12444699	0.07918437	0.0947884	0.07878018	0.07371681
a28	0.25519896	0.21688375	0.1510273	0.11927116	0.06949463	0.06857553	0.068525426	0.051023215
a17	0.25524646	0.16439807	0.122916356	0.114221536	0.12187412	0.080182515	0.069712095	0.07144885
a31	0.24844596	0.20007688	0.13398983	0.08936276	0.08641986	0.07036487	0.08023572	0.091104075
a28	0.22324318	0.19803087	0.16831283	0.11152854	0.0560118	0.07597624	0.08781515	0.07908135
a13	0.276023	0.18152705	0.115583606	0.09557139	0.10238922	0.07983835	0.07198091	0.0770865
a31	0.24373893	0.21702757	0.1425706	0.10203161	0.0670218	0.06725808	0.07704813	0.08330329
a23	0.25162092	0.19735077	0.1624592	0.10569179	0.065005325	0.06784022	0.073694855	0.076336846
a31	0.2656244	0.22236627	0.1402112	0.09608669	0.0661501	0.06368539	0.0718158	0.074060135
a18	0.25075457	0.19185318	0.16269448	0.10741362	0.06759897	0.06631435	0.0717075	0.08166326
a31	0.26806945	0.2190832	0.13823354	0.09346373	0.06396988	0.06785552	0.073772855	0.07555184
a18	0.25891253	0.19840698	0.15974906	0.099266335	0.06440893	0.06580253	0.0696797	0.08377395
a31	0.2598594	0.22663203	0.15028526	0.09875667	0.049015667	0.06967818	0.07067534	0.0750974
a24	0.25455657	0.19283162	0.1583657	0.09969225	0.060600918	0.06709921	0.069610626	0.09724312
a17	0.23456727	0.21094286	0.16155787	0.11045346	0.03980284	0.08192956	0.08772109	0.073024996
a20	0.14984709	0.14864722	0.13464673	0.12438157	0.03630775	0.13334975	0.16377328	0.10904655
</S>	0.11026103	0.109050035	0.10744158	0.096622884	0.030542923	0.15505297	0.19124785	0.19978078
