 	volevo	trovare	un	forno	che	fa	un	rustico	buono	</S>
a20	0.09448401	0.07610762	0.07061637	0.070484795	0.06961549	0.07244917	0.096179575	0.11763201	0.13890792	0.19352303
a31	0.094941	0.17437443	0.13250467	0.17773998	0.1353001	0.08138035	0.05684102	0.043071274	0.06949738	0.034349773
a37	0.27693343	0.15812995	0.18074657	0.12983191	0.10571834	0.08533814	0.031052046	0.014388827	0.009890065	0.007970715
a21	0.14357261	0.17612043	0.1678106	0.13947482	0.123856224	0.11691682	0.04648547	0.03130717	0.0241512	0.030304682
a31	0.15083563	0.17252874	0.15819407	0.14777926	0.11953808	0.1022358	0.053537335	0.037527807	0.022446834	0.03537641
a7	0.27555645	0.121976286	0.1583461	0.12228646	0.116378196	0.10688131	0.048936225	0.022968797	0.01405926	0.012610971
a29	0.1791937	0.14224413	0.11188268	0.13539566	0.12638862	0.10669212	0.068820514	0.042810567	0.043997087	0.04257493
a31	0.1941689	0.16029881	0.16261257	0.12498764	0.12578018	0.116247736	0.045762718	0.028061302	0.020602437	0.02147766
a29	0.17727852	0.12548167	0.15659805	0.15000714	0.14378989	0.115969345	0.06368152	0.03128075	0.01684313	0.01907005
a31	0.15536186	0.1538562	0.14370969	0.14649792	0.13624217	0.112938836	0.060690828	0.034787662	0.029608153	0.02630667
a41	0.13883483	0.14335103	0.15697382	0.15945177	0.14974487	0.11809709	0.05898575	0.033645235	0.021318348	0.01959725
a18	0.11450242	0.15476547	0.12242664	0.16173093	0.14803483	0.107455894	0.07088721	0.04542165	0.041259177	0.033515807
a31	0.14103363	0.15030177	0.12217679	0.15345	0.138834	0.103969455	0.074642554	0.042806476	0.03769374	0.035091635
a37	0.13185082	0.13639897	0.16659077	0.16087186	0.15530446	0.12276909	0.05621593	0.030171733	0.02131433	0.018511996
a3	0.13619047	0.14234751	0.12745523	0.1544928	0.14918827	0.118039586	0.06540479	0.04179585	0.036227286	0.028858177
a21	0.16107781	0.13961291	0.121511936	0.12606466	0.118145205	0.0917729	0.08271398	0.05198838	0.050801065	0.056311212
a31	0.15628502	0.16361444	0.13385126	0.12834252	0.12677118	0.103617154	0.061061632	0.039244838	0.042640936	0.04457104
a37	0.118355	0.11522209	0.12645514	0.14014581	0.16681817	0.14695841	0.07087245	0.039907668	0.042682793	0.032582473
a31	0.14773937	0.17273855	0.11733137	0.12759131	0.111739345	0.09455656	0.053441968	0.04082509	0.060751956	0.073284544
a28	0.15045966	0.127089	0.14252782	0.121935524	0.13571319	0.12245637	0.07675157	0.036107622	0.0444804	0.042478804
a31	0.15494199	0.14715707	0.098984025	0.10037417	0.09789022	0.10889756	0.09289974	0.052515525	0.087982245	0.05835743
a8	0.14722654	0.13295624	0.14580601	0.1241673	0.13322729	0.119740725	0.07303655	0.034855902	0.048635088	0.040348362
a31	0.15720381	0.1429985	0.10117394	0.095569715	0.09727519	0.11269607	0.08620929	0.056809936	0.09114172	0.058921844
</S>	0.13534474	0.1298104	0.13735631	0.12275237	0.13774693	0.13083579	0.074341044	0.039743695	0.04951058	0.042558156
