 	dovevo	comprare	il	pane	ogni	giorno	</S>
a30	0.11919669	0.116485976	0.11761349	0.11892642	0.13185947	0.18126316	0.21465479
a41	0.138762	0.11739075	0.09393835	0.10945762	0.20392962	0.14629196	0.19022973
a31	0.19462354	0.17209509	0.12418937	0.11513746	0.17195638	0.11505123	0.10694698
a24	0.39703828	0.2586029	0.14343487	0.058947768	0.056759655	0.037610378	0.047606226
a37	0.18032686	0.16398561	0.123907045	0.09135652	0.17705542	0.116340436	0.14702815
a31	0.30254158	0.2517053	0.15299225	0.06931559	0.086248964	0.070892505	0.06630373
a17	0.3572994	0.2329737	0.13140558	0.07749026	0.07675761	0.055483114	0.0685904
a5	0.21827938	0.19935527	0.15200901	0.07232427	0.13900043	0.10172473	0.117306955
a17	0.30742353	0.22786641	0.17373183	0.09531538	0.07145204	0.06468093	0.059529953
a20	0.22224057	0.19087328	0.1285645	0.06023124	0.15734333	0.10449377	0.13625334
a5	0.28253135	0.21750814	0.13775398	0.069754004	0.118042	0.08125481	0.09315578
a20	0.28097126	0.19736746	0.106003	0.075027466	0.13298321	0.09862842	0.10901912
a37	0.25787252	0.17906207	0.08590457	0.06499093	0.15153937	0.12304995	0.13758065
a39	0.27012393	0.17716657	0.08561927	0.06632255	0.15014872	0.11784263	0.13277636
a35	0.2622551	0.1838784	0.09082828	0.05503591	0.15712188	0.10971351	0.1411669
a7	0.2426852	0.20566708	0.14041531	0.057385657	0.13258363	0.08447294	0.13679013
a24	0.23369874	0.20778023	0.15847486	0.064266056	0.11944951	0.084648326	0.13168226
a37	0.22330606	0.21054357	0.17217368	0.0677156	0.11310201	0.08534456	0.1278146
a17	0.24119529	0.19637689	0.13559596	0.06364421	0.12822461	0.0979357	0.1370274
a31	0.20605275	0.20184967	0.16463315	0.07346443	0.11170998	0.08519852	0.15709147
a20	0.23565616	0.18025683	0.13746364	0.10121737	0.117477335	0.11990435	0.10802433
</S>	0.18548274	0.17593308	0.14543334	0.08116677	0.09229001	0.113283984	0.20641015
