 	i	bambini	non	possono	mangiare	il	gelato	prima	che	che	mangiano	</S>
a8	0.06240779	0.061234012	0.06115683	0.065988965	0.0800932	0.061924405	0.0972883	0.082522415	0.0677822	0.10228997	0.12751457	0.12979735
a31	0.034683052	0.028602647	0.040018674	0.08178399	0.10728842	0.0913547	0.14570656	0.13630976	0.10194935	0.097444504	0.07258054	0.062277813
a28	0.11678151	0.08121486	0.06359014	0.06384132	0.06361169	0.06879999	0.13607226	0.14436503	0.14180763	0.0847404	0.018928789	0.016246358
a31	0.06563896	0.036100034	0.06669915	0.11568969	0.088443846	0.10076631	0.099142924	0.10722911	0.13143732	0.115555115	0.03806796	0.035229523
a20	0.11141046	0.07543836	0.06495552	0.06042414	0.05970507	0.07146255	0.12249252	0.13682841	0.17202407	0.09357168	0.017823761	0.013863477
a31	0.06209478	0.042032342	0.06624642	0.10027446	0.07535134	0.094667606	0.113954306	0.12341659	0.14834988	0.110207185	0.03356807	0.029836992
a21	0.10520745	0.075818546	0.07572199	0.065405674	0.0627548	0.07471872	0.119992584	0.13150741	0.1601334	0.093133606	0.02014034	0.015465557
a31	0.058198746	0.04486529	0.0665557	0.11892227	0.08024287	0.078194186	0.10986528	0.11546233	0.16924669	0.10497157	0.025356503	0.02811848
a17	0.10038608	0.0836267	0.08181507	0.064688586	0.06333821	0.07485008	0.12597336	0.1383604	0.13919349	0.08791865	0.022958288	0.016891003
a29	0.06564293	0.06256481	0.06879999	0.11909732	0.08230833	0.060753122	0.13389282	0.13367525	0.139286	0.080025345	0.025920354	0.02803383
a24	0.082094625	0.07838508	0.07748695	0.09204402	0.06705857	0.06890402	0.1376127	0.13777924	0.12065225	0.08109079	0.03254189	0.024349874
a37	0.064724505	0.0704241	0.058810487	0.12854812	0.10853842	0.063697204	0.1238346	0.110378794	0.10925449	0.07792015	0.048648905	0.035220213
a8	0.0745462	0.073616505	0.07220159	0.108096085	0.08384094	0.07304122	0.118039876	0.11980701	0.12612113	0.08522543	0.03857815	0.02688589
a31	0.040053964	0.036367774	0.040338904	0.12351517	0.13611192	0.085971504	0.17294015	0.12741554	0.11154524	0.06710209	0.033701763	0.024936046
a24	0.105532184	0.09011384	0.109254375	0.091384694	0.067602016	0.06291259	0.10969334	0.10123548	0.1008271	0.0828316	0.039730154	0.0388827
a31	0.078283094	0.08512717	0.055594675	0.09576611	0.09726875	0.09104207	0.12577856	0.097886615	0.09261032	0.08021393	0.058837112	0.04159152
a17	0.11364157	0.10249027	0.09319121	0.08411645	0.057617802	0.06769731	0.11011528	0.10844142	0.102748185	0.085419185	0.03726877	0.03725253
a31	0.099680506	0.10767805	0.066294655	0.08202946	0.07976478	0.09372236	0.09191309	0.0813179	0.10796002	0.097404376	0.051021017	0.041213837
a39	0.12483846	0.1108735	0.09712628	0.07669405	0.062035613	0.069522046	0.08312698	0.08025948	0.09630027	0.08640452	0.054880954	0.05793787
a35	0.114530556	0.11249334	0.07539749	0.06969454	0.07061167	0.09256265	0.081498876	0.07744138	0.09575729	0.089447	0.06588238	0.054682802
a8	0.057507247	0.062127717	0.041417677	0.08158781	0.09138978	0.091053896	0.16246067	0.13038914	0.083760165	0.09631955	0.06479965	0.03718666
a31	0.039321043	0.038952276	0.032940604	0.075398706	0.10103591	0.07487805	0.19554143	0.15735005	0.08480065	0.083854444	0.06931379	0.04661303
a37	0.11031112	0.101313666	0.13096014	0.098935604	0.062311977	0.0679057	0.06873728	0.067699134	0.088535585	0.08502798	0.0545829	0.06367889
a38	0.051527973	0.05094532	0.047111645	0.08856055	0.11257684	0.07686013	0.1350375	0.1017635	0.09075811	0.10792337	0.07498791	0.0619471
a31	0.044375192	0.044410657	0.034637928	0.08256903	0.101246916	0.07985106	0.1546285	0.13515648	0.09927938	0.112644196	0.07077491	0.040425792
a0	0.12827982	0.116925694	0.11190696	0.07345078	0.058803935	0.06930945	0.08007805	0.07763006	0.09045761	0.086103156	0.04740644	0.05964803
a23	0.04996969	0.049755372	0.042946294	0.049406428	0.08225392	0.057411674	0.13935144	0.14618409	0.10657844	0.13646917	0.09240753	0.047265917
a31	0.04391532	0.043920543	0.0390463	0.06512642	0.09855042	0.063420095	0.15836443	0.14814962	0.08487502	0.11081682	0.091961965	0.051853005
a17	0.11937764	0.11098056	0.10236912	0.09681267	0.06741745	0.06943702	0.064018704	0.06334812	0.088051476	0.083255075	0.057395276	0.07753678
a31	0.051533207	0.050767887	0.04537011	0.042332385	0.06820668	0.05268075	0.11185837	0.13595128	0.121502995	0.15047316	0.110661164	0.05866202
a28	0.12508334	0.11326305	0.093891084	0.093803726	0.07794891	0.07169777	0.06483769	0.06266279	0.08716473	0.07678904	0.0572125	0.07564542
a18	0.056282055	0.054403838	0.0513547	0.04368236	0.064277984	0.05391478	0.09214768	0.11711758	0.13053985	0.15472065	0.11440171	0.06715679
a33	0.050946523	0.049823526	0.047250684	0.045669146	0.073998176	0.05251187	0.10396447	0.12520981	0.11544844	0.14547642	0.12030987	0.069391154
a8	0.054847226	0.05482124	0.05076363	0.047475003	0.07982798	0.05821521	0.1211087	0.12892354	0.08472159	0.13319029	0.11494954	0.071156025
a31	0.051611297	0.051382285	0.048205815	0.044867568	0.07256534	0.05390936	0.10767643	0.1252402	0.09552597	0.14401811	0.12294832	0.08204929
</S>	0.11475514	0.105574995	0.09444612	0.10011258	0.09387951	0.07999126	0.07279303	0.06503889	0.07784312	0.06686109	0.06258256	0.066121735
