 	il	cibo	vuole	mangiato	appena	lo	cucini	</S>
a8	0.0770381	0.073834166	0.07337383	0.07667657	0.14816432	0.17575333	0.17953749	0.19562213
a31	0.047177754	0.045700252	0.05591334	0.09903035	0.23273776	0.20292807	0.20115045	0.11536196
a39	0.2070371	0.16496065	0.104006276	0.062393077	0.31350383	0.06342619	0.05555826	0.029114641
a21	0.081849724	0.06717282	0.11296427	0.140308	0.31032848	0.114652336	0.11407272	0.058651652
a31	0.094325565	0.08192222	0.16228817	0.16253737	0.27824694	0.09294339	0.072284274	0.055452038
a37	0.18897608	0.14384775	0.11402604	0.06457571	0.28661075	0.083933055	0.07327838	0.044752244
a31	0.10134717	0.0830101	0.13868958	0.11329536	0.32327035	0.095280334	0.09108214	0.05402498
a41	0.17514141	0.1333498	0.12850647	0.07065239	0.27008688	0.09384448	0.076814055	0.051604502
a10	0.08263539	0.07110808	0.10027494	0.12618005	0.3424243	0.1254528	0.0870979	0.0648265
a31	0.1079872	0.089672334	0.14377823	0.10948481	0.2983364	0.1081552	0.08498075	0.0576051
a46	0.18124264	0.1252446	0.11527598	0.071656816	0.28215274	0.09082985	0.08254949	0.051047858
a20	0.081803754	0.07456617	0.07828856	0.10434436	0.34279191	0.14714833	0.097889155	0.07316769
a13	0.09454743	0.084131174	0.09850889	0.095177025	0.27494723	0.14234097	0.14016207	0.0701852
a31	0.07580545	0.064172395	0.06959843	0.09719134	0.24218734	0.17191075	0.17994864	0.0991856
a39	0.19351901	0.123729266	0.0977587	0.06491163	0.3006729	0.08450217	0.08742729	0.047479082
a16	0.097617924	0.08213698	0.055499922	0.06259715	0.26665032	0.17787606	0.15443654	0.10318514
a13	0.08832917	0.07668498	0.0592183	0.054032076	0.24993493	0.19345957	0.15754206	0.120798856
a31	0.069939725	0.063282736	0.049009483	0.048006553	0.23294415	0.23304164	0.17292313	0.1308526
a37	0.20621459	0.13319033	0.07621352	0.07551116	0.26220718	0.098704435	0.08929561	0.05866322
a31	0.08171595	0.0777549	0.06031193	0.047814313	0.19093084	0.22457665	0.16412322	0.15277216
a8	0.2170612	0.146827	0.081425205	0.066530555	0.18550156	0.121866815	0.089600295	0.091187365
</S>	0.08671664	0.08062039	0.058058485	0.04528001	0.1930892	0.19244356	0.22164816	0.122143604
