 	quando	Giovanni	è	arrivato	è	arrivato	alla	casa	o	a	casa	ancora	e	cucina	</S>
a39	0.041653346	0.04116667	0.04089214	0.04093081	0.04091369	0.040979464	0.041372154	0.041056857	0.040801883	0.04155573	0.044650815	0.06985141	0.118652485	0.20300312	0.15251943
a31	0.032625448	0.02931368	0.023848051	0.025344223	0.045820724	0.027120076	0.07614454	0.04525957	0.015027235	0.031942546	0.027077254	0.026840307	0.052822836	0.24255118	0.29826227
a8	0.19243559	0.097203776	0.0671429	0.08432013	0.077268675	0.08029203	0.085354954	0.07133823	0.042033475	0.033122215	0.034294926	0.024705496	0.023631835	0.04253897	0.0443168
a31	0.06677671	0.048182018	0.031372085	0.042740945	0.052982632	0.050234832	0.08194422	0.056684326	0.016280945	0.030514302	0.020172281	0.027502298	0.039133582	0.20815748	0.2273213
a20	0.13676658	0.09166845	0.08918977	0.085523464	0.09374349	0.08090062	0.097220235	0.06301699	0.041999783	0.025807733	0.03520871	0.030067768	0.027404763	0.04969484	0.0517868
a31	0.08440458	0.06775648	0.06584666	0.060748167	0.10055181	0.06646512	0.108387955	0.07664406	0.025289318	0.022519663	0.02808204	0.029148143	0.028705206	0.12627032	0.109180465
a13	0.13638695	0.08311437	0.07740916	0.07389979	0.0826247	0.08186957	0.09149044	0.08194871	0.034392525	0.0274538	0.031163042	0.030630592	0.026421767	0.0807691	0.06042543
a18	0.09918827	0.082938164	0.06817007	0.08014579	0.080256104	0.080282874	0.11110383	0.07879313	0.038263254	0.025285425	0.028211005	0.03521165	0.032895554	0.10815611	0.05109875
a31	0.1207824	0.08174956	0.065414764	0.07961203	0.07606596	0.08262997	0.08917434	0.07929923	0.039570097	0.031184422	0.033413827	0.044318024	0.042196047	0.094860986	0.039728332
a20	0.11582127	0.076430276	0.060669795	0.06855732	0.08030445	0.06810418	0.10554123	0.07263315	0.029770618	0.027410371	0.032362796	0.040243056	0.035980716	0.11657023	0.069600575
a39	0.1355127	0.069436684	0.06021104	0.07619584	0.083806686	0.08243635	0.08421338	0.09064444	0.049600147	0.04615009	0.04717775	0.04672044	0.038647413	0.060623717	0.02862336
a13	0.15174429	0.07665197	0.055491954	0.07870425	0.071287036	0.0746365	0.08259867	0.075733446	0.045779604	0.043340746	0.041106228	0.046049535	0.045288622	0.07828232	0.033304743
a31	0.14983274	0.08870717	0.0624753	0.08808437	0.058990274	0.08220081	0.07875944	0.06170174	0.046207447	0.03873489	0.03162905	0.0401665	0.04331841	0.083920695	0.045271214
a18	0.09792248	0.069630936	0.058303364	0.06315073	0.06648779	0.060888324	0.09123487	0.05485922	0.025926074	0.024004698	0.027475372	0.03845446	0.045664057	0.173888	0.102109544
a31	0.13054971	0.062420145	0.053055678	0.06853247	0.07982507	0.07655478	0.08420879	0.07561295	0.043948825	0.053708076	0.051785875	0.05737836	0.058081247	0.06780546	0.036532555
a37	0.10593929	0.078251295	0.06153247	0.06854682	0.060325217	0.065128304	0.09587928	0.05452826	0.027459905	0.025035037	0.025846839	0.037357718	0.04370311	0.16485639	0.08561008
