 	se	vuoi	restare	sempre	magro	non	magniare	la	sera	</S>
a31	0.035762165	0.0491211	0.055306412	0.05667735	0.073589504	0.116548486	0.13545479	0.16620147	0.17944264	0.13189605
a24	0.0775113	0.1360656	0.15378684	0.14959455	0.10587144	0.06630292	0.0729574	0.0793038	0.075670786	0.08293542
a16	0.03126909	0.05887615	0.1028714	0.1206717	0.11328216	0.05475674	0.10496095	0.13044493	0.13921195	0.14365499
a28	0.058455843	0.115228705	0.15509039	0.18079816	0.13837802	0.054115705	0.06722164	0.07523835	0.074889734	0.080583446
a31	0.09125506	0.13341051	0.17036794	0.20231657	0.12433354	0.04001054	0.05007788	0.059945874	0.06877617	0.059505887
a37	0.08880827	0.11154085	0.16125959	0.19032629	0.12862092	0.040392995	0.057301976	0.07294873	0.0864646	0.06233579
a24	0.12353167	0.10886077	0.1697062	0.1891015	0.12724093	0.04489867	0.052726503	0.059802085	0.07504518	0.04908655
a46	0.12803906	0.07141344	0.12587847	0.15517443	0.113299064	0.06566509	0.08757706	0.082452014	0.08018196	0.09031939
a31	0.08957709	0.06844788	0.13616773	0.1527155	0.10071493	0.062174074	0.09127824	0.1002396	0.111962914	0.08672202
a10	0.090284355	0.07254676	0.13236435	0.16708705	0.15379444	0.04583675	0.07243804	0.08461036	0.101288795	0.07974904
a11	0.14755741	0.11678579	0.15731539	0.15137146	0.12841757	0.06264899	0.057999402	0.057799503	0.06424198	0.0558625
a31	0.18126328	0.08419021	0.12193303	0.1475639	0.116441876	0.06687826	0.07543635	0.06600044	0.06349868	0.07679395
a0	0.08663607	0.055770814	0.114001065	0.14095429	0.14641114	0.054269347	0.08722923	0.10082434	0.11652728	0.09737645
a31	0.1487491	0.08782141	0.13752827	0.14689715	0.11287669	0.07583041	0.078027874	0.06926026	0.0660978	0.07691105
a39	0.1292013	0.06244759	0.11794033	0.1574116	0.16110474	0.04990738	0.07302339	0.07843614	0.09375655	0.076771066
a29	0.18047494	0.09733453	0.13984308	0.15440764	0.119842336	0.06931323	0.06262624	0.056629945	0.056901827	0.06262627
a41	0.14324607	0.05904735	0.08151313	0.11073914	0.10647282	0.058327354	0.10691058	0.10037734	0.112887315	0.120478846
a35	0.061284173	0.0532764	0.07794944	0.08720394	0.09654517	0.046125628	0.10245109	0.1381054	0.20058797	0.13647075
a20	0.034805622	0.04757632	0.09458338	0.1148238	0.10779232	0.046557177	0.10333847	0.13730936	0.1762413	0.13697223
a31	0.05164508	0.07977498	0.1102247	0.12516779	0.121457204	0.05819127	0.09917448	0.12036102	0.1261626	0.10784087
a37	0.13177562	0.12387198	0.14387292	0.1731852	0.12815003	0.042790193	0.052009255	0.06132627	0.078588784	0.06442979
a2	0.05111452	0.043926477	0.07584909	0.09361715	0.11792334	0.062305715	0.11678534	0.13372383	0.15412316	0.15063138
a20	0.15101331	0.106675565	0.14414868	0.17437854	0.12841503	0.041221302	0.052460603	0.060171317	0.07471742	0.06679815
a0	0.059879992	0.04078967	0.063783385	0.07805792	0.09966287	0.062532224	0.12321985	0.13633777	0.1587799	0.17695642
a31	0.052646987	0.049477216	0.059666183	0.0673993	0.07822911	0.057817876	0.11071225	0.12982737	0.19721575	0.19700803
a16	0.16026269	0.099170655	0.14095327	0.15677291	0.11793103	0.048687693	0.059351318	0.06609956	0.08235226	0.068418674
a31	0.06718358	0.050197754	0.05150476	0.0529297	0.059772138	0.06534847	0.11074334	0.13324799	0.19922975	0.20984253
a20	0.17565648	0.07951654	0.119105436	0.13586317	0.12366618	0.056892745	0.070059575	0.07273096	0.090515256	0.07599364
</S>	0.07406525	0.049671676	0.04808747	0.047396194	0.052404728	0.080245234	0.11567654	0.1416329	0.19314262	0.1976774
