 	vestita	la	figlia	l	avevo	portata	alla	chiesa	</S>
a31	0.06725369	0.06723095	0.068115264	0.07311515	0.07056692	0.08810039	0.164798	0.18689984	0.21391977
a16	0.074122615	0.08447724	0.123786606	0.16478376	0.16837882	0.16483721	0.08484872	0.08341176	0.05135327
a31	0.039146274	0.03969191	0.08969346	0.12670757	0.13283962	0.18065071	0.14485286	0.14451872	0.101898864
a24	0.11194166	0.14413212	0.16288984	0.12921666	0.10804318	0.103960015	0.09198327	0.092393845	0.055439353
a28	0.08617986	0.092425056	0.13078007	0.13327403	0.15727443	0.14844343	0.10703105	0.09919477	0.045397323
a31	0.09257031	0.122680895	0.15687728	0.15241343	0.14170434	0.10877697	0.09243238	0.091490656	0.04105375
a41	0.114275716	0.123388164	0.16885163	0.14810914	0.12504314	0.094183944	0.09093893	0.088870674	0.04633863
a31	0.12121088	0.12756595	0.17099275	0.15549792	0.15267071	0.092366345	0.06718393	0.07191741	0.040594127
a28	0.14516033	0.09481742	0.1425779	0.13992092	0.16655317	0.10957796	0.07779823	0.082586735	0.041007284
a20	0.1261825	0.1314449	0.17838147	0.15754145	0.1602274	0.09468625	0.05222179	0.05412799	0.045186296
a46	0.13765477	0.10767011	0.15982634	0.14543204	0.19123703	0.11074954	0.051408976	0.052775446	0.043245677
a11	0.10665777	0.09593383	0.13124284	0.14783436	0.1459962	0.11432462	0.0999052	0.098575555	0.059529595
a46	0.10797032	0.07604007	0.12000138	0.12884825	0.19389533	0.13540018	0.08531958	0.09562448	0.0569005
a31	0.05118944	0.061046712	0.12719922	0.14222638	0.10513855	0.13470063	0.14786959	0.1436892	0.086940326
a17	0.16671942	0.131129	0.14622787	0.13060331	0.11477714	0.08504679	0.08323812	0.08972677	0.052531574
a31	0.089986324	0.0783136	0.13055988	0.12484325	0.15389302	0.11943723	0.12320164	0.12335614	0.05640887
a20	0.18287197	0.11949063	0.15137798	0.13449435	0.11292014	0.08367144	0.077672355	0.08607822	0.051422928
a31	0.1555567	0.09061579	0.13688691	0.13556051	0.17923622	0.121840924	0.063114256	0.07044835	0.046740353
a13	0.19814633	0.100928664	0.14191543	0.13838823	0.12918465	0.0954784	0.06894072	0.07767335	0.049344294
a18	0.14773831	0.08232913	0.11984597	0.1407299	0.17808181	0.13165803	0.06362681	0.07124512	0.06474486
a13	0.08998909	0.057981692	0.08409563	0.12031143	0.120729394	0.11006666	0.1218102	0.16083221	0.1341837
a31	0.06307755	0.043263104	0.09156736	0.12597714	0.10599822	0.11545364	0.1061074	0.16292948	0.18562616
a18	0.17407073	0.13800511	0.13809547	0.107202254	0.10572554	0.091093205	0.08869135	0.09865661	0.058459733
a3	0.08032264	0.05084149	0.08803719	0.117074996	0.09676755	0.09262162	0.11030255	0.16973104	0.19430092
a0	0.07250192	0.048009384	0.08560998	0.12435876	0.10354882	0.10478149	0.10858682	0.16250862	0.19009425
a20	0.066493474	0.04494737	0.09335409	0.13188359	0.10499895	0.111358315	0.10229442	0.1572665	0.18740328
a31	0.076274246	0.06775189	0.15231824	0.16476296	0.11962603	0.12025222	0.070877075	0.10668922	0.12144817
a13	0.1696541	0.11823244	0.13694906	0.11019973	0.111793846	0.09774283	0.09372161	0.10085253	0.060853947
a31	0.072252356	0.045971707	0.06450432	0.09848579	0.07443441	0.06810384	0.113341056	0.20765539	0.25525117
a20	0.18788272	0.099536225	0.14190713	0.1366364	0.11287236	0.10006862	0.07568934	0.08563392	0.05977332
a13	0.073852494	0.053781472	0.06595025	0.08384827	0.06314565	0.0559275	0.12266747	0.22101136	0.2598156
a20	0.083837524	0.05236815	0.06199838	0.08521274	0.08541664	0.06893818	0.115680076	0.21474628	0.23180202
a31	0.07416487	0.05426024	0.0850691	0.11908291	0.08297589	0.07686424	0.11070826	0.1765296	0.2203449
a17	0.19135733	0.08829365	0.13101628	0.15690762	0.1134199	0.10750553	0.07023496	0.07909354	0.062171217
a20	0.09053678	0.059839666	0.06803305	0.077069454	0.08605215	0.07072859	0.120844424	0.23135392	0.1955419
</S>	0.07434364	0.060641903	0.07008377	0.08760153	0.07250031	0.06133536	0.123561494	0.2109845	0.23894751
