 	le	buone	canzoni	si	scrivono	alla	notte	</S>
a46	0.098487735	0.14517774	0.111691535	0.08800324	0.09360738	0.13902238	0.14658162	0.17742835
a8	0.101899594	0.0783754	0.06157278	0.084607676	0.13619983	0.18822925	0.1677717	0.18134381
a31	0.095915705	0.034998193	0.031594276	0.12794779	0.17425825	0.19058949	0.17429653	0.17039979
a41	0.3656822	0.12519765	0.10827123	0.1112913	0.10528254	0.077344194	0.061389834	0.045541003
a31	0.16108277	0.05929109	0.050761968	0.15106966	0.16010739	0.17272693	0.13222447	0.112735756
a0	0.29219785	0.11165089	0.114965625	0.14268464	0.11585893	0.086745605	0.07642128	0.0594751
a31	0.13527448	0.06632865	0.052653044	0.14568771	0.16741015	0.1704217	0.14116801	0.12105626
a39	0.30572414	0.1088478	0.1094221	0.12688488	0.12477286	0.09446714	0.07543438	0.054446664
a31	0.17217475	0.080052294	0.058710083	0.13508867	0.16314475	0.15695094	0.13189048	0.10198806
a10	0.3055977	0.103846125	0.10015228	0.1268958	0.13137533	0.10260554	0.07494274	0.054584503
a20	0.19990605	0.087243915	0.0631761	0.10960382	0.16516423	0.1616008	0.12701097	0.08629403
a31	0.18314528	0.07625541	0.055167202	0.12993096	0.16720146	0.15460643	0.13240969	0.10128355
a10	0.317326	0.094564736	0.08827237	0.124597445	0.13459831	0.11045978	0.07313259	0.057048727
a20	0.17741325	0.09913666	0.061444893	0.089326434	0.15691072	0.16951476	0.13857426	0.10767907
a31	0.16752324	0.09907263	0.060853284	0.08560811	0.15890656	0.16796952	0.14443502	0.11563158
a13	0.3692825	0.10104731	0.085729636	0.09636255	0.1121716	0.10113848	0.07232144	0.061946485
a20	0.19016807	0.19472186	0.122122236	0.052586842	0.069097705	0.123761915	0.11355194	0.13398941
a31	0.18422887	0.1779535	0.11766129	0.05245645	0.08977956	0.13557425	0.11996717	0.12237886
a28	0.34749964	0.12109951	0.092533424	0.053402655	0.09000231	0.09903544	0.095960684	0.10046634
a24	0.21163222	0.24133101	0.16496706	0.05359924	0.04926704	0.07786101	0.08375006	0.117592335
a46	0.21213965	0.24109447	0.15680686	0.065100916	0.056966625	0.08718912	0.08091897	0.099783316
a39	0.21850954	0.2314108	0.15420672	0.07188665	0.059429713	0.08649178	0.08020911	0.09785577
a46	0.1943804	0.24686311	0.16758633	0.059584867	0.052231025	0.08245007	0.083975874	0.112928346
a8	0.2221754	0.242272	0.15998986	0.07134794	0.058249585	0.07735449	0.074347325	0.0942634
</S>	0.22223456	0.21442403	0.14424457	0.0825161	0.063839264	0.0869384	0.08177167	0.10403137
