 	io	non	ho	scritto	mai	una	lettera	al	mio	fratello	</S>
a23	0.06264975	0.060947876	0.06059631	0.06023975	0.059998225	0.053816102	0.05758917	0.10810265	0.14092028	0.16301793	0.172122
a31	0.039168704	0.034836058	0.022521319	0.019983815	0.01732985	0.019947613	0.045142975	0.076125085	0.18370344	0.2813328	0.25990838
a20	0.25657913	0.2102152	0.14875983	0.08083919	0.047424015	0.0342709	0.038911756	0.04428014	0.047036238	0.049357913	0.042325683
a31	0.16115642	0.120684825	0.068921626	0.06373454	0.056039434	0.054541744	0.057082344	0.057722863	0.09078059	0.13963734	0.12969829
a7	0.21333617	0.21508874	0.14583999	0.10418488	0.058341924	0.040172506	0.04152446	0.042198855	0.04485123	0.048370957	0.046090227
a31	0.07187147	0.07071524	0.046940178	0.04154791	0.036082864	0.046545368	0.06834385	0.0869467	0.15283772	0.18502578	0.1931429
a24	0.18958111	0.19033143	0.16077225	0.11066328	0.059420146	0.0399599	0.04076334	0.03993709	0.0459814	0.06225963	0.06033045
a37	0.11749882	0.13005568	0.098790936	0.076488964	0.054960635	0.04966415	0.07102393	0.07680053	0.09047085	0.11573417	0.11851139
a31	0.118240155	0.12513827	0.09425988	0.08757012	0.054816857	0.048448555	0.08117937	0.07321295	0.085852735	0.11494267	0.116338424
a11	0.15121247	0.16176446	0.11598065	0.09013239	0.05198305	0.0548822	0.066275954	0.055325292	0.06861923	0.0953639	0.08846032
a31	0.1557155	0.16982472	0.13138928	0.09555662	0.057715274	0.06673821	0.085218996	0.060950812	0.054278478	0.061908733	0.060703367
a3	0.1610297	0.1738903	0.13147053	0.08540086	0.045953687	0.05357144	0.07074691	0.05222345	0.06150194	0.08500852	0.07920262
a27	0.15390784	0.16419546	0.13922448	0.106771335	0.060492285	0.054724485	0.07462329	0.06483045	0.05625441	0.05990637	0.0650696
a20	0.09976876	0.10698949	0.08696875	0.06183161	0.05011868	0.025566008	0.050032064	0.07015316	0.1173252	0.16793695	0.16330925
a31	0.08843458	0.08317243	0.07598545	0.05614394	0.03651664	0.026843728	0.052507173	0.065455526	0.1328543	0.18903781	0.1930485
a20	0.18834782	0.17875579	0.14975108	0.08456462	0.050898958	0.061300173	0.058592323	0.050768465	0.052309472	0.063743286	0.06096806
a11	0.08842988	0.08658943	0.06569767	0.045509957	0.028177315	0.023106959	0.060010426	0.091741845	0.15625943	0.17493074	0.17954637
a13	0.09179625	0.0897759	0.070414595	0.047273397	0.030085102	0.023597747	0.05982688	0.08848671	0.1502172	0.17191634	0.17660986
a28	0.078120075	0.080755256	0.063008904	0.045358773	0.03421952	0.020191044	0.05531185	0.098809846	0.15990041	0.18183473	0.18248956
a31	0.09015598	0.08905181	0.079583414	0.052274067	0.034963645	0.018876756	0.051898893	0.075382926	0.13858268	0.18172123	0.1875086
a39	0.19520448	0.17633481	0.16103807	0.09089506	0.049507104	0.052673467	0.058885187	0.04120752	0.047930364	0.06282598	0.06349794
a31	0.087625585	0.08648499	0.08204095	0.056501664	0.041145753	0.019658994	0.03523886	0.08551057	0.14093636	0.18270296	0.18215333
a8	0.19577868	0.17798164	0.16603303	0.09998638	0.052731276	0.034763694	0.054089956	0.043133557	0.047681555	0.060864452	0.06695577
</S>	0.086276196	0.08705835	0.08022845	0.053063285	0.045479864	0.027251618	0.028546894	0.082988486	0.1488783	0.18493041	0.17529821
