 	dovevo	comprare	il	pane	ogni	giorno	</S>
a31	0.11919669	0.116485976	0.11761349	0.11892642	0.13185947	0.18126316	0.21465479
a28	0.2113169	0.1788576	0.15868029	0.14551811	0.12699997	0.09460617	0.08402091
a11	0.21168084	0.19044983	0.14433281	0.104647584	0.16887861	0.0823784	0.097631864
a31	0.3461568	0.25922105	0.15256943	0.077173755	0.06846603	0.047351222	0.049061824
a37	0.3447828	0.23494409	0.13116576	0.08067476	0.08161984	0.057924986	0.06888787
a31	0.28510568	0.19153881	0.15694615	0.1283005	0.08175495	0.08396783	0.0723862
a20	0.2895279	0.24601947	0.15218478	0.07321122	0.0853188	0.07922705	0.07451077
a46	0.21010536	0.16515228	0.14859813	0.14336452	0.11241943	0.12176724	0.098593034
a31	0.258778	0.17894349	0.123022005	0.07886242	0.1209508	0.115376905	0.12406638
a20	0.26859277	0.21909812	0.16762598	0.07428404	0.087742366	0.09029934	0.092357464
a0	0.21727961	0.16915582	0.13237886	0.104913525	0.12774777	0.13402271	0.114501685
a31	0.2668316	0.20905104	0.13924266	0.0705843	0.10689112	0.09726398	0.11013533
a20	0.26723552	0.19991744	0.1521698	0.0780585	0.104251176	0.09899888	0.099368684
a15	0.2592467	0.19391352	0.13164385	0.08102617	0.11302501	0.11434471	0.10679998
a31	0.22319466	0.2332408	0.20998774	0.08480917	0.088960744	0.067688	0.09211889
a18	0.24198548	0.1893321	0.15237994	0.08821868	0.119585246	0.11020519	0.09829339
a31	0.25316095	0.24618617	0.19262238	0.06421594	0.086044036	0.070303716	0.08746682
a20	0.27779463	0.196078	0.13759814	0.08393419	0.10641144	0.103107	0.095076606
a18	0.28337365	0.24428302	0.17082642	0.06730716	0.08060995	0.06731251	0.08628723
a46	0.19470961	0.20112473	0.1922618	0.10549235	0.08349429	0.09021031	0.13270701
a8	0.17749484	0.1779486	0.17166737	0.10973077	0.08919918	0.10618449	0.16777475
a20	0.17718257	0.17628647	0.16862872	0.10683299	0.08929204	0.10749979	0.17427742
a31	0.15328418	0.1438292	0.13175128	0.08267477	0.12673765	0.13058668	0.23113629
a46	0.25707787	0.19100438	0.13718204	0.0933857	0.11017931	0.107775934	0.10339481
a31	0.17453189	0.17835417	0.16825406	0.10249238	0.094721906	0.11582844	0.16581711
a24	0.23558791	0.1909896	0.14189182	0.09067517	0.12301739	0.10242694	0.11541113
a31	0.1689314	0.16612314	0.1669411	0.11771647	0.08911479	0.1281986	0.16297455
</S>	0.2503191	0.18542962	0.13515277	0.09263952	0.118265845	0.10369669	0.11449648
