 	dopo	Giovanni	ritornò	la	sera	a	casa	andava	molto	stanco	perché	aveva	lavorato	tutta	la	settimana	</S>
a31	0.036412705	0.03615371	0.03769091	0.037595447	0.050596587	0.047375303	0.04686122	0.058392562	0.061318766	0.061255887	0.059959155	0.059103087	0.07501495	0.07601151	0.085368656	0.07222469	0.098664805
a29	0.05570966	0.055972584	0.029389694	0.041554973	0.0911655	0.09811477	0.0933571	0.09494843	0.06646588	0.07535847	0.07541044	0.06320287	0.04578064	0.025617681	0.026229244	0.03148795	0.03023412
a35	0.03044962	0.039612062	0.029248098	0.03340118	0.06990646	0.09413157	0.09811087	0.08337672	0.086014785	0.08844261	0.10240034	0.0865849	0.057689015	0.027630752	0.027875293	0.025178794	0.019946977
a31	0.043113213	0.05744408	0.040844373	0.050261654	0.083491944	0.08851854	0.09947539	0.08263589	0.0675065	0.07230955	0.086202204	0.07174238	0.052593417	0.022193056	0.024446582	0.03407806	0.023143075
a39	0.054351825	0.051289674	0.04184982	0.04041991	0.04672381	0.07044355	0.09167449	0.0669836	0.07639752	0.0959736	0.1224202	0.09836303	0.058869965	0.026652036	0.024190415	0.017628284	0.015768254
a29	0.042328868	0.051727995	0.052978266	0.0528374	0.054847486	0.07542506	0.09937544	0.082211286	0.07562751	0.085358694	0.11135826	0.08474175	0.055165347	0.02349815	0.019154564	0.01683341	0.01653048
a11	0.042145956	0.04796969	0.047491033	0.047698755	0.057976317	0.081877954	0.1146326	0.082255006	0.07698298	0.082360916	0.10034953	0.076948866	0.055198308	0.025220426	0.021408996	0.019719029	0.019763708
a24	0.04116807	0.050098043	0.05475979	0.05538521	0.062857084	0.07985846	0.12019333	0.07896431	0.07739663	0.07397887	0.09138098	0.06935726	0.05225453	0.023715809	0.021143235	0.024125332	0.02336299
a31	0.04079062	0.04373778	0.05508281	0.05863163	0.074624225	0.08144637	0.11039809	0.06990966	0.08364103	0.0741238	0.086354345	0.0634809	0.049099162	0.023971472	0.027058586	0.030480646	0.027168803
a28	0.03490611	0.04783792	0.047147457	0.05132651	0.06338623	0.07506556	0.0943326	0.08116977	0.07927583	0.08324213	0.11565139	0.0899826	0.054463375	0.019496616	0.01834972	0.024311915	0.02005431
a31	0.050090913	0.077595234	0.09254224	0.0877922	0.07013769	0.07594213	0.07973367	0.08592637	0.058810852	0.06809602	0.06720405	0.04561457	0.034019526	0.023572227	0.022928892	0.030656654	0.029336821
a0	0.036969364	0.054198872	0.055977724	0.059615158	0.060249038	0.06862561	0.08133098	0.08042549	0.07894565	0.08681866	0.114620365	0.08988551	0.05082349	0.019813607	0.018735515	0.024200188	0.018764783
a20	0.0484508	0.0642411	0.08444057	0.08362007	0.07729837	0.08713938	0.092060015	0.085750744	0.059836093	0.06413099	0.06483384	0.04608405	0.03213361	0.02257503	0.022346644	0.033140864	0.03191779
a31	0.045777943	0.06463142	0.07012745	0.06936378	0.06304482	0.07687718	0.11933248	0.07636662	0.07155559	0.06439902	0.0737586	0.054192316	0.043885946	0.023479043	0.022486866	0.030725583	0.029995276
