 	la	macchina	si	è	rotta	e	vuole	riparate	dal	meccanico	</S>
a31	0.04253671	0.04165301	0.04182846	0.042238247	0.044705197	0.04752707	0.05077561	0.0588258	0.12621266	0.29422075	0.20947652
a23	0.07391988	0.054027952	0.07997715	0.10468841	0.12690319	0.13843887	0.13660249	0.103338316	0.056530524	0.061516475	0.064056754
a31	0.04119168	0.030137036	0.035025336	0.07725228	0.11877227	0.11904894	0.120919526	0.09206235	0.083002746	0.10874042	0.17384739
a37	0.13180739	0.0932724	0.08088381	0.108483806	0.11265483	0.10577942	0.10636609	0.08783733	0.056352336	0.06238569	0.05417692
a39	0.0895646	0.07619869	0.060863864	0.10649741	0.13206604	0.13242756	0.13241799	0.08059245	0.059123818	0.069190495	0.06105699
a17	0.0892008	0.077339314	0.059411645	0.10772856	0.13870881	0.13264409	0.12659912	0.069756515	0.06836364	0.077494	0.052753493
a11	0.08506747	0.072296284	0.05817945	0.10523391	0.14014295	0.1320282	0.12513112	0.06393551	0.07949554	0.08661489	0.051874697
a31	0.14517131	0.10767366	0.06472381	0.107815206	0.10985414	0.11538291	0.12222982	0.07020976	0.058683265	0.06265157	0.035604626
a20	0.09181855	0.07683781	0.051869474	0.103656106	0.1395118	0.12812567	0.11537304	0.06796321	0.075897194	0.08447648	0.06447071
a31	0.11033798	0.074127495	0.068538874	0.12739973	0.1424362	0.12940502	0.10958217	0.07224031	0.05957079	0.06767076	0.038690615
a24	0.09922856	0.088760674	0.054197922	0.093359284	0.1313098	0.122958645	0.1112504	0.059686378	0.07870218	0.091495976	0.069050185
a31	0.113641515	0.079568066	0.0640061	0.12479061	0.14358653	0.13837886	0.12708785	0.0666635	0.0518068	0.04961341	0.040856827
a8	0.11941105	0.108416155	0.059650715	0.08904799	0.11885559	0.12016753	0.11423409	0.05692353	0.07119253	0.08247447	0.05962641
a31	0.13345358	0.0888889	0.06196478	0.09961441	0.13460119	0.12977108	0.11518417	0.056282416	0.071683474	0.06448059	0.044075403
a24	0.11365494	0.10327252	0.07642544	0.10099204	0.12100873	0.12088578	0.10504416	0.051284663	0.066937126	0.07899511	0.061499383
a6	0.15056519	0.118655235	0.06404251	0.09835755	0.12054404	0.13508606	0.14209318	0.057489805	0.03948449	0.034818888	0.038862992
a31	0.103619024	0.10324613	0.067744195	0.066964336	0.08870776	0.10513641	0.10771244	0.042596933	0.09130631	0.12943009	0.09353638
a20	0.1289185	0.10626248	0.07660141	0.11614127	0.11950158	0.11104559	0.09469058	0.069404334	0.057907607	0.07196332	0.04756336
a31	0.14613545	0.12339132	0.070730835	0.10262607	0.11399192	0.13017838	0.12546407	0.062903486	0.038655464	0.04414761	0.04177539
a23	0.13999563	0.124802954	0.076508425	0.08919375	0.110374145	0.11636959	0.10813382	0.054889638	0.051490255	0.071939744	0.056302097
a28	0.122923926	0.12041605	0.07574031	0.07539	0.09739581	0.12549123	0.12665366	0.041613277	0.060745496	0.080239445	0.0733908
a31	0.05734329	0.056973435	0.052951805	0.061919507	0.09278674	0.100129046	0.0942673	0.039108988	0.09461413	0.18438554	0.1655202
a0	0.14217941	0.10718167	0.07870994	0.12247938	0.11449057	0.09832504	0.08438693	0.081824526	0.05179115	0.069452494	0.049178854
a28	0.093393065	0.0919568	0.06311091	0.059978236	0.07844446	0.10249312	0.10020638	0.04124259	0.08044127	0.13995568	0.14877746
a35	0.05200888	0.051476657	0.046047702	0.054716963	0.090405926	0.096343905	0.08475708	0.0361491	0.109956585	0.19805416	0.18008311
a8	0.047027767	0.04635762	0.038551927	0.043652907	0.07762032	0.09192105	0.08616702	0.03479017	0.11864266	0.2215498	0.19371876
a20	0.041624844	0.040454913	0.03292991	0.039324474	0.07409394	0.0942681	0.096346214	0.046132457	0.11908055	0.19867276	0.21707185
a31	0.04088233	0.039965235	0.041905537	0.07390189	0.112224266	0.098952614	0.08484027	0.048224963	0.110759355	0.17761679	0.17072676
a37	0.15447131	0.11568174	0.07640758	0.11449364	0.10108777	0.08645856	0.080727465	0.08448021	0.057788927	0.07379119	0.054611634
a31	0.043039616	0.041921705	0.03852232	0.042351443	0.07365187	0.072065316	0.057084776	0.02776909	0.14814836	0.25356385	0.20188165
a37	0.15592566	0.11738106	0.074255496	0.104552984	0.10678465	0.10000564	0.09231333	0.08405143	0.048340898	0.064589486	0.051799327
a19	0.047098648	0.04621994	0.043090627	0.042910434	0.055668246	0.0557705	0.045585517	0.02590554	0.15297592	0.27705503	0.20771955
a35	0.051893767	0.05108406	0.04538004	0.04412725	0.051614404	0.059696537	0.056228194	0.030801222	0.12846583	0.26746392	0.21324474
a20	0.048301537	0.04786613	0.04207493	0.043031022	0.06599843	0.07795703	0.072666086	0.03204459	0.11575338	0.24271163	0.21159522
a31	0.045831077	0.04504306	0.043677818	0.0569121	0.10181163	0.094275385	0.0774034	0.034208782	0.11262543	0.19352633	0.194685
a39	0.15441725	0.11558215	0.0723633	0.0972683	0.10615576	0.10468198	0.09850826	0.08400972	0.048086416	0.0647607	0.0541662
a31	0.048472617	0.047352966	0.04369425	0.04313076	0.05095268	0.050678793	0.04184955	0.026785878	0.15570422	0.2822293	0.20914899
a28	0.16522968	0.1241069	0.07774687	0.07887389	0.102481484	0.11221845	0.10872968	0.06563857	0.0466135	0.061194938	0.057166014
a20	0.059006624	0.05689909	0.054104503	0.053025957	0.053779922	0.053018734	0.04645202	0.03394537	0.14710982	0.26334074	0.17931718
a8	0.058043774	0.05688552	0.05408094	0.053118866	0.05506667	0.056728676	0.05170392	0.03460199	0.12461567	0.25829434	0.19685961
a13	0.060757376	0.060353603	0.050309427	0.047921516	0.048997313	0.056126304	0.053687103	0.041382838	0.1136977	0.29526794	0.17149888
a44	0.04897833	0.04699057	0.046207663	0.04621588	0.048593983	0.049652502	0.048709244	0.037222836	0.15294182	0.2658811	0.20860608
</S>	0.050793253	0.050435573	0.043519333	0.041915216	0.04444009	0.05162096	0.05042053	0.0393107	0.120219395	0.30846348	0.19886144
