 	la	sorella	mia	si	non	è	venuta	ancora	ancora	qui	</S>
a31	0.055863574	0.054826673	0.054425918	0.057361282	0.061610643	0.06068044	0.09561237	0.077817485	0.1321766	0.1859999	0.16362509
a14	0.07471003	0.05421529	0.06950882	0.12080955	0.13157585	0.122947276	0.1882075	0.084283926	0.054681167	0.052914128	0.046146546
a11	0.048087854	0.042217463	0.038418088	0.106010966	0.14573723	0.13419354	0.16901283	0.09368944	0.06103192	0.08053153	0.0810691
a31	0.078300275	0.055737667	0.064651646	0.13625927	0.15939286	0.14315088	0.12824148	0.07818627	0.048024155	0.056174222	0.051881257
a46	0.13444497	0.07466237	0.08077016	0.11713328	0.102070026	0.09723206	0.118227184	0.06914588	0.06658918	0.08102208	0.058702733
a33	0.05031654	0.04405155	0.042823043	0.10432708	0.13653593	0.12327281	0.20817807	0.10272426	0.07405969	0.064001784	0.049709257
a23	0.05921245	0.052359194	0.044012204	0.097971305	0.13106829	0.12690096	0.21579841	0.09807049	0.06803312	0.059822336	0.046751224
a31	0.050579138	0.046200104	0.035756912	0.081174605	0.11578961	0.11176082	0.21081203	0.113162085	0.08126793	0.08531589	0.068180814
a21	0.16225684	0.102413476	0.101652935	0.121280335	0.104571745	0.0838488	0.11387518	0.057407036	0.04644388	0.058170684	0.048079096
a24	0.11478897	0.09550654	0.06365776	0.10274827	0.121661276	0.11422163	0.16014567	0.07842759	0.053523984	0.052301247	0.043017067
a46	0.1086722	0.09633581	0.0611978	0.088814616	0.118485756	0.119664095	0.14922515	0.081145324	0.06026707	0.057896197	0.058296
a20	0.052684225	0.048671547	0.041654695	0.0810924	0.11869949	0.11346162	0.20545466	0.101601765	0.086470984	0.08393858	0.06627004
a31	0.07046542	0.06043492	0.05685001	0.11970667	0.15567707	0.1510815	0.1302049	0.07363005	0.04963968	0.06482982	0.06747999
a7	0.16354932	0.0948258	0.08295155	0.105424546	0.08486952	0.07483761	0.113967545	0.07638088	0.06948137	0.07389908	0.059812795
a10	0.07271792	0.06865614	0.05091613	0.07019121	0.10465225	0.101884425	0.15818249	0.09327638	0.0829998	0.09833729	0.09818603
a31	0.06345829	0.056529425	0.048789974	0.1104655	0.14736018	0.13912684	0.12541369	0.076534145	0.059302956	0.080587745	0.09243124
a0	0.18294013	0.11143509	0.08422735	0.09820822	0.08258695	0.07277111	0.111395776	0.067896836	0.05998473	0.06989853	0.058655266
a31	0.06740108	0.06461402	0.04797862	0.057935964	0.08775385	0.08801628	0.1345008	0.0775296	0.07734227	0.14392483	0.1530027
a37	0.18547055	0.11603056	0.08918486	0.10962076	0.086090006	0.07590636	0.104667395	0.058733597	0.0496227	0.06799762	0.05667568
a20	0.08966457	0.08226793	0.06279375	0.07016493	0.09678288	0.09538798	0.12994272	0.08323966	0.06593835	0.10699615	0.116821125
a37	0.062698774	0.059242617	0.048444744	0.06264938	0.09405823	0.09213946	0.12125297	0.078146644	0.07643664	0.14258654	0.16234405
a13	0.058801237	0.054375872	0.04691882	0.070968345	0.10542156	0.10291177	0.11818171	0.07942751	0.07415953	0.13346472	0.15536888
a39	0.05273887	0.050204553	0.041670404	0.052485853	0.07530025	0.07663544	0.11480096	0.06933535	0.08903955	0.18631102	0.19147782
a17	0.055864226	0.052509572	0.045886926	0.065980636	0.098849036	0.09930338	0.12164806	0.076446	0.07516863	0.14269117	0.16565232
a28	0.060552683	0.0583529	0.04822135	0.05459425	0.07212082	0.07245536	0.13178109	0.07263457	0.07920548	0.16875209	0.18132941
a31	0.048104834	0.04667001	0.044247776	0.05230804	0.06828119	0.071671024	0.13281891	0.078364074	0.0925439	0.17871387	0.18627639
a0	0.18822302	0.114834234	0.082049616	0.093638994	0.10096977	0.08889914	0.09669884	0.06506116	0.04729125	0.06358423	0.05874969
a13	0.070655786	0.068555474	0.061824884	0.06036834	0.06541077	0.06447383	0.101108655	0.05958588	0.10478571	0.18064661	0.16258402
a31	0.051698204	0.05082313	0.047817275	0.048792098	0.053695083	0.054164775	0.12793319	0.06556315	0.10721801	0.20407243	0.18822272
a37	0.17811134	0.11325359	0.08461979	0.09500781	0.10414337	0.09175152	0.095439985	0.07082191	0.048811816	0.0605868	0.057452105
a8	0.060386587	0.058378268	0.054806873	0.05128676	0.05274558	0.052253425	0.112070374	0.06887923	0.13368577	0.18982738	0.16567974
</S>	0.08350784	0.081903934	0.064071886	0.058996785	0.06697149	0.064432256	0.0937818	0.05440445	0.08042832	0.18666226	0.16483903
