 	volevo	Maria	domani	di	venire	da	me	</S>
a20	0.107908525	0.084411494	0.09153998	0.12841643	0.15046798	0.15402135	0.12628676	0.15694743
a24	0.16398507	0.11953431	0.112789825	0.13946374	0.08838167	0.12128949	0.11455607	0.13999978
a31	0.24739651	0.16993947	0.14186607	0.14225668	0.054321818	0.07416372	0.08537802	0.08467766
a17	0.46461138	0.22775444	0.115774654	0.06865973	0.031455014	0.029825805	0.035966042	0.02595295
a31	0.30638528	0.13672127	0.105806515	0.1006891	0.058330636	0.088176005	0.10194328	0.101947986
a37	0.3120966	0.26551306	0.1734154	0.09841016	0.03914377	0.036169387	0.044225864	0.031025788
a10	0.30674627	0.2095983	0.12929173	0.091299765	0.055770684	0.05992302	0.08745542	0.059914816
a31	0.2883171	0.19773905	0.12260514	0.090698354	0.061192032	0.068319574	0.09859143	0.07253725
a20	0.3073859	0.20572843	0.12851639	0.08058543	0.05544829	0.070463255	0.09209716	0.059775174
a33	0.2683925	0.16425492	0.111036025	0.08452955	0.08243663	0.09853526	0.11044548	0.080369614
a20	0.22651236	0.1836063	0.13833873	0.09946026	0.07404032	0.07604636	0.099359594	0.10263608
a31	0.28209525	0.20868647	0.13709125	0.08384943	0.05246906	0.064397365	0.09236398	0.0790472
a5	0.30723837	0.19628102	0.130088	0.07645611	0.056232397	0.069769755	0.1022214	0.061712947
a17	0.29743162	0.17019069	0.09699383	0.06759661	0.07354693	0.09195047	0.119821064	0.082468815
a11	0.24688914	0.19140583	0.13939367	0.08977908	0.060218334	0.06307179	0.10863816	0.10060401
a10	0.26479566	0.21730219	0.15627432	0.088904075	0.040213145	0.051202144	0.095367864	0.08594059
a31	0.26765364	0.20327707	0.15027067	0.088480584	0.0393764	0.048371125	0.10124899	0.10132151
a24	0.32124943	0.20937179	0.12857701	0.06965409	0.051448196	0.065832935	0.09032609	0.06354044
a46	0.20801608	0.16562366	0.13847893	0.104225405	0.071095586	0.06782379	0.10941129	0.13532528
a20	0.20312615	0.17263521	0.1603549	0.13713337	0.07065598	0.066711046	0.08126761	0.10811577
a31	0.16456781	0.14011551	0.14418213	0.16508846	0.08549818	0.077142335	0.0868458	0.1365598
a20	0.30256882	0.220955	0.13816577	0.09292555	0.047609273	0.047975946	0.07072237	0.079077266
a31	0.17105603	0.13414344	0.15070155	0.17454384	0.07624348	0.07697948	0.094172105	0.12216005
</S>	0.29744387	0.23109774	0.14461981	0.09471934	0.049148005	0.048865005	0.060733136	0.07337306
