 	se	avessi	visto	il	tempo	avessi	visto	le	nuvole	e	non	avevo	uscito	per	bagnarmi	</S>
a20	0.044876635	0.044639032	0.04459609	0.044821706	0.05064123	0.04991517	0.04868103	0.047465734	0.046148535	0.04531818	0.061344057	0.092566475	0.094535075	0.10416308	0.089065015	0.09122295
a11	0.03225777	0.030421404	0.034373242	0.04465336	0.10320371	0.11025482	0.08830109	0.08471364	0.08098791	0.057897195	0.047918186	0.06638795	0.044991203	0.076718494	0.03959808	0.057321947
a38	0.056062315	0.05234625	0.05721054	0.06858624	0.09241189	0.110052735	0.12180018	0.12060365	0.09616848	0.046928693	0.037088003	0.032356776	0.028378284	0.03526335	0.019654704	0.02508788
a37	0.060280267	0.056184202	0.06025	0.06770452	0.07426487	0.088820934	0.12691788	0.14374448	0.09839542	0.044564877	0.037130382	0.029303957	0.035566226	0.029339641	0.019618783	0.027913556
a11	0.08529951	0.0651345	0.061302386	0.06579769	0.06326601	0.07855771	0.120016724	0.14847225	0.10006209	0.045875564	0.03651431	0.024588417	0.03685847	0.026352538	0.017536625	0.024365189
a13	0.07227463	0.06324318	0.065937296	0.06969748	0.07999005	0.098075725	0.121511884	0.13516004	0.09775734	0.046718884	0.031089582	0.019892978	0.02841083	0.029579574	0.019172205	0.021488367
a37	0.049867276	0.043506585	0.052047372	0.06820425	0.0945616	0.113900326	0.14422484	0.14597374	0.09489183	0.03993195	0.028754463	0.024590604	0.026131704	0.0320513	0.017415334	0.02394681
a31	0.089204036	0.05966135	0.05744147	0.063178316	0.07471546	0.08609822	0.12468817	0.15146047	0.091494806	0.040335625	0.02938981	0.022177417	0.04094429	0.025253592	0.016842166	0.0271148
a24	0.08724862	0.06498636	0.07175427	0.066649236	0.07777334	0.08290314	0.098427795	0.13326807	0.08484346	0.046824235	0.029645197	0.020855768	0.045995582	0.028171217	0.0263612	0.034292527
a31	0.056607053	0.041269377	0.042067196	0.05490289	0.08862505	0.10776871	0.13494126	0.13756302	0.09857759	0.041152015	0.03658242	0.036281925	0.036516413	0.038681585	0.024547959	0.023915539
a39	0.07337224	0.05379213	0.062726155	0.06765158	0.08238992	0.089777134	0.113222785	0.141208	0.08280852	0.043827236	0.0325457	0.026333446	0.043329984	0.031054579	0.025159426	0.030801207
a31	0.064654164	0.04999772	0.060071006	0.07283464	0.07307698	0.080676295	0.10006067	0.11986342	0.079893515	0.046992123	0.043462496	0.03437569	0.053390305	0.039985355	0.040616717	0.040048864
a13	0.06433849	0.041677427	0.043286122	0.05583769	0.088090815	0.1028749	0.13412885	0.15154795	0.09079649	0.039207686	0.033276267	0.033712283	0.036828153	0.0357733	0.022576582	0.026046924
a41	0.06537784	0.04680307	0.049371	0.062316872	0.08325274	0.08852643	0.10528752	0.11575926	0.0788671	0.04954889	0.04474378	0.037489958	0.05268189	0.04070837	0.03508853	0.04417667
a33	0.07048909	0.048634086	0.049665548	0.05941944	0.09679001	0.10140112	0.10481671	0.106752716	0.07277249	0.04908469	0.04140953	0.036031917	0.049153127	0.037548333	0.03189629	0.044134907
a31	0.07806646	0.05510484	0.05348265	0.05732123	0.11653993	0.12153493	0.10591967	0.100867726	0.06340039	0.043596018	0.0320213	0.029821599	0.045119897	0.030909723	0.025323516	0.0409701
a37	0.07194117	0.047680475	0.048055917	0.064135484	0.114512324	0.13157472	0.11849694	0.10883196	0.07363972	0.037222877	0.034529988	0.032558847	0.029980503	0.038109947	0.024592176	0.024136899
a31	0.052881964	0.046315197	0.05559048	0.071807474	0.08213324	0.08959779	0.10488783	0.10501624	0.0713202	0.047977295	0.046758123	0.04327107	0.049302835	0.046527527	0.041818075	0.04479464
a11	0.07156416	0.04443623	0.04035641	0.04947988	0.089640185	0.11327147	0.13070773	0.13520274	0.08815602	0.038688775	0.035079125	0.03619576	0.039467115	0.03941798	0.021712009	0.026624434
a0	0.055290736	0.045467883	0.051509224	0.07048372	0.07449985	0.0841878	0.1133664	0.1148398	0.07782778	0.04771193	0.046728853	0.042915087	0.047131687	0.047250446	0.03832055	0.042468328
a31	0.08511676	0.056994677	0.05250538	0.053968668	0.0892473	0.096780896	0.09424253	0.11088117	0.07346181	0.04648065	0.03621468	0.03850947	0.06084603	0.032540783	0.027970059	0.044239122
a28	0.085735045	0.055972323	0.051658068	0.05805099	0.10627887	0.12402326	0.10550394	0.10028477	0.07170762	0.04129251	0.034240544	0.033793524	0.036926337	0.039799962	0.025363144	0.029369153
a31	0.06194051	0.046129666	0.048144404	0.060972877	0.084231295	0.093123026	0.11402157	0.11640934	0.0763065	0.047534455	0.0432828	0.040239166	0.04859714	0.042166665	0.03290726	0.043993358
a41	0.089548916	0.05996851	0.05252662	0.05507331	0.0964815	0.117506705	0.10061283	0.098166384	0.072464146	0.04324534	0.0352233	0.03725032	0.041898407	0.042650484	0.02669807	0.030685145
a31	0.06811798	0.047996905	0.048238788	0.05812607	0.08470357	0.09528611	0.11597752	0.11770997	0.078084156	0.04685061	0.039858684	0.03873044	0.048786044	0.03892692	0.029415831	0.043190446
a20	0.0939711	0.066622645	0.05919214	0.05842378	0.095081404	0.1105058	0.091664426	0.08871622	0.06646167	0.043024693	0.033408638	0.03802952	0.043798614	0.04320973	0.029679773	0.03820987
a24	0.06705589	0.048586614	0.049254976	0.064928725	0.08038697	0.09657516	0.116427876	0.11031167	0.07604505	0.048828702	0.045011025	0.04000865	0.04132814	0.045447305	0.031356033	0.038447212
a46	0.09318157	0.05669016	0.051760554	0.058483932	0.07872155	0.09312492	0.09684471	0.109472945	0.0800055	0.04082369	0.035409026	0.045741085	0.059675924	0.037775382	0.026645195	0.035643805
a31	0.09461805	0.07042641	0.06113229	0.06543734	0.07510324	0.09540762	0.101925306	0.107801266	0.07549745	0.03225517	0.0309727	0.044872526	0.054295663	0.042360656	0.024253108	0.023641163
a0	0.08103068	0.06112198	0.059472356	0.063964285	0.100598104	0.10886018	0.099246435	0.092838556	0.06735506	0.043517258	0.034189507	0.03298604	0.03579603	0.043925423	0.030924458	0.04417363
a18	0.08793831	0.058758743	0.050591085	0.05537354	0.07811989	0.09923361	0.10708203	0.11077104	0.086103916	0.041422363	0.03446781	0.043057855	0.050639737	0.042280372	0.024308361	0.02985136
a17	0.064001456	0.056826964	0.054702874	0.058913656	0.11019678	0.12965883	0.09108397	0.088008694	0.073208876	0.03907223	0.02864969	0.045816775	0.050185964	0.04683161	0.03119055	0.031651013
a23	0.05167821	0.04785943	0.046830073	0.04842633	0.12193862	0.13599047	0.0976975	0.09385573	0.08647163	0.044193327	0.028660282	0.045452096	0.04576822	0.04559032	0.027724667	0.031863075
a28	0.044352543	0.041678518	0.04181997	0.04375197	0.1269823	0.13527872	0.09165711	0.085890174	0.08236643	0.04780198	0.03102835	0.05376017	0.05304832	0.052638907	0.028921824	0.039022684
a31	0.043465603	0.04116231	0.0435751	0.049369216	0.118505925	0.1300783	0.10807251	0.10361594	0.087524965	0.04554517	0.032232694	0.045266684	0.036931273	0.047655392	0.030101618	0.0368973
a37	0.07936468	0.065820344	0.07236372	0.076082624	0.06705111	0.07740856	0.08143629	0.10063561	0.08104527	0.05936468	0.047615077	0.0301668	0.03700211	0.040168077	0.048805166	0.035669938
a31	0.049843475	0.04526572	0.04672087	0.048244823	0.13302658	0.14824148	0.09983682	0.08570334	0.0637132	0.041886	0.027573412	0.044323817	0.04415507	0.042796098	0.030630074	0.048039243
a18	0.08492227	0.06424566	0.06270482	0.06730642	0.06910144	0.07857839	0.08147264	0.1019962	0.08459193	0.06263428	0.04978851	0.028369714	0.03887061	0.040922564	0.04546879	0.03902579
a31	0.05819114	0.053798802	0.053984404	0.056310687	0.11144773	0.12464209	0.0835597	0.07613187	0.05734444	0.03268162	0.03228816	0.06183944	0.06392137	0.052582115	0.039157826	0.042118553
a20	0.092558205	0.06926976	0.06424707	0.06211637	0.07825852	0.08773343	0.085379966	0.087780625	0.074889965	0.05952592	0.04411094	0.027485555	0.038132656	0.039753925	0.037823252	0.05093391
a31	0.06519467	0.062858045	0.061882634	0.061151925	0.0901011	0.099305585	0.07197775	0.06598516	0.047820862	0.0328756	0.039036028	0.07056907	0.07276044	0.059679642	0.048225276	0.05057616
a20	0.10898869	0.0766376	0.06939809	0.06412527	0.08142064	0.09300095	0.075441286	0.07029973	0.061456252	0.04804621	0.038317584	0.03654387	0.045119416	0.04442168	0.037250906	0.049531776
a31	0.066821635	0.06526802	0.06434857	0.063573435	0.07329544	0.07835326	0.06787524	0.0646247	0.049066924	0.03301047	0.044983108	0.07864486	0.080230094	0.06499905	0.052481167	0.052424002
a46	0.11390716	0.08068742	0.07366356	0.06813324	0.075454295	0.08753568	0.07421803	0.06635678	0.054442886	0.042157985	0.0366517	0.042139314	0.050064474	0.05002016	0.038719043	0.045848247
a31	0.061573826	0.059561364	0.05900989	0.060501765	0.0650671	0.06839846	0.063709766	0.06270535	0.055744827	0.03408478	0.05042194	0.09562296	0.09111796	0.07359782	0.052080106	0.046802048
