 	la	donna	è	capace	pulire	deve	pulire	la	casa	ogni	giorno	</S>
a31	0.059817206	0.05968061	0.05957336	0.0619539	0.06342008	0.06771834	0.06340792	0.06351197	0.07079646	0.13566205	0.1418266	0.15263154
a24	0.057787586	0.04919159	0.07635683	0.1340694	0.11732537	0.10157514	0.09962966	0.109093145	0.09045552	0.054305714	0.055614155	0.054595888
a31	0.049771767	0.040774144	0.043574397	0.14790662	0.107960135	0.1028986	0.091192156	0.100891955	0.093384475	0.08052059	0.067912765	0.07321237
a8	0.11912873	0.05976786	0.083738424	0.19834398	0.11140982	0.13401766	0.09395675	0.06298824	0.035745088	0.044867992	0.027637644	0.028397752
a20	0.06266807	0.051101442	0.052713685	0.13920966	0.1162625	0.13311434	0.1131018	0.10225018	0.068552785	0.05545659	0.05148886	0.054080017
a31	0.12806419	0.07287052	0.08403943	0.1648295	0.0944296	0.10897497	0.09001763	0.08865089	0.06170282	0.032027807	0.03802962	0.03636302
a8	0.08971429	0.05623082	0.06607264	0.18316925	0.10631125	0.15382554	0.11206317	0.08177969	0.04253791	0.041702233	0.031910833	0.034682367
a31	0.09828283	0.06224787	0.06110431	0.12946449	0.10319259	0.14272054	0.10337405	0.096486256	0.06290323	0.044029243	0.048311856	0.047882732
a20	0.09119024	0.07924428	0.07345096	0.1649167	0.086503774	0.1168142	0.093363106	0.097801164	0.0665408	0.03892496	0.043623563	0.04762621
a31	0.10028282	0.065092854	0.08197779	0.14952737	0.11879412	0.1356771	0.111481994	0.07554274	0.0495542	0.034671783	0.03906101	0.038336217
a20	0.10568753	0.08073696	0.059881303	0.14737532	0.09014033	0.122048475	0.09657442	0.09082834	0.06269238	0.040408548	0.048632216	0.054994207
a41	0.10156103	0.06592541	0.078451306	0.14813013	0.1190403	0.1362122	0.111840196	0.07528166	0.049758837	0.0349823	0.039727096	0.03908952
a11	0.11375991	0.06816724	0.0630457	0.106053546	0.10328005	0.13396594	0.10762301	0.1023663	0.06156235	0.039839327	0.049623523	0.050713163
a6	0.119640484	0.069149256	0.05778715	0.111659296	0.10299471	0.11043261	0.1037796	0.108121485	0.073086716	0.038550243	0.05277816	0.052020267
a31	0.097181626	0.07916179	0.06902654	0.09445328	0.08244699	0.12276175	0.10170364	0.10717537	0.06763993	0.0703014	0.050942723	0.057204966
a24	0.11987184	0.08609566	0.07436986	0.1560623	0.0920093	0.116361596	0.09029525	0.08535195	0.060650676	0.037982598	0.040053155	0.040895846
a31	0.1158609	0.07536957	0.06500474	0.11288441	0.09527736	0.118784785	0.098993115	0.104231894	0.07312047	0.03974719	0.051196635	0.04952892
a8	0.12827945	0.094500914	0.0712548	0.12447981	0.08064285	0.118297264	0.086291395	0.09169331	0.067284405	0.042343352	0.046444837	0.048487674
a31	0.1399837	0.08730111	0.067027755	0.10249836	0.08905349	0.11471676	0.093849525	0.09608313	0.05975868	0.050184168	0.048664324	0.050878976
a20	0.10979169	0.08775905	0.080488615	0.11084156	0.0944202	0.120281905	0.09578417	0.08865552	0.06197207	0.045422573	0.04937642	0.055206295
a13	0.12302569	0.08196563	0.06526638	0.11819962	0.09467602	0.104378015	0.09517681	0.099875934	0.07059831	0.039166324	0.053266104	0.05440515
a28	0.103022106	0.08692424	0.06321875	0.09172171	0.07650285	0.10391667	0.09162615	0.09754739	0.061120912	0.06531	0.07149045	0.087598756
a29	0.061889444	0.059555907	0.053219855	0.09702966	0.09490847	0.11649269	0.09777757	0.09742568	0.066562	0.064587064	0.087778695	0.10277299
a31	0.05216753	0.048222363	0.049237516	0.1360251	0.09740694	0.12665613	0.09508097	0.08037387	0.052055787	0.06154213	0.09098557	0.11024607
a37	0.12932795	0.08721909	0.089609936	0.1637537	0.109676935	0.11398896	0.08630745	0.05851227	0.047842123	0.037328552	0.03881951	0.037613504
a31	0.06351026	0.05687288	0.047945786	0.10905708	0.090101145	0.122621834	0.08624069	0.07274633	0.048334297	0.07035298	0.102472104	0.12974463
a28	0.12756488	0.09078865	0.08183795	0.145274	0.10718262	0.11292011	0.094805874	0.06702344	0.05165579	0.039684433	0.040806495	0.040455773
a31	0.07511337	0.06862192	0.055801183	0.09408482	0.078995526	0.11295597	0.08279876	0.075262025	0.047950022	0.0739867	0.10371423	0.1307155
a24	0.13047719	0.09327933	0.07870556	0.10897293	0.10436442	0.11072467	0.10188749	0.0817805	0.05695467	0.044515684	0.043131813	0.045205735
a31	0.09416735	0.08758212	0.072220445	0.09149398	0.065926254	0.093546525	0.079347424	0.07296457	0.05166449	0.07455843	0.099389195	0.1171393
a20	0.1277228	0.090646684	0.07925662	0.090597786	0.09719473	0.11394358	0.100447066	0.090869375	0.060624562	0.04841331	0.0470961	0.053187363
a31	0.090949565	0.08648783	0.07682729	0.08926897	0.05950149	0.098515145	0.07061276	0.06280192	0.049894802	0.08303647	0.108123735	0.12398009
a17	0.14091972	0.09990264	0.08479322	0.086018756	0.0774584	0.11414321	0.093838036	0.0852233	0.05492435	0.05385634	0.047724478	0.061197504
</S>	0.08271334	0.08100462	0.07138818	0.08075866	0.066291064	0.065581545	0.06636868	0.06700653	0.06364077	0.09277989	0.12944399	0.13302268
