 	se	vuoi	vivere	non	essere	grasso	bisogna	mangiare	poco	</S>
a31	0.053252	0.07226623	0.056660492	0.07535067	0.060193818	0.077610806	0.08828282	0.141926	0.17595074	0.19850641
a20	0.07233101	0.1471013	0.10995772	0.14120123	0.083120175	0.13631034	0.11075608	0.07957873	0.06574461	0.05389881
a31	0.073039316	0.13803601	0.08367283	0.12462954	0.10179494	0.113307424	0.122823045	0.08878442	0.08048597	0.07342653
a28	0.13079566	0.17749526	0.11484031	0.093264595	0.12251131	0.09654218	0.07374649	0.07552949	0.062313356	0.052961428
a37	0.122038774	0.13530521	0.09729454	0.1299493	0.11680711	0.12473941	0.076861024	0.0914383	0.05990658	0.04565975
a24	0.13956426	0.13061994	0.11050671	0.13370791	0.12551446	0.12848015	0.06906599	0.075466774	0.04793226	0.039141566
a31	0.14773972	0.086557485	0.104048744	0.13395457	0.12616964	0.123746194	0.095030196	0.065819874	0.058906276	0.058027275
a20	0.11582018	0.10267363	0.08535379	0.11766598	0.110662945	0.110579036	0.096426554	0.10270669	0.07644773	0.08166344
a1	0.13548441	0.12066921	0.13629302	0.1213258	0.147038	0.11255012	0.06356125	0.06127376	0.051529318	0.050275065
a31	0.15351449	0.08466739	0.10143736	0.13452515	0.13040651	0.11196024	0.09024619	0.063403495	0.063802466	0.06603668
a28	0.14266914	0.10030039	0.08681742	0.10865633	0.11762521	0.09959948	0.08441786	0.10543303	0.07436177	0.08011932
a24	0.14580008	0.10826668	0.13613695	0.120101385	0.14818893	0.11351702	0.063270904	0.058430217	0.05331117	0.052976668
a28	0.17682603	0.08408006	0.09652474	0.13088787	0.13401133	0.108854696	0.08984581	0.055992655	0.060101133	0.06287573
a24	0.18085203	0.081595875	0.08288963	0.11860182	0.12313515	0.10023853	0.09793999	0.0749342	0.06861038	0.07120244
a46	0.1736955	0.082032144	0.067859195	0.10803406	0.10593713	0.09113656	0.10071397	0.10534319	0.08497693	0.08027132
a14	0.067614414	0.07567459	0.046604708	0.11169529	0.091565795	0.09627915	0.13051097	0.16565998	0.11563747	0.098757595
a31	0.078861214	0.11150307	0.06879082	0.11230547	0.07445731	0.098911084	0.12299455	0.10947882	0.10630762	0.11638999
a11	0.14861338	0.12644649	0.116718344	0.0817286	0.1299905	0.094215505	0.07892007	0.09267588	0.071206845	0.059484422
a31	0.114501394	0.07363874	0.052958425	0.090935424	0.08847182	0.077314235	0.11380984	0.12662159	0.12062674	0.14112176
a47	0.18221052	0.10782553	0.10747706	0.088721596	0.123157434	0.0989746	0.0741672	0.09534588	0.06633194	0.05578822
a31	0.12756617	0.08916941	0.049250714	0.10031006	0.085890464	0.08477518	0.121597424	0.15087952	0.09606774	0.09449329
a24	0.16668804	0.10204766	0.118655056	0.11758286	0.10915423	0.12081131	0.078743435	0.074659094	0.058187936	0.053470407
a1	0.17511432	0.08881714	0.062143628	0.10553767	0.08776938	0.07834698	0.10291281	0.10045617	0.09250855	0.10639342
a20	0.08215273	0.07906367	0.042683296	0.0898913	0.068578005	0.06909322	0.11424723	0.16314629	0.13156094	0.15958335
a31	0.05316052	0.06683651	0.05950186	0.097834855	0.072913654	0.085900895	0.11126563	0.1253806	0.15096557	0.17623988
a20	0.18074316	0.12561345	0.1142972	0.08335933	0.10812689	0.08624565	0.07631566	0.099204175	0.067648396	0.058445994
a37	0.06305862	0.060195573	0.03467203	0.0780473	0.058425564	0.065562315	0.10672299	0.13967189	0.18256414	0.21107954
a24	0.06786966	0.072464384	0.042642817	0.09058046	0.069147766	0.076421	0.118214644	0.11915354	0.15116854	0.19233719
a29	0.05647694	0.06760828	0.039192446	0.092476234	0.06593581	0.07478729	0.114471704	0.1351045	0.15947318	0.19447356
a20	0.060986195	0.080837205	0.054651394	0.09668816	0.069843285	0.08120469	0.10954795	0.106728144	0.14867958	0.19083335
a10	0.09180294	0.084700875	0.052736424	0.09513894	0.08324296	0.085762925	0.111909814	0.10412475	0.12268808	0.16789228
a31	0.079581976	0.0779976	0.047436684	0.092401326	0.07542629	0.080835566	0.11129351	0.107468285	0.13867983	0.18887892
a17	0.17965892	0.10672789	0.11130091	0.08888122	0.11828553	0.094755545	0.07580207	0.09618452	0.06831818	0.06008528
a20	0.06444673	0.064409666	0.037599668	0.057870977	0.043993816	0.047552105	0.081122406	0.21307999	0.19811006	0.1918146
a28	0.051001776	0.054160792	0.036489796	0.07459635	0.057859156	0.05822404	0.09217896	0.15905884	0.20374398	0.21268634
a0	0.05937862	0.060250532	0.032596555	0.06935268	0.05398243	0.05351869	0.094773464	0.15737498	0.2019209	0.21685116
a18	0.05550574	0.05960222	0.035501674	0.068397015	0.052050583	0.051395874	0.0857782	0.17943217	0.2088269	0.20350967
a33	0.054790705	0.06101899	0.036361754	0.081763364	0.059768755	0.06217778	0.10012609	0.14858149	0.188322	0.20708908
a20	0.065462634	0.066542394	0.03261059	0.06523739	0.056079652	0.053543676	0.11112127	0.21205729	0.15926255	0.17808256
a31	0.048519462	0.04595602	0.03479609	0.06706852	0.064412855	0.055067044	0.08361579	0.17115018	0.2172954	0.21211866
a8	0.18437898	0.09363558	0.08468588	0.12069129	0.10423778	0.11484764	0.08520821	0.083539605	0.06458073	0.06419421
a23	0.07198249	0.06919459	0.041779764	0.057435617	0.045166526	0.05086353	0.0777874	0.23617129	0.18808062	0.16153811
</S>	0.06811933	0.06467462	0.05111851	0.060091984	0.04626245	0.0494404	0.062183026	0.19157307	0.2096736	0.19686298
