 	Marìa	però	sta	ora	sta	seduta	nel	giardino	e	non	può	rispondere	al	telefono	non	può	parlare	al	telefono	</S>
a46	0.041310754	0.04221186	0.038555097	0.042644374	0.04072099	0.041916206	0.04121746	0.044108454	0.05390611	0.05445488	0.040232096	0.05430283	0.057288326	0.039022297	0.045641277	0.037268132	0.06005668	0.07456249	0.0738229	0.0767568
a31	0.0331543	0.0317082	0.030768806	0.031942967	0.03086998	0.02821977	0.052192945	0.055955905	0.06955447	0.08160519	0.06632395	0.06214612	0.09551026	0.049353905	0.049207125	0.027730651	0.0476993	0.040717173	0.054611456	0.060727596
a20	0.097180426	0.07612305	0.06686615	0.07341065	0.07529771	0.07032248	0.057865556	0.04832258	0.053205576	0.048281208	0.048944503	0.06605644	0.06010587	0.045152105	0.030377867	0.019737802	0.019991033	0.0157707	0.015427126	0.0115610985
a11	0.046598252	0.043635346	0.03996485	0.04507662	0.043906916	0.045168657	0.05518291	0.04582806	0.070803665	0.0792153	0.07769729	0.086368844	0.101773046	0.061374415	0.059869193	0.016068518	0.023853518	0.016964559	0.020111583	0.020538518
a29	0.0657895	0.054205377	0.04716385	0.056951243	0.05410806	0.056527693	0.05283497	0.043916214	0.059666328	0.06312702	0.074680924	0.084189765	0.09437782	0.062389553	0.05162821	0.01725169	0.018621895	0.013646164	0.015022028	0.013901767
a31	0.068269126	0.06275161	0.052508797	0.06130054	0.05623404	0.057374362	0.051591013	0.04313442	0.05565231	0.05658079	0.07247734	0.08771875	0.08609171	0.06527224	0.048200816	0.01682942	0.01771581	0.014352739	0.013845527	0.012098692
a0	0.08254703	0.08368478	0.06014802	0.06861498	0.06132044	0.053230092	0.050371025	0.04707363	0.05061107	0.048518915	0.06409859	0.07796099	0.07389705	0.058060687	0.039814442	0.015341048	0.01986514	0.018741196	0.013535476	0.012565444
a39	0.05419128	0.061041553	0.05258395	0.057083394	0.048356634	0.027854268	0.03942068	0.04258158	0.05812515	0.07829133	0.06958751	0.08680303	0.11794702	0.070783176	0.050886523	0.01484341	0.019976469	0.01630375	0.01611691	0.017222479
a31	0.065598264	0.06551745	0.051230397	0.052513957	0.04860782	0.041353468	0.044885606	0.04494979	0.06148279	0.07137036	0.06432515	0.08319757	0.09061084	0.06596375	0.047985267	0.020284388	0.022229396	0.019534985	0.019597663	0.018761056
a37	0.060079526	0.06804985	0.05152698	0.058684118	0.04624708	0.034754075	0.047502473	0.04695459	0.05870578	0.067348324	0.0750263	0.091804564	0.106183425	0.06294481	0.04614568	0.014259306	0.018119343	0.016764777	0.014387794	0.014511189
a31	0.05765641	0.06862446	0.051270247	0.049978066	0.0485973	0.04393813	0.053187117	0.052587457	0.05660288	0.053594638	0.057334717	0.07400553	0.06996357	0.063095324	0.04262135	0.032853782	0.033910234	0.03250683	0.030743686	0.026928239
a20	0.057620883	0.066332094	0.053133	0.058333106	0.049298797	0.029667642	0.04328161	0.042248014	0.055139944	0.06687274	0.075795606	0.09226068	0.109163195	0.06431044	0.044555858	0.01601768	0.02006889	0.018196393	0.018615466	0.019088041
a17	0.056926724	0.06922753	0.05265673	0.0498249	0.048324775	0.043352284	0.055452306	0.05269984	0.052475527	0.04965903	0.057813585	0.07057965	0.06242928	0.06318935	0.040757693	0.0336282	0.03859877	0.03709287	0.035078745	0.030232206
a28	0.06424151	0.088531315	0.060923353	0.055698678	0.04480169	0.030804737	0.04867331	0.052012548	0.05633553	0.06202634	0.07005481	0.05747342	0.07490726	0.056998912	0.037618108	0.02468769	0.028918734	0.029008113	0.02563928	0.030644668
a31	0.07282483	0.08179979	0.060619064	0.058008328	0.051548954	0.03242161	0.04644952	0.045623746	0.051983383	0.05966372	0.069720045	0.06390528	0.07271701	0.06645434	0.043127157	0.021295888	0.025948878	0.025440577	0.024169555	0.02627834
a16	0.061919395	0.06820977	0.05731877	0.057456665	0.047132384	0.029180625	0.04421389	0.040919147	0.052363813	0.06543122	0.081663005	0.078719035	0.10321292	0.07008543	0.04597865	0.017634762	0.019737242	0.017919594	0.020301256	0.020602496
a8	0.058727626	0.07327732	0.05336421	0.05049966	0.046555866	0.034499984	0.053389944	0.051146075	0.0556204	0.06026619	0.06891156	0.06456251	0.070286974	0.060369615	0.039822742	0.025394704	0.03410338	0.034348484	0.031128593	0.033724222
a31	0.06573863	0.073226355	0.06590113	0.0681777	0.06038536	0.031702533	0.030242588	0.038415533	0.05062679	0.076853625	0.05855998	0.06681896	0.12266273	0.06354467	0.046720844	0.018850334	0.01574114	0.013899465	0.013927865	0.01800376
a0	0.06602497	0.061254628	0.051201317	0.04842547	0.04410738	0.039111353	0.05841753	0.05389439	0.060758624	0.06521665	0.06572051	0.066764355	0.07505172	0.06563789	0.044672493	0.023953604	0.028629927	0.025153862	0.028071685	0.027931584
a31	0.07652919	0.08170787	0.07273217	0.07027728	0.057479452	0.030241955	0.034201823	0.036719732	0.045521755	0.062246695	0.07281132	0.06006556	0.0920817	0.06828459	0.044662226	0.020078523	0.018437581	0.017517323	0.016892888	0.02151037
a24	0.07290376	0.0704401	0.058230534	0.05463192	0.0477049	0.035543125	0.05213871	0.05181588	0.05924113	0.063929774	0.065751515	0.061713677	0.077380314	0.05625803	0.038047403	0.021731101	0.029990014	0.026734788	0.026245756	0.029567538
a46	0.07562499	0.077512294	0.063377135	0.059034444	0.048928007	0.03697596	0.04666351	0.045473788	0.056533657	0.066557296	0.07140368	0.055294145	0.0790698	0.05909373	0.043323204	0.024912821	0.02304893	0.020298509	0.021446366	0.025427682
a14	0.06198778	0.063894644	0.061017685	0.0628425	0.05830213	0.040600277	0.033194948	0.033302568	0.052731663	0.077773735	0.06092935	0.07085733	0.11195609	0.059962686	0.053120676	0.02687501	0.01792728	0.0131710945	0.019141043	0.020411547
a8	0.05238357	0.051448133	0.048455857	0.04633678	0.03926638	0.033209357	0.05172518	0.051671065	0.060037844	0.07060045	0.07422265	0.06432683	0.089252494	0.06385813	0.050122794	0.0264987	0.02866971	0.025816323	0.03236703	0.03973076
a31	0.047591582	0.05163915	0.044474892	0.05230312	0.048034582	0.038586635	0.04033519	0.04615885	0.07118325	0.10458695	0.060141075	0.07164062	0.13997428	0.045212604	0.048546135	0.018515725	0.018572247	0.014062682	0.017238645	0.021201769
a20	0.05832957	0.052307513	0.048417684	0.04838761	0.04829328	0.047748964	0.059939735	0.05362774	0.057109896	0.059814088	0.062743515	0.07024418	0.06738519	0.06704604	0.044873234	0.027057825	0.033286173	0.03166365	0.031194901	0.030529236
a31	0.050757937	0.050806433	0.04841068	0.05003529	0.046815168	0.031847026	0.042183727	0.042717114	0.06496268	0.0962787	0.06429815	0.06606617	0.12485811	0.050348748	0.03690231	0.022568086	0.0243604	0.020699097	0.028472807	0.036611322
a7	0.07356847	0.07057458	0.056519363	0.052452393	0.047819935	0.03678934	0.05906038	0.05996492	0.06320598	0.054580893	0.06027346	0.058301393	0.06441622	0.05186641	0.037807003	0.023666851	0.035679825	0.030661479	0.032617394	0.030173674
a31	0.064618945	0.06554213	0.063749485	0.06419341	0.060972854	0.039392043	0.031213952	0.031801574	0.049338378	0.07886528	0.060931034	0.063607894	0.10954081	0.06113584	0.046889596	0.025724858	0.017963372	0.015075451	0.022754624	0.02668845
a35	0.073369734	0.06605333	0.057419118	0.055101138	0.052019026	0.037738517	0.05328047	0.054677248	0.056492865	0.059445668	0.06354742	0.056285717	0.06714769	0.053266056	0.03713895	0.023256646	0.03465867	0.03374386	0.029633341	0.03572456
a20	0.06854662	0.06868493	0.06715448	0.06664851	0.061313335	0.042157352	0.035011556	0.031706113	0.043349057	0.062548675	0.06245632	0.063188165	0.088213965	0.06350208	0.049563836	0.03219618	0.02055036	0.01584595	0.028129332	0.029233217
