 	io	la	casa	la	posso	pulire	ogni	sabato	e	mia	mamma	la	puliva	ogni	giorno	perché	lo	poteva	aveva	la	possibilità	di	pagarlo	ogni	giorno	</S>
a20	0.027801465	0.027567262	0.027320484	0.027253082	0.027262628	0.026875593	0.028003706	0.02930136	0.03273507	0.03493513	0.035838366	0.040464316	0.033630013	0.0453438	0.04392506	0.04117868	0.034792565	0.029894246	0.02914895	0.029113775	0.04741829	0.04467002	0.057418402	0.0773654	0.06071176	0.060030606
a31	0.025497982	0.022910435	0.017940098	0.016231379	0.016395893	0.021238854	0.034754016	0.061561584	0.06677625	0.059215233	0.046495456	0.04648234	0.03701704	0.060370125	0.04848997	0.045878734	0.055970527	0.026806703	0.027192922	0.018184485	0.01906583	0.025491033	0.03356363	0.051055804	0.056885563	0.058528166
a1	0.07616972	0.054231126	0.031897977	0.022052724	0.020187458	0.023635319	0.028382322	0.027710844	0.028356334	0.033176824	0.04730953	0.046087194	0.049251914	0.04581358	0.06467818	0.07248004	0.06846649	0.063123345	0.043973636	0.023674315	0.028850557	0.025726352	0.03002691	0.015980238	0.015223903	0.0135331005
a35	0.031910814	0.028331893	0.018642178	0.014313609	0.012235209	0.023214556	0.030168489	0.04467819	0.05304139	0.06626546	0.053723507	0.065819986	0.05149419	0.07973454	0.07533669	0.06959452	0.07868656	0.03726308	0.027587399	0.012666815	0.012803525	0.016949896	0.018851478	0.029484207	0.023318844	0.023883015
a31	0.029946664	0.026860388	0.017329203	0.01614363	0.0152904205	0.019771876	0.025552211	0.036935948	0.041788828	0.052736536	0.058777757	0.072728515	0.067174196	0.07532988	0.081077926	0.0805419	0.077333756	0.044549335	0.035375252	0.014441649	0.015430566	0.01999983	0.02082188	0.021784043	0.017082648	0.015195127
a7	0.0568723	0.042253975	0.031932812	0.025204085	0.026104247	0.022332741	0.026134247	0.029341213	0.03600966	0.041987658	0.044100218	0.046475902	0.052361578	0.05472117	0.07447837	0.08318309	0.0745551	0.05192699	0.03551965	0.020213297	0.020350406	0.026066687	0.024282258	0.02138517	0.01810291	0.014104322
a31	0.028296323	0.027053036	0.022792008	0.017102707	0.019085363	0.017606566	0.025569279	0.037592255	0.054087877	0.06966255	0.052774556	0.067448534	0.05425944	0.09600828	0.08045186	0.07317424	0.08196149	0.03416983	0.021368334	0.012959251	0.014145978	0.016957521	0.016827434	0.026323412	0.017842535	0.014479402
a24	0.044246577	0.033311218	0.02597074	0.02273653	0.02617379	0.02130135	0.025865383	0.03204366	0.042104542	0.048387185	0.04556446	0.05227355	0.06305673	0.065754555	0.08089929	0.08692276	0.07574931	0.044823296	0.030559946	0.01592406	0.016533444	0.023177277	0.019837845	0.02388071	0.01850089	0.01440087
a46	0.04045107	0.033699233	0.025659597	0.020332301	0.024610966	0.025039556	0.028704295	0.03004621	0.033432703	0.04253973	0.049106937	0.0652428	0.06489803	0.077569425	0.083918005	0.073455855	0.05793988	0.03687242	0.031055704	0.018923096	0.025848217	0.022220274	0.025103454	0.027472416	0.019398563	0.016459337
a24	0.03430552	0.028881403	0.022980692	0.018187685	0.021083036	0.024799187	0.030808166	0.034401976	0.03864262	0.044417024	0.07801798	0.084623374	0.067431696	0.08196883	0.079904646	0.06660121	0.050443884	0.03903399	0.023594007	0.013297113	0.02572256	0.014027951	0.024361644	0.021045174	0.015010779	0.016407937
