 	il	muro	vuole	uno	specchio	</S>
a23	0.13443212	0.14004523	0.14786422	0.16382338	0.1733455	0.24048951
a20	0.14617689	0.14110218	0.15468237	0.15191858	0.17809755	0.22802246
a31	0.24085033	0.2467303	0.2360216	0.11774846	0.08367935	0.07497004
a24	0.39246452	0.19808784	0.15724158	0.07207524	0.089136384	0.090994395
a31	0.18201873	0.16562198	0.21649162	0.16099234	0.14019251	0.13468283
a13	0.34343946	0.2001307	0.18110253	0.085067034	0.09488905	0.09537128
a39	0.22565448	0.18824561	0.16282386	0.13646014	0.14684759	0.13996832
a20	0.22295892	0.17607246	0.21503417	0.13804393	0.13200553	0.11588493
a31	0.25804394	0.16816482	0.20009343	0.14317395	0.124551766	0.1059721
a24	0.27213916	0.14657342	0.18325783	0.13320987	0.13499142	0.1298283
a8	0.28335226	0.19065835	0.12722383	0.12208486	0.14047098	0.1362097
a31	0.19768718	0.18180059	0.15761831	0.10612272	0.16661605	0.19015513
a20	0.3488024	0.19769025	0.16397257	0.12365213	0.08673087	0.079151765
a31	0.28470978	0.2300001	0.11206403	0.09437201	0.13374366	0.14511044
a29	0.40334454	0.19513044	0.111054346	0.112060755	0.09490801	0.08350181
a31	0.2842994	0.25040472	0.12083806	0.07476253	0.10853216	0.16116314
a8	0.39631045	0.20070979	0.115204334	0.09370847	0.1009805	0.09308652
a20	0.28516135	0.26433295	0.15644303	0.09759061	0.0823475	0.11412456
</S>	0.2034367	0.20679337	0.18850103	0.12016865	0.1020615	0.17903873
