 	i	bambini	piccoli	li	vestono	i	genitori	</S>
a17	0.09565465	0.095051825	0.093810976	0.09507747	0.09697861	0.11475047	0.20040004	0.20827593
a20	0.093562335	0.08539315	0.08642945	0.079667635	0.11543187	0.11625941	0.19329214	0.22996399
a28	0.16614568	0.10219378	0.15055916	0.086675644	0.10877523	0.12878905	0.13047348	0.12638803
a7	0.19462004	0.104265556	0.16140985	0.1066777	0.1304907	0.13209182	0.0904788	0.079965584
a20	0.15198301	0.09169902	0.1643422	0.10528101	0.12989111	0.14743042	0.11869452	0.0906787
a31	0.22534563	0.11217877	0.17108162	0.10983448	0.11061826	0.11721384	0.08712752	0.06659983
a11	0.2567899	0.1207368	0.1685149	0.10301421	0.09975892	0.0821925	0.09946187	0.0695309
a31	0.17627375	0.12086744	0.15890944	0.09990266	0.10002304	0.12007017	0.13696045	0.08699313
a11	0.23490047	0.122889675	0.17889622	0.10524546	0.10311843	0.08848559	0.095667854	0.07079633
a41	0.17728622	0.1321398	0.16476524	0.09514826	0.09636094	0.11306236	0.12783162	0.093405545
a8	0.14972523	0.097074226	0.183861	0.1068593	0.111686625	0.12393768	0.13298275	0.0938732
a30	0.11053547	0.0748998	0.17168553	0.09477437	0.10090853	0.13907902	0.17848742	0.12962982
a31	0.22137196	0.13496515	0.18103628	0.10375911	0.09092907	0.0918456	0.094209	0.08188389
a13	0.18094687	0.11038714	0.17738165	0.115277655	0.11833551	0.10574835	0.11105465	0.08086818
a31	0.1489842	0.12567133	0.15875709	0.0895778	0.09719299	0.11649996	0.1410396	0.12227711
a41	0.20173602	0.14873618	0.1590127	0.105684824	0.1060057	0.099034905	0.11218742	0.06760224
a20	0.15558381	0.13723156	0.15935324	0.08607913	0.09144492	0.112553835	0.13843769	0.11931575
a31	0.1825392	0.13765866	0.16611548	0.09411507	0.09816149	0.10636159	0.11148463	0.10356388
a20	0.21367455	0.16946177	0.14264205	0.10725154	0.106248945	0.09248626	0.10670196	0.061532903
a31	0.16472057	0.14710201	0.13150862	0.07798929	0.08896654	0.11246728	0.14601897	0.13122676
a13	0.25520852	0.20837963	0.11882776	0.09364704	0.09601342	0.09030319	0.08383061	0.053789847
a24	0.18175498	0.18488313	0.081166685	0.050503384	0.05656457	0.0898743	0.18572055	0.16953236
a18	0.191657	0.19595449	0.08719612	0.0553859	0.06295537	0.09608868	0.17192636	0.13883603
a31	0.19247182	0.19310677	0.08796345	0.05274989	0.06365761	0.09461384	0.16563608	0.14980055
a8	0.2928039	0.24609362	0.07652048	0.057583023	0.0758352	0.08290241	0.08598259	0.08227881
a31	0.20340268	0.21607721	0.1188412	0.065047756	0.05869058	0.0627174	0.15696156	0.11826163
a8	0.27645445	0.24239776	0.07128242	0.049692377	0.06466095	0.083635874	0.09503478	0.11684144
a31	0.22152717	0.23062475	0.12055534	0.068681546	0.061087884	0.06214511	0.11153156	0.123846576
</S>	0.27214634	0.23984833	0.072373025	0.05050572	0.062218204	0.08027559	0.101432376	0.12120039
