 	io	nella	mia	vita	ho	sempre	lavorato	</S>
a8	0.09462095	0.09363941	0.0922887	0.09786464	0.094393365	0.12198907	0.18300278	0.22220112
a31	0.071685076	0.06285511	0.05943931	0.09895827	0.13280776	0.2700436	0.14368168	0.1605292
a29	0.26160645	0.1772077	0.12798615	0.14919437	0.075541824	0.1274162	0.04409205	0.03695525
a10	0.11470678	0.08670571	0.070485055	0.1907481	0.18441236	0.21128233	0.072952874	0.068706796
a24	0.20817405	0.16654676	0.119834624	0.14337918	0.114363745	0.12502152	0.06833441	0.054345656
a31	0.15325399	0.11781154	0.08795495	0.15856029	0.14043672	0.21625689	0.07337406	0.052351557
a24	0.27663863	0.17459798	0.11383632	0.13856573	0.08448373	0.11240871	0.050392196	0.049076777
a16	0.14265123	0.13980144	0.10612351	0.100385144	0.11766463	0.25076705	0.08073107	0.061875913
a31	0.15017216	0.14955573	0.10415374	0.10566227	0.100323625	0.2437852	0.08349688	0.06285034
a20	0.22227621	0.16872405	0.1035315	0.13256447	0.11890202	0.1426714	0.059240982	0.052089304
a31	0.22702765	0.170701	0.11767164	0.13034998	0.12094894	0.09712342	0.07265798	0.06351937
a11	0.18129927	0.16906895	0.1146891	0.0967974	0.1053078	0.20121935	0.07210675	0.059511445
a17	0.20429298	0.1616622	0.12080109	0.13180701	0.13477188	0.09677484	0.07971862	0.07017139
a11	0.20609681	0.16653977	0.11267452	0.072248034	0.11115592	0.1356731	0.097381756	0.09823009
a17	0.22728384	0.18457606	0.117479034	0.07810428	0.10174511	0.119485356	0.09558789	0.075738415
a31	0.17593738	0.17344639	0.12901734	0.06253089	0.08760717	0.19909416	0.07906916	0.09329743
a20	0.22027645	0.15988979	0.12089418	0.09607872	0.09543601	0.1770067	0.07662657	0.05379148
a31	0.22017552	0.18251346	0.115857996	0.09133934	0.108122416	0.12531962	0.089828044	0.066843554
a20	0.2259469	0.17950822	0.1269582	0.06754547	0.09055851	0.17297621	0.07837299	0.05813349
a8	0.22596	0.18448316	0.1190493	0.076003656	0.105685756	0.11944081	0.095569015	0.07380829
a31	0.18682835	0.20432535	0.16539195	0.060629472	0.06363259	0.14778255	0.07759294	0.09381676
a24	0.19666038	0.15287116	0.13025454	0.10417035	0.12396319	0.14053552	0.079660475	0.07188433
a31	0.18935944	0.18320887	0.14788856	0.052033324	0.07467956	0.15468518	0.08719808	0.11094707
a10	0.2258671	0.15915273	0.12268627	0.09016402	0.122575305	0.14145064	0.07118828	0.06691562
a31	0.1964564	0.18302482	0.14599429	0.050838675	0.069476835	0.15018734	0.087038726	0.11698285
a11	0.23032147	0.1618511	0.12287285	0.082696185	0.12051286	0.14045125	0.06510526	0.07618905
a46	0.18279833	0.17319699	0.14698157	0.054591794	0.06443794	0.12534411	0.10098424	0.15166508
a6	0.14299624	0.14415762	0.13790697	0.070123695	0.06823852	0.12934726	0.1517427	0.15548705
a31	0.10014275	0.09792524	0.09721875	0.076644756	0.079396516	0.1280623	0.20459448	0.21601528
a26	0.20425098	0.1623352	0.13369675	0.08843275	0.13118857	0.13646416	0.066839375	0.076792195
a31	0.118010186	0.11337023	0.10972072	0.060922176	0.06394212	0.1501969	0.17381333	0.2100244
a8	0.23761691	0.16643138	0.12866583	0.09097245	0.108844034	0.13011456	0.05994618	0.07740868
</S>	0.11701303	0.11557584	0.11191067	0.06744508	0.06457024	0.13030592	0.2136718	0.17950742
