 	il	vestito	della	sposa	vuole	bianco	</S>
a17	0.109705664	0.10735057	0.10674603	0.12869394	0.13542865	0.15904413	0.25303102
a31	0.07460824	0.067971714	0.10978041	0.20409545	0.2357503	0.14848217	0.1593117
a17	0.33698213	0.17036481	0.18102625	0.13391888	0.087583974	0.04705249	0.043071568
a31	0.11382345	0.079562336	0.20596494	0.23423022	0.17532781	0.1066825	0.08440865
a14	0.329882	0.16422509	0.1977096	0.12470826	0.08504797	0.051077425	0.047349725
a17	0.15126705	0.12554264	0.22327593	0.21392107	0.15658528	0.07563722	0.0537708
a31	0.10919074	0.088434905	0.21631984	0.25473177	0.17270388	0.08831041	0.070308484
a11	0.27652192	0.16251186	0.21838778	0.15640013	0.091801316	0.051692154	0.04268493
a35	0.24640197	0.14270791	0.17779061	0.2075806	0.10549574	0.07088967	0.04913345
a38	0.11297556	0.09864639	0.12720191	0.29221943	0.20300299	0.08352816	0.08242554
a31	0.12075557	0.09640045	0.1797477	0.22954525	0.19512163	0.098866075	0.07956337
a21	0.25814566	0.13810126	0.20736967	0.17040105	0.10803093	0.060639925	0.057311445
a31	0.15127185	0.11352693	0.14853087	0.24052148	0.18534926	0.0852652	0.07553448
a24	0.27687588	0.15474716	0.18800826	0.1663911	0.09721572	0.065944105	0.050817695
a8	0.2343839	0.15503012	0.12467048	0.17120743	0.13494177	0.099402174	0.080364086
a23	0.14338794	0.1166072	0.105225466	0.26371604	0.18743362	0.08361142	0.100018315
a31	0.10041803	0.09614721	0.09748662	0.22110535	0.21875317	0.13458697	0.13150263
a8	0.23073432	0.16028468	0.21099369	0.15062654	0.106963985	0.07940217	0.060994588
a23	0.14650679	0.12524241	0.10354264	0.22347626	0.17608628	0.08853441	0.13661128
a31	0.10571492	0.10288747	0.09894558	0.19471963	0.19560568	0.122878455	0.17924829
a10	0.22239883	0.16551962	0.1622828	0.15023476	0.13050307	0.09651222	0.07254878
a37	0.116563484	0.11049531	0.10543563	0.15549982	0.16426407	0.1303638	0.21737786
a46	0.12324512	0.11763646	0.11190568	0.1845835	0.17350729	0.11129315	0.17782879
a8	0.15626593	0.14628682	0.12245932	0.17859726	0.15234973	0.10149794	0.14254296
a31	0.14828789	0.14045009	0.11956343	0.15442693	0.14862178	0.12700659	0.16164331
a20	0.20962751	0.16619626	0.14149503	0.14931373	0.14397006	0.09766973	0.09172766
a8	0.14251943	0.13269831	0.12277643	0.11376447	0.1350346	0.16471681	0.18848994
a13	0.17288223	0.15745103	0.12309424	0.13382833	0.124637835	0.13597193	0.15213437
a18	0.11008558	0.103243925	0.10051294	0.12206017	0.15389743	0.19186406	0.21833587
</S>	0.13024901	0.12515245	0.118141994	0.13216339	0.14335884	0.15177058	0.19916376
