 	vivendo	la	mia	figlia	la	avevo	portata	alla	chiesa	</S>
a31	0.059701357	0.05780205	0.056742873	0.056528103	0.056570735	0.05803566	0.077820145	0.14718875	0.20148447	0.22812587
a28	0.1193282	0.09267894	0.08714947	0.116418906	0.12039611	0.117121324	0.13573368	0.08136549	0.08054907	0.049258832
a24	0.09174778	0.0647968	0.04725353	0.06749648	0.081653535	0.12481237	0.21428873	0.10486926	0.103134625	0.099946946
a28	0.10348328	0.085067995	0.07784904	0.11343029	0.115461886	0.11416737	0.15106772	0.09652944	0.08633699	0.05660601
a31	0.1272565	0.10322739	0.098113306	0.1404969	0.13200879	0.09082692	0.09349644	0.08377603	0.08045996	0.050337818
a20	0.13410425	0.10576966	0.093930386	0.14276311	0.13375	0.08349251	0.084672146	0.084422894	0.08202494	0.055070087
a31	0.12689117	0.122270346	0.108307645	0.14827874	0.15667796	0.09815699	0.061493788	0.06860387	0.071231745	0.038087774
a13	0.11948515	0.10485972	0.08976332	0.11484853	0.13382624	0.1058255	0.0950883	0.08703111	0.08550118	0.06377093
a31	0.13241808	0.12768684	0.11371134	0.12703773	0.14700563	0.11706296	0.081768826	0.05291552	0.05526086	0.045132212
a41	0.1225441	0.11767674	0.09695473	0.112941034	0.13216288	0.11749258	0.090868525	0.080712385	0.077721804	0.050925247
a33	0.13907301	0.12883538	0.11341004	0.1359341	0.1578776	0.09307644	0.06997985	0.055603128	0.057873916	0.048336565
a8	0.1213887	0.119649865	0.11012939	0.1108379	0.10860089	0.1190157	0.08719211	0.0829123	0.08386028	0.05641286
a24	0.07891043	0.075926445	0.06392447	0.06333476	0.06281509	0.08649512	0.11845416	0.16482022	0.1893486	0.0959707
a37	0.07119857	0.0673136	0.06522677	0.072430454	0.08773706	0.10769959	0.13640149	0.114514045	0.15120572	0.12627268
a5	0.119681366	0.08519117	0.07456495	0.11802889	0.12976633	0.119733654	0.14392938	0.057204977	0.07833927	0.07356009
a31	0.12386503	0.086145476	0.07163543	0.12142887	0.12786765	0.11650541	0.12754905	0.052339975	0.077653825	0.09500927
a20	0.15468508	0.12849806	0.10673401	0.13336538	0.09192509	0.07108033	0.06585203	0.09329701	0.09132876	0.06323427
a31	0.10988401	0.086852565	0.07374031	0.08367064	0.08132913	0.09583495	0.12129126	0.08128759	0.120523356	0.14558622
a8	0.15612306	0.1351558	0.10915077	0.12903789	0.11832205	0.0769074	0.07079303	0.07728186	0.07766894	0.049559202
a31	0.0856604	0.085048534	0.07225003	0.07143416	0.06875193	0.084927134	0.07604996	0.14907774	0.18807305	0.11872705
a20	0.14653966	0.12690713	0.112487875	0.12311176	0.13331725	0.08822584	0.07796409	0.06892575	0.07162589	0.050894774
a24	0.094885975	0.093263075	0.08565791	0.08507632	0.07894076	0.08032169	0.061816145	0.09330455	0.14763428	0.17909934
a31	0.084101155	0.082792476	0.07597844	0.07572269	0.07298723	0.08188766	0.06323239	0.103080876	0.16039205	0.19982503
a37	0.16747461	0.14433102	0.12204086	0.11727204	0.108205825	0.06962034	0.07825766	0.06610601	0.0738717	0.052819893
</S>	0.07496107	0.07366675	0.07124284	0.07102621	0.067594066	0.06416502	0.048992198	0.10622626	0.20132445	0.22080112
